before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Roy Wiggins (June 27, 1926 – August 3, 1999), known professionally as Little Roy Wiggins, was an American steel guitarist who is best known for his work with Eddy Arnold."
,1,0,N,
,2,0,N,
,3,0,N,
,4,0,N,
,5,0,HT,Late in life he played for tourists in Tennessee.
,0,3,HT,"Wiggins was born Ivan Leroy Wiggins on June 27, 1926 in Nashville, Tennessee."
,1,3,N,
,2,3,N,
,3,3,N,
,4,3,N,
,5,3,HT,"In 1943 he joined Pee Wee King's band the Golden West Cowboys, an outfit which included Eddy Arnold."
,6,3,N,
,0,4,N,
,1,4,N,
,2,4,N,
,3,4,N,
,0,5,HT,"Soon after, still in 1943, Arnold left the Golden West Cowboys to pursue a solo career, and on the advice of King he hired Wiggins as the first musician in his new backing band."
,1,5,N,
,2,5,HT,"Arnold promised Wiggins lifetime employment in 1945, on condition that Wiggins not embarrass Arnold."
,3,5,HT,"Arnold's sound, built around Wiggins' steel guitar playing, became enormously successful to the point that Arnold held the number-one position on Billboard's country chart for forty weeks in 1948."
,4,5,N,
,5,5,N,
,6,5,HT,"By 1952 Arnold was trending towards a more popular sound, and Wiggins' guitar work was moved towards the background."
,7,5,N,
,8,5,HT,"Wiggins had been receiving $100 a week in sales commissions, but Parker began to claim all music and record sales commissions for himself."
,9,5,N,
,10,5,HT,"Wiggins did not appear at all on 1954's ""I Really Don't Want to Know"", and by 1955 Arnold had determined that his future was directly tied to popular music; thus Wiggins was utilized less and less as the 1950s progressed."
,11,5,N,
,12,5,N,
,13,5,HT,"He also joined Arnold's accountant, Charles Mosley, in an insurance and real estate establishment in Brentwood, Tennessee."
,14,5,N,
,15,5,N,
,0,6,N,
,1,6,N,
,0,7,HT,"His last recording with Arnold took place in 1961, but Wiggins continued to tour with Arnold, was given a piece of Arnold's publishing company, and remained employed by him until 1968."
,1,7,N,
,2,7,HT,"Wiggins took it personally that he was no longer needed by Arnold, and for years had dreams that Arnold would give him a call for another session or tour."
,0,9,HT,"Wiggins owned and operated a music store close to the Grand Old Opry's Ryman Auditorium in downtown Nashville beginning in 1968, after leaving Arnold."
,1,9,N,
,2,9,HT,"In 1972, Wiggins began hosting a radio show for WTMS in Murfreesboro, Tennessee."
,3,9,N,
,4,9,HT,"In 1973 Morgan recorded a tribute to Wiggins, ""Mr. Ting-a-Ling (Steel Guitar Man)"" which featured Wiggins' playing."
,0,10,HT,Wiggins shut down his music store in 1974 when the Opry moved out of Ryman.
,1,10,HT,"In the 1980s he moved to Pigeon Forge, Tennessee, where he used to earn money by playing for tourists."
,2,10,HT,He was included in the Steel Guitar Hall of Fame in 1985.
,3,10,HT,"Later in life he suffered from severe diabetes, complications from which caused his death on August 3, 1999."
,0,12,N,
,1,12,N,
,2,12,N,
,3,12,N,
,4,12,N,
,5,12,N,
,0,15,HT,"""Little Roy Wiggins Salutes Eddy Arnold"" (Starday, 1962)"
,0,16,HT,"""Songs I Played for Eddy Arnold"" (Diplomat, 1963)"
