before,after,paragraphIndex,annotation,sentences
,0,0,N,
,1,0,HT,"He currently resides in Los Angeles, California."
,0,2,HM,"Matt Miller joined vocalist Jim Ward, drummer Tony Hajjar, and guitarist Paul Hinojos in Sparta a few months after its conception when original bassist Erick Sanger was let go from the group, and Miller's previous band Belknap broke up."
,1,2,N,
,2,2,HT,"For the band's first record, Wiretap Scars, all members contributed lyrics, and Miller was no exception."
,3,2,HT,"Though Sparta's frontman Ward now takes on lyrical duties by himself; Miller has expanded his role in the group, now providing back-up vocals along with guitarist Keeley Davis (Hinojos has since left the group)."
,4,2,HT,"Also, some songs on their latest album, Threes, are noticeably more bass orientated."
,5,2,N,
,6,2,N,
,0,12,N,
,1,12,N,
,0,13,N,
,1,13,N,
