before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Aubrey Morgan O'Day (born February 11, 1984) is an American singer-songwriter, model and reality television personality, best known for being a member of the girl group Danity Kane."
,1,0,HT,"Following discord among Danity Kane and with her mentor at the time, P. Diddy, O'Day was fired from the group in 2008, but reunited with them in 2013 before a second disbandment."
,2,0,N,
,3,0,HT,She has also performed in the duo Dumblonde with former Danity Kane bandmate Shannon Bex since 2015.
,0,1,N,
,1,1,HT,"In 2011, she signed a solo record deal with SRC/Universal Motown Records, and released her debut EP Between Two Evils in 2013."
,0,4,N,
,1,4,N,
,2,4,N,
,3,4,N,
,4,4,HT,"O'Day recalls that moment as the one in which she ""officially"" realized her love for entertainment."
,5,4,N,
,6,4,N,
,7,4,N,
,8,4,N,
,9,4,N,
,10,4,N,
,0,7,HT,"O'Day was discovered in 2004 on the MTV reality show Making the Band 3, founded by Sean ""Diddy"" Combs, and emerged as the show's breakout star."
,1,7,HT,"During Season 2 of Making the Band 3 while the competition was still ongoing, Blender magazine contacted O'Day to pose for their September 2005 issue."
,2,7,N,
,3,7,N,
,4,7,N,
,5,7,N,
,6,7,N,
,0,8,N,
,1,8,N,
,2,8,HT,"Former Backstreet Boys and 'N Sync manager Johnny Wright, who served as one of the judges on the show, stated from her first audition in Los Angeles they knew that she was ""a star""."
,3,8,N,
,4,8,N,
,5,8,HT,The group was the opening act for Christina Aguilera on the U.S. leg of her Back to Basics Tour with the Pussycat Dolls.
,6,8,N,
,7,8,N,
,8,8,HT,"On the August 28, 2008, episode of Making the Band, due to being consistently frustrated with O'Day's ""oversexed"" new image, Combs called O'Day ""one of the worst dancers"" in Danity Kane."
,9,8,N,
,10,8,HT,"Combs bluntly accused O'Day of trying to expand her fame at the expense of the entire group, and that she liked flaunting her breasts and wearing big hair, referring to an incident where she had rubbed her cleavage on the arm of a television host."
,11,8,N,
,12,8,HT,"On the October 7, 2008, episode of Making the Band, after continued debate with O'Day about the well-being of the group, Combs declared O'Day no longer a member of Danity Kane."
,13,8,N,
,14,8,N,
,0,9,N,
,1,9,N,
,2,9,HT,"On the October 14, 2008, episode of Making the Band, however, O'Day's departure from the group was confirmed, as well as bandmate and then-best friend D. Woods."
,3,9,N,
,4,9,HT,"When O'Day came on to reply, she stated: ""I would rather be hated every damn day of my life for being real than loved for being something I'm not."""
,5,9,N,
,0,11,N,
,1,11,N,
,2,11,N,
,3,11,N,
,4,11,N,
,5,11,N,
,6,11,N,
,7,11,N,
,8,11,N,
,9,11,N,
,0,13,HT,"O'Day began the role of Amber Von Tussle in the Broadway musical Hairspray on July 18, 2008."
,1,13,HT,"She appeared in the 2009 comedy American High School costarring Nikki Ziering, and also joined the cast of Jerry Mitchell's musical Peepshow in the role of ""Peep Diva"" at the Planet Hollywood Resort & Casino in Las Vegas, Nevada from September 2009 to late December 2009."
,2,13,N,
,3,13,HT,"She recorded a remastered version of Sharam's remix hit ""Party All the Time"" and released a track titled ""Never Fallin""."
,0,14,HT,"On the April 23, 2009, finale of Making the Band, O'Day revealed that she would have her own reality television show for which she would be filming in the spring of 2010."
,1,14,N,
,2,14,HT,"O'Day's debut single, the Adonis-produced ""Automatic"" was released on April 12, 2011 & has sold 50,000 copies to date hitting the top 20 on iTunes pop charts in less than 2 hours."
,3,14,HT,"O'Day recorded over 50 songs for her debut album on SRC/Universal Motown, which was supposed to come out in late 2012."
,4,14,HT,"O'Day was also fired from Donald Trump's The Celebrity Apprentice 5, which premiered on February 19, 2012."
,5,14,N,
,6,14,N,
,7,14,N,
,8,14,N,
,9,14,N,
,10,14,N,
,11,14,N,
,0,15,HT,"On April 23, 2012, a new self-released single ""Wrecking Ball"", co-written and co-produced by American Idol alumni Pia Toscano was released on iTunes and sold 3,000 downloads in the first week."
,1,15,HT,"She shot a video for the track with music director Rage in June 2012 and was released on September 26, 2012, on Vevo."
,0,17,N,
,1,17,N,
,2,17,N,
,3,17,N,
,4,17,N,
,0,18,N,
,1,18,N,
,2,18,N,
,3,18,HT,"In early 2015, they choosing to continue making music together, O'Day and Bex announced their duo music project, Dumblonde with the same manager as the Danity Kane band, Johnny Wright."
,4,18,N,
,0,21,N,
,1,21,N,
,2,21,N,
,3,21,HT,"In August 2008, she  made a cameo appearance in Estelle's music video for ""Pretty Please""."
,4,21,N,
,5,21,N,
,6,21,N,
,7,21,N,
,8,21,N,
,9,21,N,
,10,21,N,
,11,21,N,
,12,21,N,
,13,21,N,
,14,21,N,
,0,23,N,
,1,23,N,
,2,23,N,
,3,23,HT,"O'Day soon created her own organization, called F*A*N (Fighting Aids Now)."
,4,23,N,
,5,23,HM,"During the 2008 presidential election campaign in the United States, O'Day supported Barack Obama for President."
,6,23,N,
,7,23,HT,"On The Wendy Williams Show on August 12, 2008, O'Day stated that she previously dated DJ Cassidy."
,8,23,N,
,9,23,HT,"In an August 2008 interview with Broadway.com, she said she was increasingly irritated with people pigeonholing her sexuality, stating that she looks for ""incredible passion and honest love"" and not at gender."
,10,23,HT,"When questioned by Us Weekly regarding rumors that she is a lesbian, O'Day did not confirm nor deny the speculation about her sexuality, and once again said that she could not say ""one way or another"" what her sexual orientation is at this point in her life."
,11,23,HT,"In 2009, while on the show Chelsea Lately, when asked about being bisexual, she replied, ""Generally, I don't like to label myself..."
,12,23,N,
,13,23,HT,"In 2019, O'Day discussed her 2011–2012 relationship with the then-married Donald Trump, Jr., saying that they thought of themselves as soulmates at the time."
