before,after,paragraphIndex,annotation,sentences
,0,0,HM,"Robert Earl Davis Jr. (July 20, 1971 – November 16, 2000), better known by his stage name DJ Screw, was an American hip hop DJ based in Houston, Texas, and best known as the creator of the now-famous chopped and screwed DJ technique."
0.0,1,0,HM,"Robert Earl Davis Jr. (July 20, 1971 – November 16, 2000), better known by his stage name DJ Screw, was an American hip hop DJ based in Houston, Texas, and best known as the creator of the now-famous chopped and screwed DJ technique. He was a central and influential figure in the Houston hip hop community and was the leader of Houston's Screwed Up Click."
,0,1,HT,Davis released over 350 mixtapes and was recognized as an innovator mostly on a regional level until his death of codeine overdose in 2000.
,1,1,HT,"His legacy was discovered by a wider audience around 2005, and has gone on to influence a wide variety of artists."
,0,3,HT,"Robert Earl Davis, Jr. was born in Smithville, Texas."
,1,3,HT,"His father, Robert Earl Davis Sr., was a long-haul truck driver based in Houston."
,2,3,HM,"His mother Ida May Deary (who had a young daughter from a previous marriage), came to the area to be with her mother when her son was born in 1971."
,3,3,HM,"She returned to Houston, but the marriage was floundering; soon it would be over, and she and her kids moved to Los Angeles for a couple of years, then back to Houston, and returned to Smithville in 1980 when Davis was age nine."
,4,3,HT,"When young, DJ Screw had aspirations of being a truck driver like his father, but seeing the 1984 hit break dancing movie Breakin' and discovering his mother's turntable attracted him to music."
,5,3,N,
,6,3,HT,"After seven years of practice, he was able to play works like Chopin's Etude in C major by ear."
,7,3,N,
,0,4,N,
,1,4,N,
,2,4,N,
,3,4,HT,"One day Adkins asked him, ""Who do you think you are, DJ Screw?"""
,4,4,N,
,0,6,HT,"Davis began DJing at age 12 in 1983, and started his trademark slowed-down mixes in 1990, the style became his main focus in late 1991 – early 1992."
,1,6,N,
,2,6,N,
,3,6,N,
,4,6,HT,"During the early 1990s, he invited some of the Houston MCs from the city's south side to rhyme on those mixes."
,5,6,N,
,6,6,N,
,7,6,N,
,8,6,N,
,9,6,N,
,0,7,N,
,1,7,HT,"Fans, some driving from far away areas such as Dallas and Waco, lined up at his door to obtain his recordings."
,2,7,HT,"He started his own business and opened a shop up on 7717 Cullen Blvd in Houston, TX, called Screwed Up Records and Tapes."
,3,7,N,
,4,7,N,
4.0,5,7,HM,"In the early 2010s, this location closed. It has since been relocated to 3538 West Fuqua, Houston, TX."
,6,7,N,
,7,7,N,
,0,9,HT,"On November 16, 2000, Davis was found dead inside of his Houston recording studio in the 8100 block of Commerce Park Drive."
,1,9,N,
,2,9,N,
,3,9,N,
,4,9,N,
,5,9,HT,"His funeral took place at Mount Pilgrim Baptist Church in his hometown of Smithville, Texas."
,6,9,HT,"DJ Screw has been a considerable influence in the Houston scene and beyond, ""helping to cement his legacy as an underappreciated avant-gardist, creator of a sui generis sound that’s still growing and mutating."""
,7,9,HT,Texas governor Rick Perry honored him by making him an official Texas Music Pioneer.
,8,9,N,
,9,9,HT,"When the Houston hip-hop scene became nationally prominent in 2004, many of the biggest acts could be traced to DJ Screw's crew, the Screwed Up Click."
9.0,10,9,HM,"When the Houston hip-hop scene became nationally prominent in 2004, many of the biggest acts could be traced to DJ Screw's crew, the Screwed Up Click. Many artists outside of Houston rap have been influenced by Screw's work, including experimental electronic artists such as Oneohtrix Point Never, Balam Acab,"
,11,9,N,
,0,10,N,
,1,10,N,
,2,10,HT,A music festival and car show in honor of DJ Screw was set up in 2006.
,3,10,HT,The inaugural DJ Screwfest featured 200 vehicles and a set list featuring notable Houston hip-hop acts like Trae and Chingo Bling.
,4,10,N,
,5,10,N,
,6,10,HT,The 5-part series devotes one full episode to DJ Screw and includes video footage of him days before his death.
,7,10,HT,"The University of Houston Libraries Houston Hip Hop Research Collection  includes the DJ Screw Papers  including approximately 1500 vinyl records owned by DJ Screw, original DJ Screw recordings, photographs, handwritten track lists, and more."
,8,10,N,
,9,10,HT,"In July 2019, University of Texas Press announced that Houston Rap Tapes author Lance Scott Walker was writing a book about DJ Screw to be published in spring 2022."
,10,10,HT,"In January 2020, the biopic All Screwed Up was revealed, detailing the life and events that DJ Screw went through."
,11,10,HT,"In December 2020, Sony announced that the film is in development, with Isaac Yowman directing."
,12,10,N,
,0,17,N,
