before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Christopher Joseph Isaak (born June 26, 1956) is an American musician and occasional actor."
,1,0,N,
,2,0,HT,"He is known for his signature 1950s rock & roll style and crooner sound, as well as his falsetto and reverb-laden music."
,3,0,N,
,4,0,N,
,5,0,HT,"With a career spanning four decades, he has released a total of 12 studio albums, toured, and received numerous award nominations."
,6,0,HT,"He has been called the Roy Orbison of the 1990s and is also often compared to Elvis Presley, Ricky Nelson, and Duane Eddy."
,0,3,HM,"Isaak was born in Stockton, California, at St. Joseph's Medical Center, to Dorothy (née Vignolo; 1931–2021), and Joseph ""Joe"" Isaak (1929–2012), a forklift driver."
,1,3,HT,His father's family is Catholic Black Sea German from North Dakota.
,2,3,HT,"Isaak's mother is Italian American, from Genoa."
,0,5,HT,"Isaak attended Amos Alonzo Stagg High School in Stockton, graduating in 1974."
0.0,1,5,HM,"Isaak attended Amos Alonzo Stagg High School in Stockton, graduating in 1974. He was class president all three years, culminating with his election as student body president in his senior year, along with being the 1974 graduating class valedictorian and head of the all-male cheer squad."
,2,5,HT,"He subsequently attended a local college, San Joaquin Delta Community College, before transferring to the University of the Pacific, graduating with a bachelor's degree in English and communications arts in 1981."
,0,6,HT,He was also in an exchange program that allowed him to study in Japan.
,1,6,N,
,2,6,N,
,0,9,HT,"In 1985, Isaak signed a contract with Warner Bros. Records and released his first album, Silvertone, to critical acclaim, including from John Fogerty."
,1,9,HT,The name was taken from the band he formed after graduating college; a reference to the Silvertone guitar brand popularized during the 1950s.
,2,9,N,
,3,9,N,
,4,9,HT,"Two tracks from the album, ""Gone Ridin'"" and ""Livin' for Your Lover"", featured in David Lynch's 1986 film Blue Velvet."
,0,10,HT,Isaak's self-titled follow-up album was released in 1986 and managed to scrape into the Billboard 200.
,1,10,N,
,2,10,N,
,0,11,HT,Warner Bros. moved Isaak to their Reprise Records label in 1988.
,1,11,HT,"That same year, ""Suspicion of Love"" by Isaak appeared in Married to the Mob, a hit movie starring Matthew Modine, Michelle Pfeiffer, and Dean Stockwell."
,0,12,N,
,1,12,HT,"In an interview with Mark Needham, an engineer who worked with Isaak on ""Wicked Game"", Needham claimed that it took several years to put the track together."
,2,12,HT,"First released on the 1989 album Heart Shaped World, an instrumental version of the song was subsequently featured in the 1990 David Lynch film Wild at Heart."
,3,12,HT,"Lee Chesnut, an Atlanta radio station music director who was obsessed with Lynch films, played the vocal version and it became the station's most-requested song."
,4,12,HT,"Chesnut spread the word to other radio stations and the single became a national top 10 hit in February 1991, peaking at number 6."
,5,12,N,
,6,12,N,
,7,12,N,
,8,12,HT,"""Wicked Game"" featured as the backing music in the 2001 TV advertisement for the Jaguar X-Type in the UK."
,0,13,HT,"""Two Hearts"" from Isaak's fourth album, San Francisco Days, was featured in the closing credits of True Romance, a 1993 film directed by Tony Scott, written by Quentin Tarantino, and starring Christian Slater and Patricia Arquette."
,0,14,HT,"In 1995, Isaak split with longtime guitarist James Calvin Wilsey."
,1,14,HT,"That year's Forever Blue, Isaak's fifth album, and the accompanying tour featured Hershel Yatovitz on guitar."
,2,14,N,
,3,14,HT,"On March 15, 1996, the album was certified Platinum by the RIAA."
,4,14,HT,"""Baby Did a Bad Bad Thing"" was featured in Stanley Kubrick's final film, Eyes Wide Shut, in 1999."
,5,14,N,
,0,15,HT,Isaak composed a theme song for U.S. late-night television variety-talk show The Late Late Show with Craig Kilborn.
,0,16,HT,The record producer Erik Jacobsen was instrumental in Isaak's sound for 15 years.
,1,16,N,
,2,16,HT,Isaak ceased working with Jacobsen on his 2002 album Always Got Tonight.
,3,16,HT,"""Life Will Go On"" from this album was featured in Chasing Liberty, a 2004 film starring Mandy Moore and Matthew Goode."
,0,17,HT,"In 2007, a live performance of Isaak singing Fats Domino's hit ""Blueberry Hill"" with Johnny Hallyday at La Cigale was released on Hallyday's live album La Cigale : 12-17 Décembre 2006."
,1,17,N,
,2,17,HT,"Also in 2007, Isaak opened for Stevie Nicks on the first leg of her Crystal Visions Tour."
,3,17,HT,"For his 2009 album Mr. Lucky, Isaak collaborated with producer John Shanks."
,0,18,HT,"Isaak contributed a cover of Buddy Holly's ""Crying, Waiting, Hoping"" for a tribute album, Listen to Me: Buddy Holly, released in September 2011."
,1,18,HT,"The next month, he released Beyond the Sun, an album of cover songs (except for one original) that was recorded in Memphis, Tennessee, at the Sun Records studio."
