before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Maizie Ursula Williams (born 25 March 1951) is a British model, dancer and singer who became one of the original members of the successful 1970s disco music group Boney M. Though she did not sing on the studio recordings of their songs, she did perform live and subsequently established an independent career as a singer."
,0,2,HM,"Brought up in Birmingham, England, Williams began working as a model, eventually gaining the title Miss Black Beautiful in a contest in 1973."
,1,2,N,
,2,2,HT,She later moved to West Germany with her friend Sheyla Bonnick.
,3,2,N,
,4,2,N,
,5,2,HT,"She had previously been singing with a local band back in England but had been told off by her brother Billy: ""You have a terrible voice."
,6,2,N,
,7,2,N,
,8,2,N,
,9,2,N,
,10,2,N,
,11,2,N,
,12,2,N,
,13,2,N,
,14,2,N,
,15,2,N,
,16,2,HT,"The classic Boney M. lineup as Bobby Farrell, Maizie Williams and Marcia Barrett performing ""Baby Do You Wanna Bump"" in the Dutch music show, Top Pop, was first recorded on January 2, 1976."
,17,2,N,
,0,4,N,
,1,4,N,
,2,4,HT,"Williams and Bobby Farrell did not sing on the records since ""their voices weren't suited for this particular kind of music"" as Farian put it in a Bravo interview in 1978."
,3,4,HT,It did not create a scandal – both Williams and Farrell did sing during the group's many live performances during their extensive world tours 1977–1979.
,4,4,N,
,5,4,HT,"In 1994, she did what her former colleagues Liz Mitchell and Bobby Farrell had also done, she formed her own Boney M group, billed as Boney M featuring Maizie Williams."
,6,4,HT,The group also featured Sheyla Bonnick from the short-lived original 1975 line-up.
,7,4,N,
,8,4,N,
,9,4,N,
,0,6,N,
,1,6,HT,"However, the inner sleeve of the group's Oceans of Fantasy LP, 1979, lists only Farian, Mitchell and Barrett in the track-by-track vocal credits."
,2,6,HM,"Maizie did record a minor part for the group's ""That's Boonoonoonoos / Train to Skaville"" which was also broadcast in the 1981 TV special ""Ein Sound geht um die Welt"" (A Sound Goes Around the World), but in the final mix released on record, the part was eventually re-recorded by Liz Mitchell."
,0,7,N,
,1,7,N,
,2,7,N,
,3,7,HT,"On 16 February 2009, Williams had judgement in the case, that Farian has to account to her for pay on all record sales and future sales."
,0,9,HT,"Besides still touring the world, Williams released her first solo record in December 2006, Call Upon Jesus, including the download single ""Praise Be Unto Him""."
,1,9,HT,"In February 2007, she released her own dance version of the Boney M. hit ""Sunny""."
,2,9,HT,"In June, she starred as the featured vocalist on Latvian group Melo-M's version of ""Daddy Cool"" which hit the No. 1 spot in the LMK charts in the last week of August."
,0,10,HT,"In September 2011, a Dutch press release was issued regarding a tribute single that has been written by Williams, together with Dutch songwriters Eddie Middle-Line and Björn de Water."
,1,10,N,
