before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Jordannah Elizabeth (born October 16, 1986 in Baltimore, MD) is an American journalist, lecturer, music critic, author and screenwriter."
,0,2,HT,"Elizabeth started her professional writing career by earning bylines in Vice Magazine, Nerve.com and Bitch Media in March 2013."
,1,2,HT,"In October 2013, she was brought on as a regular contributing writer and entertainment reporter for New York Amsterdam News arts and entertainment section where she has conducted high-profile interviews with African American leaders of their fields like producer, Teddy Riley, Walter Williams of The O'Jays and Black Girls Code founder, Kimberly Bryant."
,0,3,HM,"As a national journalist, Jordannah wrote for a number of Bay Area publications in 2014 such as San Francisco Bay Guardian, East Bay Express SF Weekly where she most notably interviewed Talib Kweli and Ishmael Butler of Shabazz Palaces She worked as the associate editor of The Deli Magazine San Francisco from 2013 to 2017."
,1,3,HT,"Jordannah expanded her reach as a global music journalist, writing for the now defunct International music sector of MTV called MTV Iggy,."
,2,3,HT,"On July 26, 2016, Jordannah made her debut at LA Weekly with an interview with poet, musician and author Saul Williams."
,3,3,N,
,4,3,N,
,5,3,N,
,6,3,N,
,0,4,HT,Her LA Weekly catalog also includes a 2016 interview with Jackie Fox  (also known as Jackie Fuchs) of The Runaways on rape culture in rock which followed a 2015 interview in Bitch Media where Jackie shares the accounts of her rape by manager Kim Fowley in 1974.
,1,4,HT,She also wrote an intelligent essay on the topic called Dear Men of the Music Industry: You Can Do Better which was published one month after the MeToo Movement broke.
,0,5,HT,"From September 2017 to May 2018, Elizabeth covered MeToo and contributed regularly for Ms. Magazine, her most notable articles being The Intersectionality of Believability, Will 2017 Be the Year of Hollywood’s Feminist Reckoning?"
,1,5,HT,"Elizabeth continued her work as an essayist during the MeToo era by writing the essay For Black Women Survivors, #MeToo Is Still Falling Short for PopSugar in October 2018."
,0,6,N,
,1,6,N,
,2,6,HT,"Her broad voice has made her an active teacher and lecturer, teaching writing and journalism workshops at institutions like Maryland Institute College of Art and Center for New Music in San Francisco."
,3,6,HT,"She has lectured at Pratt Institute in Brooklyn, New York, De Montfort University in Leicester, England, and was invited as a guest journalist at Harvard University's Black Lives Matter: Music, Race, and Justice Conference in February 2017."
,4,6,HT,"She has also moderated panels on literature and film at Baltimore Book Festival and Creative Alliance in Baltimore, MD."
,0,7,N,
,1,7,N,
,0,9,HT,"In December 2020, Jordannah was brought on as Editor in Chief of Mutual Mentorship for Musicians which was founded by musicians Jen Shyu and Sara Serpa."
,1,9,N,
,0,11,HT,"Jordannah interviewed Emmy award winning filmmaker, Stanley Nelson Jr. for New York Amsterdam News in March 2021."
,1,11,HT,"On March 21, 2021, Jordannah penned a theoretical series entitled Feminist Jazz Journalism, Now!"
,2,11,N,
,3,11,N,
,4,11,HT,"Feminist Jazz Journalism, Now!"
,5,11,HT,"Is followed by Part 2: A solution-based analysis where she offers solutions to combat the misogynistic dominance of white male jazz critics and further makes a point in Part 3: Speculative Futures & New Jazz Journalism that without the proper, fair and equal acknowledgement of women and diverse jazz musicians and writers, the future of jazz may not prevail."
,6,11,N,
,0,12,HT,"In April 2021, she was selected as a keynote speaker and panelist at the Columbia University's Music Scholarship Conference along with classical music critic, Anne Midgette and Emmy award winning video journalist, Estelle Caswell."
,0,13,HT,"On June 10, 2021 Jordannah was personally invited by jazz drummer Terri Lyne Carrington and founder of the Berklee Institute Jazz and Gender Justice to share the closing remarks for Return to Center: Black Women, Jazz and Jazz Education symposium which was hosted by the institute."
,0,16,N,
,1,16,N,
,2,16,HT,"She has also work on projects by Bert Marcus Productions and the UK production company, RAW TV."
,0,17,N,
,0,18,N,
,1,18,N,
