before,after,paragraphIndex,annotation,sentences
,0,0,N,
,1,0,HT,Petrie has been performing popular and seldom-heard hammered dulcimer music since 1980.
,2,0,N,
,3,0,N,
,0,1,HM,"Petrie owns but does not actually play an 1875 Mackenzie piano harp, patented and built in Minneapolis along the lines of a small spinet."
,1,1,HT,About 30 Mackenzie piano harps are known to survive today.
,2,1,HT,"She actually plays an instrument built by the Texas maker, Russell Cook, and a santur made in Athens, Greece."
,0,2,N,
,0,5,HT,A Victorian Noel - Gourd MusicPerformerPanacea - Songs and Dances of Europe East and West (2005)
,0,13,N,
