before,after,paragraphIndex,annotation,sentences
,0,0,N,
,1,0,N,
,2,0,N,
,3,0,N,
,4,0,N,
,0,1,HT,"He has worked with Jarvis Cocker (of Pulp), with Italian band The Transistors (Maurizio Mansueti and Luca Cirillo) and Glasgow bands A Band Called Quinn and Mogwai, and produced the album Too Late To Die Young by the British group Departure Lounge."
,0,13,HT,"Jesus Life for Children Under 12 Inches (1999, Yellow / Atlantic / East West)"
,0,14,HT,"DJ-Kicks: Kid Loco (1999, Studio !K7)"
,0,15,HT,"Another Late Night: Kid Loco (DJ mix album, 2003, Azuli)"
,0,23,N,
,0,29,N,
,1,29,N,
,0,34,HT,The Man I Love (performed with Sarah Cracknell) – Red Hot + Rhapsody (1998)
