before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Unique Torralba Salonga, known mononymously as Unique, stylized as UNIQUE, (born April 26, 2000) is a Filipino musician and singer-songwriter."
,1,0,N,
,0,4,HT,"In June 2014, Allan Silonga decided to form a band for his son Blaster, who would become the band's lead guitarist."
,1,4,N,
,2,4,N,
,3,4,N,
,4,4,N,
,5,4,N,
,6,4,N,
,7,4,N,
,8,4,N,
,9,4,N,
,10,4,N,
,11,4,N,
,12,4,HT,"On May 4, 2018, Unique Salonga left IV of Spades in order to pursue a solo career."
,0,7,HT,"In 2018, Salonga released his debut single, Midnight Sky, under the label of O/C Records of VIVA."
,1,7,HT,"In the same year, Salonga released his debut album, Grandma, and his first solo concert was held on September 29, 2018."
,2,7,N,
