before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Emmanuel Leonievich Metter (February 28, 1878 – August 28, 1941) was a Russian conductor."
,1,0,HT,"Emmanuel Metter was born in Kherson, Russian Empire, in a Jewish family running a business."
,2,0,N,
,3,0,HM,He then entered the Saint Petersburg Conservatory as an unregistered student in September 1906 and studied under Nikolai Rimsky-Korsakov and Alexander Glazunov.
,4,0,N,
,5,0,HT,"When Metter was a conductor at the opera house in Kazan, Russia, he married Elena Osovskaya, a Polish prima ballerina of the opera house."
,0,1,HT,"Right before the Russian Revolution (1917) they exiled themselves to Harbin, Republic of China and Metter became conductor of Harbin Symphony Orchestra."
,0,2,HM,"In early 1920s Osovskaya was invited to become a professor at the Takarazuka Revue in Takarazuka, Hyogo Prefecture, Japan, then Metter moved to Japan also in March 1926."
0.0,1,2,HM,"In early 1920s Osovskaya was invited to become a professor at the Takarazuka Revue in Takarazuka, Hyogo Prefecture, Japan, then Metter moved to Japan also in March 1926. They lived in Kobe, Hyogo Prefecture and Metter succeeded Heinrich Werckmeister and became conductor of the NHK Osaka Broadcasting Station (JOBK) Orchestra in Osaka, Japan."
,2,2,N,
,3,2,N,
,0,3,HM,"Metter and Osovskaya moved to Los Angeles, California on October 6, 1939."
,1,3,HT,"Metter died on August 28, 1941 in West Hollywood, California of heart disease."
,2,3,HT,Osovskaya died in 1964 at the age of 83.
,3,3,N,
