before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Dustin Charles Lynch (born May 14, 1985) is an American country music singer and songwriter, signed to Broken Bow Records."
,1,0,HT,"Lynch has released four albums and one EP for the label: a self-titled album in 2012, Where It's At in 2014, Current Mood in 2017, Ridin' Roads in 2019, and Tullahoma in 2020."
,2,0,HT,"A fifth album, Blue in the Sky, was released in February 2022."
,3,0,N,
,0,2,HM,"Dustin Charles Lynch was born in Tullahoma, Tennessee, on May 14, 1985."
,1,2,HT,"In 2003, Lynch graduated from Tullahoma High School."
,2,2,HT,"In 2007, Lynch graduated from Lipscomb University in Nashville, Tennessee with a B.S. degree in biology."
2.0,3,2,HM,"In 2007, Lynch graduated from Lipscomb University in Nashville, Tennessee with a B.S. degree in biology. He said he chose Lipscomb because it is located near the Bluebird Café where he would play and learn the craft of songwriting while attending college."
,4,2,N,
,0,4,N,
,1,4,HT,"When he was 16, he performed at the Bluebird Café in Nashville on an open mic night and was well received by the audience, so he decided to start a band."
,0,5,N,
,1,5,HT,2011–2013: Dustin Lynch
,2,5,N,
,3,5,N,
,0,7,HT,"He released his debut single, ""Cowboys and Angels"" in January 2012."
,1,7,N,
,2,7,HT,"That same month, Country Weekly began streaming his songs on its website."
,3,7,N,
,4,7,HT,"The album's second single, ""She Cranks My Tractor"", became his second top 20 hit in early 2013."
,5,7,N,
,0,8,HT,"Lynch co-wrote the song ""Somebody Somewhere"" by Dallas Smith, as well as James Wesley's 2013 single ""Thank a Farmer""."
,0,10,HT,"In early 2014, Lynch released his fourth single and the lead single from his second album, ""Where It's At (Yep, Yep)""."
,1,10,HT,"It became his first number one single on the Country Airplay chart in September 2014, and the album of the same name was released on September 9, 2014."
,2,10,N,
,0,11,N,
,1,11,N,
,2,11,N,
,3,11,N,
,0,12,HT,"""Seein' Red"" was released on July 11, 2016 as the lead single from Lynch's third studio album Current Mood."
,1,12,N,
,2,12,N,
,3,12,N,
,0,13,HT,"In November 2017, Lynch made an appearance at the Macy's Thanksgiving Day Parade, performing his hit single ""Small Town Boy""."
,1,13,HT,"On September 18, 2018 he was inducted into the Grand Ole Opry."
,2,13,HT,"He co-wrote Brett Kissel's 2018 hit ""Guitars and Gasoline""."
,3,13,HT,"In May 2018, Lynch released the single ""Good Girl""."
,4,13,N,
,5,13,N,
,6,13,HT,"It would also become the second single from his fourth studio album, Tullahoma, which was released on January 17, 2020."
,7,13,N,
,8,13,N,
,9,13,HT,"A re-recorded version of ""Thinking 'Bout You"" featuring MacKenzie Porter was released to country radio in May 2021."
,0,15,HT,"Ahead of his fifth studio album, Lynch released the promotional single ""Tequila on a Boat"" featuring Chris Lane, on May 14, 2021."
,1,15,N,
