before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Yuki Saito (斉藤 由貴, Saitō Yuki, born on September 10, 1966 in Yokohama, Kanagawa Prefecture) is a Japanese actress, singer and narrator."
,1,0,HT,She attended Kanagawa Prefectural Shimizugaoka High School (now Yokohama Seiryo Sogo High School).
,2,0,HT,"She is well known in Japan for being a member of LDS Church, as she refuses to work on Sundays."
,3,0,HT,Saito used a fake cigarette while filming the 1986 film Koisuru Onnatachi due to her beliefs.
,4,0,HT,"In 1985, after making her singing debut with her single Sotsugyō and her debut album, Axia, she was cast in the lead role of Saki Asamiya in the first Sukeban Deka television drama series."
,5,0,HT,"She later revisited that story by playing Saki's mother in the 2006 movie, Sukeban Deka: Codename ="
,6,0,N,
,7,0,N,
,0,1,N,
,1,1,N,
,0,2,HT,"Her father owns an obi shop in Yokohama, and her brother is the actor Ryūji Saitō."
,0,4,HT,"While attending high school in 1984, Saito won the third annual ""Miss Magazine"" Grand Prix contest run by Kodansha in Weekly Shōnen Magazine."
,1,4,HT,"She made her singing debut in 1985 with her single release Sotsugyō and her debut album, Axia."
,2,4,HT,"That same year, Saito took the leading role in Sukeban Deka, a TV series following the exploits of Saki Asamiya, a high school delinquent who is pressed into service as a yo-yo-wielding undercover police officer sent to a high school known for its vicious gangs."
,0,5,HT,Saito was selected to play the heroine in the NHK morning TV novel series Hanekonma in 1986.
,1,5,N,
,2,5,HT,"At the end of the year, she was the captain of the Red Team on Kōhaku Uta Gassen, where she debuted her song, Kanashimi yo Konnichi wa, the first opening theme for the anime television series Maison Ikkoku."
,3,5,N,
,4,5,HT,"She was captain of the red team again in 1989, where her single In A Dream (夢の中へ, Yume no Naka e) was ranked fifth in the competition."
,5,5,HT,"She would later, in 2007, perform both the opening and ending theme songs for another anime series, Les Misérables: Shōjo Cosette, an adaptation of Victor Hugo's classic novel by Nippon Animation for their World Masterpiece Theater series."
,6,5,HT,"Saitō had earlier played the title character, Cosette, in its 1987 musical stage version."
,7,5,HT,She wrote a commentary on Yasutaka Tsutsui's work Kyakusō Gijitsu in 1989.
,8,5,HT,"Saito married salaryman Nobuyasu Isarai in 1994, and they have one son and two daughters."
,9,5,N,
,10,5,HT,"During the 1990s, Saito began moving from the role of idol star to doing more acting in movies, television, and on stage."
,11,5,N,
,0,6,N,
,1,6,HT,"Throughout the 1990s, most of her roles on stage, TV, and film were serious, dramatic roles."
,2,6,HT,"In 2006, she returned to her comedy roots with a role in Wagahai wa Shufu Dearu."
,3,6,HT,"Along with Mitsuhiro Oikawa, she formed a duo called ""Yanake"" (やな家) in 2006 and released Kateinai Date (家庭内デート), and made her first singing appearance in seven years on June 8, 2006."
,4,6,HT,This year also marked the 17th year since her appearance on the Takaaki Ishibashi owarai show Tonwarazu
,5,6,N,
,6,6,HT,"In the 2006 movie, Sukeban Deka: Codename ="
,7,6,N,
,8,6,N,
,9,6,N,
,10,6,N,
,0,8,HT,"Saito is well known in Japan for being a member of The Church of Jesus Christ of Latter-day Saints, as she refuses to work on Sundays."
,1,8,HT,"In the 1986 film Koisuru Onnatachi, Saito used a fake cigarette used for asthma patients due to her LDS beliefs, which forbid the use of tobacco, including smoking."
,2,8,HT,"Saito's father owns a long-standing and respected obi tailoring shop in Yokohama, and sells his obis to multiple kimono stores in Motomachi, Tobe, and other places within the city."
,3,8,N,
,4,8,N,
