before,after,paragraphIndex,annotation,sentences
,0,0,HT,Nathan Dawe (born 25 May 1994) is an English DJ and producer.
,1,0,HT,"He is best known for his 2020 single ""Lighter"" featuring KSI, which reached number 3 on the UK Singles Chart."
,0,2,HT,"Nathan Dawe was born in Burton upon Trent, England on 25 May 1994 and attended Blessed Robert Sutton Catholic Sports College."
,1,2,HT,He is a lifelong supporter of Aston Villa F.C. despite never living near Birmingham.
,2,2,HT,"He began DJing when he was nine years old, he describes himself as more of a 'selector' with an innate ability to read a crowd."
,3,2,N,
,4,2,N,
,5,2,N,
,6,2,N,
,7,2,N,
,8,2,N,
,9,2,N,
,10,2,HT,He began remixing other producers in his early twenties.
,11,2,HT,"His debut single, ""Cheatin'"", based on an uncredited sample of Deborah Cox's ""It's Over Now"", was released in August 2018 and peaked at number 94 on the UK Singles Chart."
,12,2,HT,"In May 2019, he released the single ""Repeat After Me"", featuring vocals from Melissa Steel."
,13,2,HT,"He released the single ""Flowers"" in October 2019, featuring vocals from garage legend Malika and credited vocals from rapper Jaykae."
,14,2,N,
,15,2,HT,"On 24 July 2020, his song ""Lighter"", which he made in collaboration with British YouTuber KSI and singer Ella Henderson, was released."
,16,2,N,
