before,after,paragraphIndex,annotation,sentences
,0,0,HT,"David Grant  (born 8 August 1956) is a British singer, comedian and vocal coach."
,0,2,HT,"Grant became famous in the early 1980s as a member of UK soul/funk duo, Linx, whose biggest hit was ""Intuition"" in 1981."
,1,2,HT,"He began a solo career in 1983 with the Top 40 hit ""Stop and Go""."
,2,2,HT,"Further hits included  ""Watching You Watching Me"" and two duets with Jaki Graham, ""Could It Be I'm Falling in Love"" which reached number five in 1985 and the Todd Rundgren-penned ""Mated"", which made number 20 later that year."
,3,2,N,
,0,3,N,
,1,3,HT,"In addition he has worked with some of the UK’s top pop acts including The Spice Girls, Take That, S Club, and more recently Will Young, Atomic Kitten, Mel C, Lemar, Charlotte Church, Joss Stone, Geri Halliwell and Julian Perretta."
,0,4,N,
,1,4,HT,"In 2006, he appeared in the four part BBC television series The Sound of Musicals."
,2,4,HT,In September 2006 he appeared on BBC's MasterChef programme.
,3,4,HT,At the start of 2008 Grant sat as a judge on the BBC One talent show
,4,4,N,
,0,5,N,
,1,5,HT,He is so far the only celebrity to have been 'discovered' in the first day's filming of the show.
,2,5,HT,"This appearance was a precursor to Grant and Carrie branching out into children's television later in the year, when they hosted their own CBeebies show Carrie and David's Popshop."
,0,6,N,
,0,8,N,
,1,8,N,
,2,8,HM,Grant was created a Member of the Member of the British Empire (MBE) by Elizabeth II in the 2019 New Years Honours List.
