before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Lee Eun-jin (Korean: 이은진; born March 17, 1979), better known by her stage name Yangpa (Korean: 양파, lit."
,1,0,N,
,2,0,N,
,0,3,HT,"Yangpa debuted in 1996 with the album Novice's Love, which was the most successful album of her career."
,1,3,N,
,0,5,HT,"Although active at the beginning of the decade, Yangpa began to experience health issues, causing her to go on hiatus."
,1,5,HT,"She released an album in 2007 titled The Windows of My Soul and collaborated with the singer Miho, but her activities were short lived and she once again went on a break."
,0,7,HT,"In early 2011, it was announced that Yangpa had signed onto Core Contents Media and would be making her comeback after her four-year absence."
,1,7,HT,"Her EP Elegy Nouveau, which contained the self-composed tracks ""Bon Appetit"" and ""그때 그 사람"", was released on March 28, 2011."
,2,7,N,
,3,7,N,
,4,7,HT,"Yangpa released the song ""Sarangeun da Geureongeoraeyo"" (Korean: 사랑은 다 그런거래요, ""Love Is All the Same"") featuring Davichi's Lee Haeri and F-ve Dolls member Han Na-Yeon (HANNA) on April 4, 2012, and announced that she would be releasing a new album titled Together."
,5,7,N,
,6,7,HT,"On October 22, 2016, Yangpa participated in Immortal Song 2 and won that broadcast with 435 points."
