before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Tom Northcott (born August 29, 1943 in Vancouver, British Columbia, Canada) is a Canadian folk-rock singer with hits in the late 1960s and early 1970s."
,0,2,N,
,1,2,N,
,2,2,N,
,3,2,N,
,0,3,HT,"""She Loves Me, She Loves Me Not"" (1965) was by 'Tom Northcott & the Vancouver Playboys'; the Playboys were an established band that had played around British Columbia since 1962."
0.0,1,3,HM,"""She Loves Me, She Loves Me Not"" (1965) was by 'Tom Northcott & the Vancouver Playboys'; the Playboys were an established band that had played around British Columbia since 1962. Northcott joined the band on a tour in 1965, and issued the single on his own label."
,2,3,HT,"The 1966 singles were by 'The Tom Northcott Trio', which consisted of Tom Northcott, Chris Dixon (drums), and Rick Enns (bass)."
,3,3,N,
,0,5,HT,Northcott gave up his performing and singing career in the early 1970s and became a commercial fisherman in British Columbia.
,1,5,HT,He attempted to run in the  1972 British Columbia general election as a member of the Progressive Conservative Party of British Columbia in Vancouver Centre (provincial electoral district) but his nomination papers were not filed on time.
,2,5,N,
,3,5,HT,"He is now retired and living in Kamloops, British Columbia."
,4,5,HT,He was inducted into the BC Entertainment Hall of Fame in 2008.
