before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Tom Varner (born June 17, 1957 in Morristown, New Jersey, United States) is an American jazz horn  (French horn)  player and composer."
,0,1,HT,"Varner grew up in Millburn, New Jersey, and studied piano in his youth with Capitola Dickerson of Summit, New Jersey."
,1,1,HT,"He holds a B.M. degree (1979) from the New England Conservatory of Music, where he studied jazz improvisation and composition with Ran Blake, George Russell, and Jaki Byard, and horn with Thomas Newell."
,2,1,HT,He also studied briefly in 1976 with jazz horn pioneer Julius Watkins.
,3,1,HT,"Varner also holds an M.A. (2005) from the City College of New York, where he studied with Jim McNeely, Scott Reeves, and John Patitucci."
,0,3,N,
,1,3,N,
,2,3,N,
,3,3,HT,"He has been awarded grants from the Jack Straw Foundation, Seattle's 4Culture,  National Endowment for the Arts, the Chamber Music America/Doris Duke Foundation, and has been a resident at the MacDowell, Blue Mountain Center, and Centrum arts colonies."
,0,4,N,
,1,4,N,
,2,4,N,
,3,4,HT,"From that point (1987) on, most of Varner's work as a leader was for a quintet of horn and two saxes, bass, and drums, with frequent guest artists augmenting the ensembles."
,4,4,N,
,5,4,HT,"His recent work (finished in 2008, released 2009), Heaven and Hell, is for a tentet of three brass, five reeds, and bass and drums."
,6,4,HT,"His newest CD, Nine Surprises, is for a nonet of three brass, four reeds, and bass and drums, and was released in Fall 2014."
,7,4,HT,"It features Seattle players Mark Taylor, Steve Treseler, Eric Barber, Jim DeJoie, Thomas Marriott, David Marriott, Phil Sparks, and Byron Vannoy."
,0,5,HT,"Varner lived in New York City from 1979 to 2005, and now lives in Seattle."
0.0,1,5,HM,"Varner lived in New York City from 1979 to 2005, and now lives in Seattle. He is now Associate Professor of Music at Cornish College of the Arts."
,0,16,N,
,0,20,HT,2014 - Nine Surprises  (Tom Varner Music)
,0,23,HT,"Rabih Abou-Khalil, The Cactus of Knowledge (Enja, 2001)"
,0,24,N,
,0,25,HT,"William S. Burroughs, Dead City Radio (Island, 1990)"
,0,26,HT,"Consuelo Candelaria/Jon Hazilla Quintet Last Sunday Morning, (Accurate)"
,0,27,N,
,0,28,N,
,0,29,N,
,0,33,N,
,0,34,HT,"George Gruntz Concert Jazz Band '83, Theatre (ECM, 1983)"
,0,35,HT,"George Gruntz Concert Jazz Band '87,"
,1,35,N,
,2,35,N,
,0,36,HT,"George Gruntz Concert Jazz Band, First Prize (Enja, 1989)"
,0,38,N,
,0,39,N,
,0,40,N,
,0,41,N,
,0,42,N,
,0,43,N,
,0,44,HT,"Steve Lacy, Vespers (Soul Note, 1993)"
,0,47,N,
,0,48,N,
,0,49,N,
,0,51,N,
,0,52,N,
,0,53,N,
,0,54,N,
,0,55,N,
,0,56,N,
,0,57,N,
,0,58,N,
,0,61,N,
,0,62,HT,John Zorn Filmworks 1986–1990 (Elektra Nonesuch)
