before,after,paragraphIndex,annotation,sentences
,0,0,HT,Bailey Bryan is an American singer-songwriter based in Nashville.
,1,0,N,
,2,0,N,
,3,0,HT,"In October 2019, Bryan released her country/pop sophomore EP titled “Perspective”, with the titled track as the lead single."
,4,0,N,
,5,0,HT,"In June 2020, Bryan redefined her music as SSB (“Sensitive Bad Bitches”), representing more of an R&B/pop style."
,0,1,HT,Bryan released the lead single from her upcoming debut album/project titled “Fresh Start” in December 2020.
,1,1,HT,She told fans on Instagram & YouTube that she will release a single or track every month until the release date.
,0,3,HT,"Bailey Bryan was born in Sequim, Washington."
,1,3,N,
,0,5,HT,"In 2016, Bryan was nominated by Hillary Scott as an Artist of Tomorrow by the Grammys."
,1,5,HT,"In 2017, Bryan released ""Own It"" as her first single, which debuted at number 60 on the U.S. Country Airplay chart."
,2,5,HT,"In April 2017, she released her debut extended play"
,3,5,N,
,4,5,HT,"In October 2017, she released a cover of Drake's ""Too Good""."
,5,5,HT,"In early 2018, Billboard named her one of ""15 Country Artists to Watch in 2018""."
,6,5,HT,"She released the single ""Songbird"" in November 2018."
,7,5,HT,"In May 2019, she released another Drake cover of ""One Dance"" with UK artist Kyla, who Drake originally sampled the song from."
,8,5,N,
,9,5,HT,"That same month, she released the single ""Perspective""."
,10,5,HT,"In October 2019, she released the EP Perspective, as well as a music video for the song ""Where We Started"" from the EP, which starred Mike Johnson from The Bachelorette."
,11,5,HT,"On June 26, she released the song ""play w/ me""."
,0,7,N,
,0,14,HT,SupportingThe Hometown Proud Tour with Kane Brown (2017)
,0,16,HT,The Unapologetically Tour with Kelsea Ballerini (2018)
