before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Morna Anne Murray  (born June 20, 1945) is a Canadian singer."
,1,0,N,
,2,0,HT,"Murray was the first Canadian female solo singer to reach No. 1 on the U.S. charts and also the first to earn a Gold record for one of her signature songs, ""Snowbird"" (1970)."
,3,0,N,
,4,0,HT,"She is also the first woman and the first Canadian to win ""Album of the Year"" at the 1984 Country Music Association Awards for her Gold-plus 1983 album A Little Good News."
,0,1,N,
,1,1,N,
,2,1,HT,She is a member of the Country Music Hall of Fame Walkway of Stars in Nashville and has her own star on the Hollywood Walk of Fame in Los Angeles and on Canada's Walk of Fame in Toronto.
,3,1,HT,"In 2011, Billboard ranked her 10th on their list of the 50 Biggest Adult Contemporary Artists Ever."
,0,3,HM,"Morna Anne Murray was born in the coal-mining town of Springhill, Nova Scotia, to her parents, Dr. James Carson Murray, the town's physician, and Marion Margaret (née Burke) Murray, a nurse involved in community charity work."
,1,3,N,
,2,3,HT,"Murray's father died of leukemia aged 72 in 1980; her mother died on April 10, 2006, aged 92 after a series of strokes during heart surgery."
,3,3,HT,"After expressing an early interest in music, she studied piano for six years."
,4,3,N,
,5,3,HT,"Every Saturday morning, she took a bus ride from Springhill to Tatamagouche, Nova Scotia, for singing lessons."
,6,3,HT,"One of her earliest performances was of the song ""Ave Maria"" at her high school graduation in 1962."
,7,3,HT,"Following high school, Murray attended Mount Saint Vincent University in Halifax for one year."
,8,3,HT,She later studied Physical Education at University of New Brunswick in Fredericton.
,9,3,HT,"After receiving her degree in 1966 she taught physical education at a high school in Summerside, Prince Edward Island, for one year."
,0,6,HT,"In 1965, Murray appeared on the University of New Brunswick student project record ""The Groove"" (500 pressed)."
,1,6,N,
,2,6,N,
,3,6,HT,"While there, she was encouraged to audition for the 1960s CBC musical variety television show Singalong Jubilee, but was not offered a singing position."
,0,7,HT,"After a summer of singing in local venues across the Maritimes, Murray began teaching physical education at the high school in Summerside, Prince Edward Island."
,1,7,HT,"After one year of teaching, she was cast to Singalong Jubilee."
,2,7,N,
,3,7,N,
,4,7,HT,"The show's musical director, Brian Ahern, advised Murray that she should move to Toronto and record a solo album."
,5,7,HT,"Her first album, What About Me, was produced by Ahern in Toronto and released in 1968 on the Arc label."
,0,9,N,
,1,9,N,
,2,9,N,
,3,9,N,
,4,9,N,
,5,9,N,
,6,9,N,
,7,9,N,
,0,10,N,
,1,10,HT,"During the 1970s and 1980s, her hits included Kenny Loggins's ""Danny's Song"" (1972) (peaked at No. 7 on the Hot 100), ""A Love Song"" (1973), ""He Thinks I Still Care"", The Beatles' ""You Won't See Me"" (1974); her all-time biggest Hot 100 hit ""You Needed Me"" (1978), ""I Just Fall in Love Again"", ""Shadows in the Moonlight"", ""Broken Hearted Me"" (1979), ""I'm Happy Just to Dance With You"" (1980), which hit #64 on the Hot 100 and #23 on the Country chart, The Monkees' 1967 No. 1 hit ""Daydream Believer"", ""Could I Have This Dance"" from the Urban Cowboy motion picture soundtrack (1980), ""Blessed Are the Believers"" (1981), ""Another Sleepless Night"" (1982), ""A Little Good News"" (1983), ""Just Another Woman in Love"", ""Nobody Loves Me Like You Do"", and ""Time, Don't Run Out on Me"" (1985)."
,0,11,N,
,1,11,N,
,2,11,N,
,0,12,N,
,1,12,HT,"Murray's last Hot 100 hit was ""Now and Forever (You and Me)"" from 1986; it was also her last No. 1 on both the American and Canadian country charts."
