before,after,paragraphIndex,annotation,sentences
,0,0,N,
,1,0,N,
,0,3,N,
,1,3,N,
,2,3,HT,"In 1993 Carrigan was the assistant engineer on Frank Sinatra's album Duets, which reached number 2 on the Billboard Charts and went triple platinum."
,3,3,N,
,4,3,HT,That year he also served as the engineer on Tony!
,5,3,N,
,6,3,N,
,7,3,HT,"In 1994 Carrigan served as engineer on the album El camino del alma by Cristian Castro, which was nominated in 1995 for a Grammy Award for Best Latin Pop Album."
,8,3,HT,"That year he also served as assistant engineer on Frank Sinatra's album Duets II, which received platinum certification."
,9,3,HT,"He served the same role for several other albums, including Singin' with the Big Bands by Barry Manilow (gold certified) and The Sweetest Days by Vanessa Williams (platinum certified)."
,10,3,HT,"In 1996 Carrigan served as engineer on Quincy Jones's album Q's Jook Joint, which reached number 32 on the Billboard Charts and received a 1996 Grammy Award for best engineered album, Non-Classical."
,11,3,HT,"In 1996 he served in the same role on Montell Jordan's album More... and Changing Faces's album All Day, All Night, both of which reached gold certification."
,12,3,HT,"In 1997 he then served as engineer and programmer on LL Cool J's album Phenomenon, which became platinum certified and sent its namesake single to number 7 on the Billboard Charts."
,13,3,HT,"In 2000 Carrigan was synthesizer programmer and engineer for No Doubt's fourth studio album Return of Saturn, which was nominated in 2001 for the Grammy Award for Best Rock Album."
,14,3,HT,"He was also involved in No Doubt's albums Boom Box, Singles 1992–2003 (re-released in 2010 as Icon), and Everything in Time as engineer."
,15,3,N,
,16,3,HT,"In 2002 he served as engineer for the Aerosmith album Just Push Play, an album that also reached number 2 and had 27 weeks on the Hot 200."
,17,3,HT,"Later that year he served as mixing engineer on Alanis Morissette's album Under Rug Swept, which would be the first album Carrigan was involved with that hit number 1 on the Billboard charts."
,18,3,HT,"In 2003 Carrigan served as an engineer on Will Ackerman's album Hearing Voices, which was nominated for a Grammy Award for Best New Age Album."
,19,3,HT,"The following year, Carrigan produced Zade's 2004 album Roads to You, which reached number nine on the Billboard New Age chart, and engineered his album Zade, which reached number eight on the same chart."
,20,3,HT,"In 2011 Carrigan was a co-producer, co-writer, and engineer on the ZMR Music Awards Album of the Year Surrender by Jeff Oster."
,21,3,N,
,22,3,HT,"That year he was also an engineer on Childish Gambino's album Camp, which debuted at number 11 on the Billboard charts."
,23,3,N,
,24,3,N,
,0,5,HT,As a solo artist Carrigan produced his first two records Passing Lights and Focus in 2011.
,1,5,HT,"John Diliberto of Echoes wrote that, ""It wasn't until he hit 42 in 2011 that Bryan Carrigan released his first solo album, Passing Lights."
,2,5,N,
,3,5,N,
,4,5,N,
,5,5,N,
,6,5,N,
,7,5,HT,His 2013 album Below Zero won the ZMR Music Award for Best Chill/Groove album in May 2014.
,0,8,HT,He received his first position on a major film as an unaccredited re-recording mixer and music programmer on the 1997 film Grosse Pointe Blank.
,1,8,N,
,2,8,N,
,3,8,HT,"He was also a digital editor for the films Tropic Thunder, DodgeBall: A True Underdog Story, You, Me and Dupree, Starsky & Hutch, 13 Going in 30, Along Came Polly, Blades of Glory, and Year One, as well as digital recorder for the films The Devil Wears Prada, The 40-Year-Old Virgin, Marley & Me, Diary of a Wimpy Kid, and Abduction."
,4,8,N,
,5,8,HT,"As music editor, he served on the films including Passengers, The Babymakers, 88 Minutes, Righteous Kill, Dedication, The Merry Gentleman, Meet Bill, The Winning Season, and Mother and Child."
,6,8,N,
,7,8,N,
,0,10,HT,"Carrigan has worked on several television shows in the musical department, including a position as music editor for Devious Maids, as well as television films Have a Little Faith and Sex and Lies in Sin City, music scoring mixer for a few episodes of the comedy series Community, and music programmer for Masters of Science Fiction and Masters of Horror, which won the 2006 Primetime Emmy Award for Outstanding Original Main Title Theme Music."
,1,10,N,
