before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Irène Joachim (13 March 1913 - 20 April 2001) was a French soprano, and later a vocal teacher."
,0,2,N,
,1,2,N,
,2,2,HT,"Just before the outbreak of the First World War she and her parents left Paris for Berlin, staying in a pension in the Lutherstrasse for the remainder of the war."
,3,2,HT,"Her father died of tuberculosis in 1917, and due to the hardships of life in the German capital Joachim was sent back to France in the autumn of 1918, living with an aunt before her mother returned in 1920."
,4,2,N,
,5,2,HT,"Afternoons were devoted to music studies : violin, piano and solfège."
,6,2,N,
,7,2,N,
,8,2,HT,During the summer of 1926 and for several months in 1927 Irène accompanied her mother who undertook two visits as a teacher with the Yanker family in Chicago.
,9,2,N,
,10,2,HT,Back in France she stopped her violin studies but continued with the piano.
,11,2,HT,She married firstly Roger Weber on 29 July 1929 and on 3 July 1930 her son Alain was born.
,12,2,N,
,13,2,HT,"She married secondly Jean Gehret and thirdly Jean-Louis Lévi Alvarès (great grand son of David Lévi Alvarès) film producer, in November 1955."
,0,3,HT,"At the instigation of Jean Gehret, in 1933 Joachim began singing lessons, with Germaine Chevalet; her progress was such that she entered the competition to enrol at the Conservatoire de Paris, joining the class of Suzanne Cesbron-Viseur in October 1935, later studying with Georges Viseur (solfège) and Pierre Chéreau."
,1,3,HT,"During her Conservatoire years Joachim supported herself by singing in choirs, and also sang at the Concerts du Societe du Conservatoire."
,0,5,HT,"In her final months at the Conservatoire in 1938 Joachim made her first audio recordings, of lieder by Brahms and Mozart."
,1,5,N,
,2,5,HT,Joachim made her debut at the Opéra-Comique on 2 February 1939 as Nanthilde in Le Bon Roi Dagobert by Samuel-Rousseau.
,3,5,N,
,4,5,N,
,5,5,HT,"At the German invasion in 1940, along with many other Parisians she fled the city, but returned to the capital after the armistice."
,0,6,HM,"Joachim is particularly remembered for her interpretation of Mélisande in Pelléas et Mélisande which she first sang at the Opéra-Comique on 12 September 1940, reprising it in France and abroad up to 1952; she recorded the role in April and May 1941 under Roger Désormière."
,1,6,HT,"She had studied Mélisande with Georges Viseur, who had worked alongside André Messager during the opera's premiere run, and she also had several meetings in Paris with Mary Garden, who created Mélisande and who particularly helped Joachim with stage deportment for the role."
,2,6,HT,Her first performance alongside Jacques Jansen as Pelléas took place at the Opéra-Comique on 20 April 1941.
,3,6,N,
,4,6,HT,"During the war years, especially from 1942 she joined other artists in the Front National; her home was used for passing messages among the group."
,5,6,N,
,6,6,HT,"While her operatic career continued, the post-war years saw Joachim develop a fruitful relationship in recital with Jane Bathori; later in the 1950s, with other accompanists she made several broadcasts for French radio."
,7,6,N,
,8,6,N,
,0,7,HT,"Irène Joachim also sang German lieder such as Schubert, Schumann, Berg: she won a 'Grand Prix du Disque' in 1959 for her recording of lieder by Carl Maria von Weber."
,1,7,HT,"In 1956 Joachim’s contract at the Opera-Comique concluded, but she went on to be active in broadcasting and recitals."
,2,7,HT,From 1954 to 1962 Joachim taught singing at the Schola Cantorum; from 1963 she was a professor at the Paris Conservatoire.
,0,9,HT,"As well as the classic recording of Pelléas et Mélisande, Joachim’s commercial discography includes excerpts from Ginèvra by Delannoy (title role), lieder by Berg (Grand Prix du Disque 1950), Brahms, Schumann, and"
,1,9,HT,"Weber (Grand Prix du Disque 1959) with Hélène Boschi at the piano, art songs by Debussy (Grand Prix du Disque 1949), Gounod and Nat, as well as anthologies of songs by Les Six, and traditional French and German songs."
,2,9,HT,"Radio broadcasts covered another Opéra-Comique performance of Pelléas et Mélisande with Jansen, conducted by Jean Fournet (12 February 1955), plus many songs and recitals, particularly of 20th century repertoire."
