before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Alexandra Hope Robotham (born 29 November 1993), professionally known as Alex Hope, is an Australian producer, songwriter, and multi-instrumentalist."
,1,0,N,
,0,2,HT,"Alex worked as a producer and writer on Troye Sivan's debut album, Blue Neighbourhood, released in December 2015, and featured as a vocalist on the song 'BLUE'."
,1,2,HT,"'Youth' won Song of the Year at the 2016 ARIA Awards, where Alex was also nominated for Producer of the Year and Engineer of the Year for their work on Blue Neighbourhood."
,2,2,HT,"In 2016, Alex was named Breakthrough Songwriter of the Year at the APRA Awards."
,3,2,HT,"In 2017, they became an APRA ambassador  and were included in the Spotify 'Secret Genius' campaign as the ambassador for Australia."
,4,2,N,
,5,2,HT,"Alex Hope was highlighted for their achievement during the 2018 Billboard Music Awards, alongside Ciara, Audra Mae and Taylor Parks, in partnership with Uber."
,0,4,HT,"On July 1, 2021, Alex came out as non-binary via an Instagram post and announced their decision to change their gender pronouns to they/them, stating “Over the last year and a half I’ve had time to reflect, research and explore these feelings rather than push them away."
,1,4,HT,What followed was a lot of lightbulb moments as I found vocabulary for how I had been feeling and a community of people who understood.
,2,4,N,
,3,4,HT,I could suddenly see myself in the future.
,4,4,N,
