before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Silas Hogan (September 15, 1911 – January 9, 1994) was an American blues musician."
,1,0,N,
,2,0,N,
,3,0,N,
,0,2,HT,Hogan learned to play the guitar as a teenager and was performing regularly by the late 1930s.
,1,2,N,
,2,2,HM,"He had relocated to Baton Rouge, Louisiana, by the early 1950s and, equipped with a Fender electric guitar, formed the Rhythm Ramblers, with Isaiah Chapman (lead guitar), Jimmy Dotson (drums), and Sylvester Buckley (harmonica)."
,3,2,N,
,0,3,HM,"In 1962, when Hogan was 51, Slim Harpo introduced him to J. D. ""Jay"" Miller, a record producer based in Crowley, Louisiana."
0.0,1,3,HM,"In 1962, when Hogan was 51, Slim Harpo introduced him to J. D. ""Jay"" Miller, a record producer based in Crowley, Louisiana. Miller, through the offices of Excello Records, started Hogan's recording career, at a time when interest in variations of swamp blues was waning."
,2,3,HT,"Several singles by Hogan were nevertheless released until 1965, when Miller's disagreement with the record label's new owners brought the recording contract to an abrupt end."
,3,3,N,
,4,3,N,
,5,3,HT,"In the late 1970s, he recorded additional tracks for Arhoolie and Blue Horizon."
,6,3,HT,"Hogan died in January 1994 of heart disease, at the age of 82."
