before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Tracy Richard Irving Ulrich (born January 20, 1966), known professionally as Tracii Guns, is an American musician best known as the co-founder of glam metal group L.A. Guns, as well as the supergroups named Brides of Destruction and Contraband."
,1,0,N,
,0,2,N,
,0,3,HT,Ulrich attended Fairfax High in Los Angeles.
,1,3,N,
,2,3,HT,The three formed a band called Pyrrhus with bassist Dani Tull.
,3,3,HT,"Ulrich (now going by Tracii Guns), Gardner, and Jagosz recruited Danish bassist Ole Beich for their new band in 1983, officially starting L.A. Guns after leaving Guns 'N Roses."
,4,3,N,
,0,6,HT,"L.A. Guns was formed by Guns in 1983, initially with singer Mike Jagosz, bassist Ole Beich, and drummer Rob Gardner."
,1,6,N,
,2,6,HT,"After Jagosz was arrested in a bar fight, Bill Rose (later known as Axl Rose) joined the band as singer."
,3,6,HT,"Rose had previously fronted Hollywood Rose, backed by Izzy Stradlin and Chris Weber."
,4,6,HM,"Rose's stint in the band was short-lived, as Jagosz returned weeks later."
,5,6,HM,"Guns joined a newly reunited Hollywood Rose (alongside Rose, Stradlin, Gardner, and Steve Darrow) for a 1985 New Years show."
,6,6,N,
,7,6,HM,"Guns, Beich, and Gardner would exit Guns N' Roses just two months into the new band, with Guns leaving after an argument with Rose, claiming ""It just wasn't fun anymore."""
7.0,8,6,HM,"Guns, Beich, and Gardner would exit Guns N' Roses just two months into the new band, with Guns leaving after an argument with Rose, claiming ""It just wasn't fun anymore."" Guns was replaced by Slash, while Gardner and Beich were replaced by Steven Adler and Duff McKagan respectively, forming the ""classic lineup"" of Guns N' Roses."
,0,7,N,
,1,7,N,
,2,7,N,
,0,8,HT,"Later in 1985, Guns and singer Paul Black reformed L.A. Guns, recruiting former Dogs D'Amour singer Robert Stoddard to be the new guitarist with the group, which was rounded out by Nickey ""Beat"" Alexander on drums and Mick Cripps on bass."
,1,8,HT,"The group's lineup would change with Black being replaced by Girl frontman Phil Lewis, bassist Cripps switching to guitar, replacing Stoddard, and former Faster Pussycat bassist Kelly Nickels joining the group."
,2,8,N,
,3,8,N,
,4,8,N,
,5,8,N,
,6,8,N,
,7,8,HM,"In 1994, they released their fourth album Vicious Circle, drummer Michael ""Bones"" Gersema played on parts of this recording as this was around the time Phil Lewis fired drummer Steve Riley in January 1992 after touring with Skid Row in support of Hollywood Vampires."
7.0,8,8,HM,"In 1994, they released their fourth album Vicious Circle, drummer Michael ""Bones"" Gersema played on parts of this recording as this was around the time Phil Lewis fired drummer Steve Riley in January 1992 after touring with Skid Row in support of Hollywood Vampires. Riley later returned to the band for the successful Vicious Circle club tour."
,9,8,N,
,10,8,HT,Phil Lewis and Mick Cripps then left the band.
,11,8,HT,"July 1995 saw Guns and Steve Riley recruit vocalist Chris Van Dahl and guitarist Johnny Crypt (ex-Ripper, aka Johnny Crystal) after seeing them perform with their band Boneyard."
,12,8,HM,"Six months into recording sessions, Kelly Nickels left the band and Johnny switched to the bass."
,13,8,N,
,14,8,HT,They toured throughout 1996 and into 1997 where Tracii let Chris go and was replaced by singer Ralph Saenz.
,15,8,N,
,16,8,N,
,17,8,N,
,18,8,HT,"They toured in late 1998 and early 1999 and released Shrinking Violet, produced by former Guns N' Roses guitarist Gilby Clarke."
,19,8,N,
,0,9,HT,"In September 1999, the classic lineup of Tracii Guns, Steve Riley, Phil Lewis, Kelly Nickels, and Mick Cripps prepared to reunite."
,1,9,HM,"L.A. Guns set out on the reunion tour in October 1999 and recorded a live album in their hometown of Hollywood, enlisting Gilby Clarke as producer."
,2,9,N,
,3,9,HT,"After the reunion, Mick and Kelly couldn't commit to the summer 2000 tour, so they were replaced by guitarist Brent Muscat and bassist Muddy Stardust, respectively."
,4,9,HT,"Ratt and L.A. Guns teamed up with Warrant for a remainder-of-the-summer tour, which L.A. Guns dropped off in August due to booking problems."
,5,9,HT,"Mick Cripps again rejoined the band briefly in late 2000 to record an album with the band, entitled Man in the Moon, which was released on Spitfire Records in April 2001."
,6,9,HT,"L.A. Guns released the album Waking the Dead, the last album to feature Tracii Guns, in August, 2002, produced by Andy Johns, to mainly positive reviews from critics and fans."
,7,9,HT,The future of L.A. Guns was in doubt until both Steve Riley and Phil Lewis told the Hairball John Radio Show that the band would continue despite Tracii Guns' involvement in Brides of Destruction.
,0,10,HT,Guns left the band in October 2002.
,0,12,N,
,1,12,HT,"After a number of changes, the lineup was rounded off with singer London LeGrand and drummer Scot Coogan."
,2,12,N,
,3,12,HT,Nikki Sixx would leave the group in October 2004.
3.0,4,12,HM,Nikki Sixx would leave the group in October 2004. Initially Guns was to form a new band with the remaining Brides members and also offered his services to Axl Rose in a bid to join Guns N' Roses.
,5,12,N,
,6,12,N,
,7,12,N,
,8,12,HT,"The follow-up to Here Come the Brides, Runaway Brides, was produced by Andy Johns who had previously worked with Guns on the L.A. Guns album Waking the Dead."
,9,12,N,
,10,12,N,
,11,12,HT,"""Dimes in Heaven"" was written as a tribute to recently deceased Pantera and Damageplan guitarist Dimebag Darrell."
,12,12,N,
,13,12,N,
,14,12,N,
,0,13,N,
,1,13,N,
,2,13,N,
,0,14,HT,"In 2006, Guns announced he was to perform a 'Best Of"" tour with former L.A. Guns members Paul Black on vocals, Nickey Alexander on drums and former Brides live member Jeremy Guns rounding up the lineup on bass following a brief stint with Quiet Riot."
,1,14,N,
,2,14,N,
,3,14,N,
,4,14,N,
,0,15,HT,"In 2008, Tracii Guns' L.A. Guns signed a deal with Alexis Records and began working on material for a new album with producer Steve Thompson."
,1,15,N,
,2,15,N,
,3,15,N,
,4,15,N,
,5,15,N,
,6,15,HT,Jizzy Pearl returned to front L.A. Guns for a summer tour while guitarist Alec Bauer departed the band.
,7,15,HT,"After a long-running dispute with Phil Lewis (Lewis had been touring as ""Phil Lewis's L.A. Guns"") over the name to the group disbanded his version of L.A. Guns in July 2012."
,0,16,N,
