before,after,paragraphIndex,annotation,sentences
,0,0,HM,"Kiyonobu Inoue (井上 清信, Inoue Kiyonobu, born on September 29, 1970 in Hadano, Kanagawa), better known exclusively by his stage name Inoran, is a Japanese musician, singer and songwriter."
,1,0,HT,He is best known as the rhythm guitarist and co-founder of the rock band Luna Sea since 1986.
,2,0,N,
,3,0,N,
,4,0,HT,with Oblivion Dust vocalist Ken Lloyd a year later.
,5,0,HT,In 2005 he left Fake? and founded Tourbillon with Luna Sea vocalist Ryuichi Kawamura and Hiroaki Hayama.
,6,0,HT,"He rejoined Luna Sea when they reunited in 2010, and in 2012 formed Muddy Apes with bassist Taka Hirose and guitarist Dean Tidey, both from Feeder, and 8otto's vocalist Maeson."
,0,2,N,
,1,2,N,
,2,2,N,
,0,3,HT,"In 1993, Inoran and J teamed up with X Japan guitarist hide to form the group M*A*S*S. Their only material released was the song ""Frozen Bug"" on the sampler Dance 2 Noise 004 (the song would later be remixed by hide and put on his debut solo album Hide Your Face)."
,0,4,HT,"On September 25, 1997, Inoran released his first solo material, the single ""Sou"" on King Records."
,1,4,HT,"The following month his debut album, also titled Sou, was released on October 22."
,2,4,N,
,3,4,HT,"When Luna Sea ""drew the curtain"" in 2000, Inoran started Fake?"
,4,4,HT,in late 2001 with former Oblivion Dust vocalist Ken Lloyd.
,5,4,HT,"When he left Fake? in October 2005, citing musical differences with Ken Lloyd, he founded Tourbillon with former Luna Sea vocalist Ryuichi Kawamura and Hiroaki Hayama."
,0,5,HT,"In the summer of 2006, he began his solo career again and released the album Photograph."
,1,5,HT,"After releasing the album Nirai Kanai in July 2007, he performed many live concerts and released the concert DVD Tour 2007 Determine along with The Best album, which covers his favorite music selected by himself and his fan-club."
,2,5,N,
,3,5,HT,"On December 24, 2007, Inoran reunited with Luna Sea to play a one-night concert in front of an audience of around 45,000 people at the Tokyo Dome."
,4,5,N,
,5,5,HT,"In March 2008, Inoran released his first official book Monophonic."
,6,5,HT,"Inoran performed overseas for the first time in July in Taiwan and South Korea (for the Formoz Festival 2008 and Incheon Pentaport Rock Festival 2008, respectively)."
,7,5,HT,"On September 21, he performed at D'erlanger's Abstinence's Door #002 event, along with Merry and heidi.."
,8,5,HT,His fifth original album Apocalypse was released on September 24.
,9,5,N,
,10,5,HT,He released his first instrumental album Shadow on December 24; it includes the title track for the movie A Symmetry.
,0,6,N,
,1,6,HT,"In May 2010, Inoran and Orange Range guitarist Naoto created and released the song ""Love For..."" for the victims of the 2010 Haiti earthquake."
,2,6,HT,"In August, he appeared with the other members of Luna Sea at a press conference in Hong Kong, where they officially announced their reunion and their 20th Anniversary World Tour Reboot -to the New Moon-."
,3,6,HT,"On September 19, Inoran joined British rock band Feeder on stage at the Tokyo Unit for a cover version performance of the Nirvana track ""Breed""."
,4,6,N,
,5,6,N,
,6,6,HM,"In April the song ""Love For..."", which he and Orange Range guitarist Naoto created in 2010 for the Haiti earthquake, was offered for download once again."
,7,6,N,
,8,6,HT,"On September 21, his first album Sou was re-released with a new version of the title track, the bonus track ""The Agenda"", which was a B-side on his debut single and features American hip-hop artist Black Thought, and a DVD of the promotional video for ""Sou""."
,9,6,HT,"In June 2012, Inoran teamed up with Taka Hirose once again, as well as Feeder's support guitarist Dean Tidey and 8otto's vocalist Maeson, to form the band Muddy Apes."
,10,6,N,
,11,6,HT,"Inoran's album Dive Youth, Sonik Dive was released on June 27, 2012 and includes ""Lemontune"", a song originally by Fake?."
,12,6,N,
,13,6,N,
,14,6,HT,"On August 31 in Stockholm, he kicked off his first European tour, Seven Samurais, which took him to Vienna, Cologne, Hamburg, Venice, Milan and ended on September 16 in Paris."
,15,6,N,
,16,6,N,
,17,6,HT,"-Live Decade-, his first performance with him since he left the group in 2005."
,18,6,HT,"On August 16, Inoran performed at Angelo's ""Intersection of Dogma"" event, alongside other acts such as heidi., lynch."
,19,6,N,
,20,6,HT,"He released his next studio album, Beautiful Now, on August 26, 2015."
,21,6,N,
,22,6,HT,"In 2017 he teamed up with Teru, Hisashi, Pierre Nakano (Ling tosite Sigure) and Ery (Raglaia) to cover ""Lullaby"" by D'erlanger for the D'erlanger Tribute Album ~Stairway to Heaven~."
,0,8,N,
,1,8,N,
,2,8,N,
,3,8,N,
,4,8,N,
,5,8,N,
,6,8,N,
,0,9,N,
,1,9,N,
,2,9,N,
,3,9,N,
,0,11,HT,"In 2010, Inoran endorsed the American-based guitar brand Fender."
,1,11,HT,Inoran (together with ken from L'Arc-en-Ciel) was approached by Fender and signed the endorsement contract; his signature model is based on a 1959 Jazzmaster.
,2,11,N,
,3,11,N,
,4,11,N,
,5,11,N,
,0,33,HT,"Shadow (December 24, 2008; instrumental) #123"
,0,39,N,
,0,51,N,
,1,51,N,
,0,52,HT,"Sugizo vs Inoran Presents Best Bout ~L 2/5~ (April 26, 2017) #33"
,0,54,HT,"Inoran Tour 2019 Cowboy Puni-Shit Live in Tokyo (February 26, 2020), Oricon Blu-rays Chart Peak Position: #72"
,0,55,HT,"Sugizo vs Inoran Presents Best Bout 2021 ~L 2/5~ (March 9, 2022)"
,0,64,N,
,0,66,HT,"lynch.; Inferiority Complex (2012) - guitar on ""Experience"""
,0,67,HT,"lecca; lecca Live 2012 Jammin' the Empire @ Nippon Budokan (2009) - ""Missing Ordinary"", ""Higher"""
,0,69,HT,"Ryuichi Kawamura; Beautiful Lie (2021) - composer, co-arranger on ""Sing to You"""
