before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Matthew Thomas ""Matt"" Skiba (born February 24, 1976) is an American musician, singer and songwriter, known for his role as the founding lead vocalist and guitarist for Alkaline Trio, and the co-lead vocalist and guitarist of the band Blink-182."
,1,0,HT,Skiba began performing with Blink-182 in March 2015 as a replacement following the second departure of founding guitarist and vocalist Tom DeLonge and later joined the band permanently in July of that same year.
,2,0,HT,"To date, he has recorded two albums with the band, 2016's California and 2019's Nine."
,0,1,N,
,1,1,HT,"In 2012, he released a solo album, Babylon, with his backing band the Sekrets."
,2,1,N,
,0,3,HT,Matt Skiba was born in Chicago and moved to nearby McHenry at the age of three.
,1,3,N,
,2,3,N,
,3,3,HT,"In 1996, while working as a bike messenger, he decided to switch from drums to guitar."
,4,3,N,
,0,4,HT,"His mother, Joan Skiba, is a fourth and fifth grade teacher at Woods Creek Elementary School in Crystal Lake, Illinois."
,1,4,HT,"His father, Thomas Skiba, is an oral surgeon in Crystal Lake."
,2,4,N,
,0,6,HM,Skiba studied design at Chicago's Columbia College but left in 1996 to form Alkaline Trio with drummer Glenn Porter and bassist Rob Doran.
,0,7,N,
,1,7,N,
,2,7,N,
,0,8,HT,The group's lineup changed again in 2000 when Porter left and former Smoking Popes drummer Mike Felumlee joined.
,1,8,N,
,2,8,N,
,3,8,N,
,4,8,HT,"Good Mourning followed in 2003, marking the band's first album with drummer Derek Grant, formerly of Suicide Machines and Thoughts of Ionesco."
,5,8,N,
,0,9,N,
,1,9,N,
,2,9,N,
,3,9,N,
,4,9,N,
,0,12,HT,"Following the departure of Tom DeLonge from Blink-182 in 2015, Mark Hoppus announced that Skiba would ""fill in"" for the band and performed two club shows and a slot at the Musink festival in March 2015."
,1,12,HT,"Later that year, the band confirmed that Skiba was now an official member and would be appearing on their upcoming album."
,2,12,N,
,3,12,HT,"Skiba reappears on the band's eighth studio album Nine, which was released on September 20, 2019."
,4,12,N,
,0,14,HT,"In 2001, he began his first full solo tour with The Plea for Peace Tour, consisting mostly of acoustic versions of Alkaline Trio songs with backing drums and bass in a few shows."
,0,15,HT,His first solo release came in 2002 in the form of a split with Kevin Seconds of 7 Seconds fame.
,1,15,N,
,2,15,N,
,0,16,HT,"In 2005, Skiba contributed the song ""Demons Away"" to the Fat Wreck Chords' compilation Protect: A Benefit for the National Association to Protect Children."
,0,17,HT,"In 2006, Skiba launched the band Heavens with F-Minus bassist Josiah Steinbrick."
,1,17,N,
,2,17,N,
,0,19,HT,"In late December 2008, Steinbrick announced on Heavens' MySpace page, ""This is no longer a Heavens page."
,1,19,N,
,2,19,N,
,3,19,N,
,4,19,N,
,5,19,HT,A falling-out between Skiba and Steinbrick led to the breakup.
,0,20,HM,"On August 18, 2009, at Debonair Social Club in Chicago, Skiba, Grant and Greg Corner and Jonny Radtke of Kill Hannah debuted the supergroup cover band Them Crooked Vulvas (and occasionally played under the name A Perfect Circus)."
,0,21,N,
,1,21,N,
,2,21,HT,"In January 2012, Skiba released an EP along with former Angels and Airwaves and The Offspring drummer Atom Willard under the moniker The Hell."
,3,21,N,
,0,22,HT,"Skiba's second full-length solo album, Babylon, was released on May 8, 2012."
,1,22,N,
,2,22,HT,"""Voices"" impacted radio on May 1, 2012."
,3,22,HT,"In early 2013, Matt Skiba encouraged Mike Park of Asian Man Records to release The Smith Street Band's first two albums in America."
,4,22,N,
,5,22,N,
,6,22,N,
,7,22,HT,"In March 2015, Skiba and the Sekrets' second album, Kutz, was announced for a release date of June 1."
,0,25,N,
,1,25,HT,"He has also played Gibson Les Paul Juniors, Gibson SGs, Fender Stratocasters and Fender Jazzmasters in the past."
,0,28,N,
,0,34,N,
,0,37,N,
,0,41,N,
,1,41,N,
,2,41,HT,The book Catching the Big Fish by David Lynch caused him to change his mind and he now believes a calm state is more artistically helpful.
,3,41,HT,"Matt purchased a membership in The Church of Satan organization back in the early days of Alkaline Trio saying ""to me Anton LaVey was...very punk rock""."
,4,41,HT,"Skiba moved to the San Francisco Bay Area in 2001, though he currently lives in Los Angeles."
,5,41,N,
,6,41,HT,"He is a ""big Cure fan,"" a ""huge Damned fan,"" ""an enormous David Lynch fan"", a ""big Green Day fan"" and a ""really big Nirvana fan."""
,7,41,N,
,8,41,N,
