before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Bernard Park (born January 29, 1993), also known as Nakjoon, is a Korean singer, born and raised in America, signed under JYP Entertainment."
,1,0,N,
,2,0,HT,"He made his official debut on October 13, 2014 with his first extended play I'm."
,0,3,HT,"Bernard Park, also known by his Korean name Park Nak-joon (Korean: 박낙준), hails from Atlanta, Georgia and is the youngest son of his father who runs a laundry shop in Marietta."
,1,3,HT,"He graduated from North Gwinnett High School, and before going to South Korea in order to participate in the third season of the reality competition show K-pop Star, Park was a part-time worker at a restaurant located near Duluth."
,2,3,N,
,0,5,HM,"Bernard Park first gained recognition in South Korea by winning on K-pop Star Season 3 in its final episode which aired on April 13, 2014, beating out fellow Korean-American singer Sam Kim."
,1,5,N,
,2,5,HT,"Six months later, Park made his official debut with the release of his first EP, I'm..., on October 13, with the album debuting at its peak position of number 9 on the Gaon Album Chart."
,3,5,HT,"The album was supported by the pre-release track of the same name, ""I'm (난)"", which was a reinterpretation of a song earlier released by Park Jin-young in 1997."
,4,5,HT,"On August 9, 2014, Park participated in the JYP Nation concert ""One Mic"" which was held at the Jamsil Indoor Gymnasium in Seoul."
,5,5,HT,"He performed the song ""The Last Time"", before collaborating with Miss A member Suzy for the song ""Farewell Under the Sun"" (대낮에 한 이별)."
,6,5,N,
,7,5,N,
,8,5,HT,"The following month, Park participated at J.Y. Park's ""42 No. 1"" 20th Anniversary concert at the Milk Music Live Station, which was held on November 8 at the Olympic Hall located in the Olympic Park, Seoul."
,9,5,HT,"Then on December 28, Park performed at the 6th Philippine K-pop Convention held at the SMX Convention Center in Pasay, appearing alongside Sistar and labelmates Got7."
,10,5,HT,"Park then collaborated with labelmates Park Jimin and J.Y. Park with the release of the song ""Busan Memories"" (부산에 가면) on September 22, 2015."
,11,5,N,
,12,5,HT,"On April 4, 2016, Park released the digital single titled ""With You"" (니가 보인다), which was a duet with Wonder Girls member Hyerim."
,13,5,N,
,14,5,HT,"On July 6, Park released the song ""Dirt"" (먼지) in his first soundtrack participation for the drama A Beautiful Mind."
,15,5,HT,"On June 21, 2017, Park announced that he would be promoting himself in his future activities with his Korean name, Nakjoon, in conjunction with the first reveal of his new song ""Blame"" featuring rapper Changmo."
,16,5,N,
,17,5,HT,"Nakjoon then participated in the soundtrack album for the drama Radio Romance with the release of the song ""The Covered Up Road"" (가리워진 길), which was released on February 5, 2018."
,18,5,HT,"On October 10, he collaborated with former f(x) member Luna for his digital single titled ""Still""."
,19,5,HT,"The single was supported with the pre-release track ""Sleep Mode"", which was released in both Korean and English on October 7 and was written by labelmate Young K of Day6."
,20,5,HT,"On December 7, it was first announced that Nakjoon would be enlisted for his mandatory military service as an active duty soldier, having given up his US citizenship in order to do so."
,21,5,HT,He later held a mini-fan meeting titled 'Starry Night' to deliver a performance for his fans before undergoing his enlistment.
,22,5,HT,"On December 17, he entered the 22nd Division of the ROK Army wherein he began his basic military training and continued his active service in the division's military band."
,23,5,HT,"Nakjoon formally finished his military service on July 27, 2020."
,24,5,HT,"Nakjoon made his first onstage performance and media appearance after enlistment with an appearance on MBC's King of Mask Singer in its episode which aired on August 30, 2020."
,25,5,HT,"On October 7, Nakjoon announced that he will go back to using his birth name Bernard Park for his future promotions."
,26,5,HT,"In the same month, he participated in the soundtrack album for the JTBC drama More Than Friends with the release of the song ""Close Your Eyes"", marking his first song after his military enlistment, as well as the return of his birth name for promotions."
,27,5,HT,"On November 15, 2021, Park released a new digital single titled ""Bad Influence""."
