before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Akino Arai (新居 昭乃, Arai Akino, born August 21, 1959, in Tokyo) is a Japanese singer, songwriter, and lyricist for various anime theme songs and shows, including Record of Lodoss War, Please Save My Earth, Macross Plus, Outlaw Star, Kaze no Stigma, Maoyu, and Aria The Origination."
,0,2,N,
,1,2,N,
,2,2,HT,"Her first single, ""Yakusoku"" was released in 1986, and was used as an insert song for the anime Windaria."
,3,2,N,
,4,2,HT,In 1988 she left her agency.
,5,2,HT,"In 1992, she released the singles ""Kaze to Tori to Sora ~reincarnation~"" and ""Kooru Sona"" which were used as songs for the Record of Lodoss War anime and The Weathering Continent film, respectively."
,6,2,N,
,7,2,HT,"In 1994, she sang ""Voices"" for the Macross Plus OVA, where she also was the singing voice for Myung Fang Lone and Sharon Apple."
,8,2,HT,She would later release her first compilation album Sora no mori in 1997.
,9,2,HT,She wrote and performed the two ending songs for the 1998 anime Outlaw Star and contributed songs for Record of Lodoss War: Chronicles of the Heroic Knight.
,10,2,HT,"In 1999, she released ""Kanaete"" for the Puppet Master Sakon anime."
,11,2,HT,"In 2001, she released ""Hana no katachi"" as a song for the Daichis - Earth Defense Family."
,12,2,N,
,13,2,HT,"In 2009, she performed the opening theme ""Mitsu no Yoake"" (蜜の夜明け) for the anime television series Spice and Wolf II in 2009 and the ending theme Unknown Vision for Maoyu in 2013."
,14,2,HT,"In 2012, she provided music for Shibuya International's 10th anniversary short film called Birth."
,15,2,N,
,16,2,HT,"In 2005, she celebrated her 20th anniversary in her music career with the compilation album, Sora no Uta, and went on tour to France and Germany in 2006."
,17,2,HT,"On March 24, 2013, she performed at Hong Kong Polytechnic University as her first live concert appearance in Asia outside Japan."
,18,2,N,
,19,2,HT,"In 1989, she joined Tomoko Tane on some of her albums."
,20,2,N,
,21,2,HT,"In 1998, she and Yayoi Yula released the album Goddess in the morning."
,22,2,HT,She joined a band called Marsh-mallow which released an eponymous album in 2001.
,23,2,HT,"In 2011, she worked with a new music group, releasing RuRu Chapeau."
,24,2,N,
