before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Jammers were an American boogie music group led by Richie Weeks and consisting of the members of Instant Funk, Weeks & Co and various Salsoul Records acts."
,1,0,HT,"Their hit song Be Mine Tonight, composed by singer-songwriter Margaret Blount and producer Richie Weeks, was released in 1982 on Salsoul Records."
,2,0,N,
,3,0,N,
,0,1,N,
,1,1,N,
,2,1,N,
,3,1,N,
,4,1,N,
,0,3,HT,"The band's material was provided, produced and arranged by Richie Weeks of club/boogie group Weeks & Co."
,1,3,N,
,2,3,HT,"Album session musicians include Warren Benbow, Jocelyn Brown and Debbi Blackwell Cook, Sheldon Weeks on lead vocals."
,3,3,N,
