before,after,paragraphIndex,annotation,sentences
,0,0,HT,Hans Werner Henze (1 July 1926 – 27 October 2012) was a German composer.
,1,0,N,
,2,0,N,
,3,0,N,
,4,0,HT,He left Germany for Italy in 1953 because of a perceived intolerance towards his leftist politics and homosexuality.
,5,0,HT,"Late in life he lived in the village of Marino in the central Italian region of Lazio, and in his final years still travelled extensively, in particular to Britain and Germany, as part of his work."
,6,0,N,
,7,0,HM,"At the 1968 Hamburg premiere of his requiem for Che Guevara, titled Das Floß der Medusa (The Raft of Medusa), the placing of a red flag on the stage sparked a riot and the arrest of several people, including the librettist."
,8,0,HT,Henze spent a year from 1969 to 1970 teaching in Cuba.
,0,3,N,
,1,3,N,
,2,3,N,
,3,3,N,
,4,3,N,
,5,3,N,
,6,3,N,
,0,4,N,
,1,4,HT,"Henze began studies at the state music school of Braunschweig in 1942, where he studied piano, percussion, and theory."
,2,4,HT,"Franz Henze rejoined the army in 1943 and he was sent to the Eastern front, where he died."
,3,4,HT,"Henze had to break off his studies after being conscripted into the army in 1944, towards the end of the Second World War."
,4,4,N,
,5,4,HT,He was soon captured by the British and held in a prisoner-of-war camp for the remainder of the war.
,6,4,HT,"In 1945 he became an accompanist in the Bielefeld City Theatre, and continued his studies under Wolfgang Fortner at Heidelberg University in 1946."
,0,5,HT,"Henze had some successful performances at Darmstadt, including an immediate success in 1946 with a neo-baroque work for piano, flute and strings, that brought him to the attention of Schott's, the music publishers."
,1,5,HT,"He also took part in the famous Darmstadt New Music Summer School, a key vehicle for the propagation of avant-garde techniques."
,2,5,HT,"At the 1947 summer school, Henze turned to serial technique."
,0,6,HT,"In his early years he worked with twelve-tone technique, for example in his First Symphony and First Violin Concerto of 1947."
,1,6,HT,"Sadler's Wells Ballet visited Hamburg in 1948; this inspired Henze to write a choreographic poem, Ballett-Variationen, which he completed in 1949."
,2,6,N,
,3,6,N,
,4,6,N,
,5,6,N,
,6,6,HM,"In 1948 he became musical assistant at the Deutscher Theater in Konstanz, where his first opera Das Wundertheater, based on the work of Cervantes, was created."
,0,9,N,
0.0,1,9,HM,"Henze left Germany in 1953, in reaction to homophobia and the country's general political climate. His publisher, Schott's, had also offered Henze an advance on royalties, on condition that he leave his conducting posts to focus on composition."
,2,9,N,
,3,9,N,
,4,9,N,
,5,9,N,
,6,9,N,
6.0,7,9,HM,"In January 1956 he left Ischia and moved to the mainland to live in Naples. Initially he suffered further disappointment, with controversial premieres of the opera König Hirsch, based on a text by Carlo Gozzi, and the ballet Maratona di danza, with a libretto by Luchino Visconti."
,8,9,HT,"However, he then began a long-lasting and fruitful creative partnership with the poet Ingeborg Bachmann."
8.0,9,9,HM,"However, he then began a long-lasting and fruitful creative partnership with the poet Ingeborg Bachmann. Working with her as librettist, he composed the operas Der Prinz von Homburg (1958) based on a text by Heinrich von Kleist and Der junge Lord (1964) after Wilhelm Hauff, as well as Serenades and Arias (1957) and his Choral Fantasy (1964)."
,0,10,HT,He composed his Five Neapolitan Songs for Dietrich Fischer-Dieskau soon after his arrival in Naples.
,1,10,HM,"A later sojourn in Greece provided the opportunity to complete his Hölderlin-based work Kammermusik 1958, dedicated to Benjamin Britten and premiered by the tenor Peter Pears, the guitarist Julian Bream and an eight-member chamber ensemble."
,2,10,HT,"Henze moved in 1961 to a secluded villa, 'La Leprara', on the hills of Marino, overlooking the River Tiber south of Rome."
,3,10,N,
,0,11,N,
,1,11,N,
,0,12,N,
,1,12,HT,"For example, the première of his oratorio Das Floß der Medusa in Hamburg failed when his West Berlin collaborators refused to perform under a portrait of Che Guevara and a revolutionary flag had been placed upon the stage."
,2,12,HT,"His politics also influenced his Sixth Symphony (1969), Second Violin Concerto (1971), Voices (1973), and his piece for spoken word and chamber orchestra, El Cimarrón, based on a book by Cuban author Miguel Barnet about escaped black slaves during Cuba's colonial period."
,0,15,HT,"In the same year Henze founded the Cantiere Internazionale d'Arte in Montepulciano for the promotion of new music, where his children's opera Pollicino premiered in 1980."
0.0,1,15,HM,"In the same year Henze founded the Cantiere Internazionale d'Arte in Montepulciano for the promotion of new music, where his children's opera Pollicino premiered in 1980. From 1980 until 1991 he led a class in composition in the Cologne Music School."
,2,15,HT,"In 1981 he founded the Mürztal Workshops in the Austrian region of Styria, the same region where he set up the Deutschlandsberg Youth Music Festival in 1984."
,3,15,HT,"In 1988 he founded the Munich Biennale, an ""international festival for new music theatre"", of which he was the artistic director."
,0,16,HT,"His own operas became more conventional once more, for example The English Cat (1983), and Das verratene Meer (1990), based on Yukio Mishima's novel Gogo no Eiko, known in English as The Sailor Who Fell from Grace with the Sea."
,0,17,N,
,1,17,HT,"His Requiem (1990–93) comprised nine 'sacred concertos' for piano, trumpet and chamber orchestra, and was written in memory of Michael Vyner, the artistic director of the London Sinfonietta."
,2,17,HT,"The choral Ninth Symphony (1997), which is dedicated to the “heroes and martyrs of German anti-fascism,"" is set to a libretto by Hans-Ulrich Treichel, based on motifs from the novel The Seventh Cross by Anna Seghers."
,3,17,N,
,4,17,HT,"His last success was the 2003 premiere of the opera L'Upupa und der Triumph der Sohnesliebe (English: The Hoopoe and the Triumph of Filial Love) at the Salzburg Festival, with a text he wrote himself, based on a Syrian fairy tale."
,5,17,N,
,0,18,N,
,1,18,N,
,2,18,HT,"In 2007, shortly after Henze's sudden recovery, Moroni died after a lengthy battle with cancer."
,3,18,HT,"Elogium Musicum (2008), for large orchestra and chorus singing Henze's own Latin text, is a memorial to his partner of more than forty years."
,0,19,HT,"In 1995 Henze received the Westphalian Music Prize, which has carried his name since 2001."
,1,19,HT,"Invited by Walter Fink, he was the tenth composer featured in the annual Komponistenporträt of the Rheingau Musik Festival in 2000, but owing to illness he did not attend."
,2,19,N,
,3,19,HT,"On 7 November 2004, Henze received an honorary doctorate in Musicology from the Hochschule für Musik und Theater München (University for Music and Performing Arts, Munich)."
,4,19,HT,"In 1975 he became an Honorary Member of the Royal Academy of Music, London."
,5,19,HT,"The English version of his autobiography, Bohemian Fifths, was published in 1998."
,6,19,HT,Henze died in Dresden on 27 October 2012 at the age of 86.
,0,21,N,
,1,21,HT,"Although he did study atonalism early in his career, after his move to Italy in 1953 Henze's music became considerably more Neapolitan in style."
,2,21,N,
,3,21,HT,"This trend is carried further in the opulent ballet music that he wrote for English choreographer Frederick Ashton's Ondine, completed in 1957."
,4,21,HT,"While Mendelssohn and Weber were important influences, the music for Ondine contains some jazz and there is much in it redolent of Stravinsky—not only Stravinsky the neo-classical composer, but also the composer of The Rite of Spring."
,5,21,N,
,6,21,N,
,0,22,HT,"The textures for the cantata Kammermusik (1958, rev. 1963) are far harsher; Henze returned to atonalism in Antifone, and later the other styles mentioned above again became important in his music."
,0,26,HT,Deutscher Tanzpreis (2001)
