before,after,paragraphIndex,annotation,sentences
,0,0,HT,Jacqueline Graham (born 15 September 1956)
,1,0,N,
,2,0,HT,"Following her hit version of ""Could It Be I'm Falling in Love"" with David Grant in 1985, Graham scored a further five UK Top 20 hits over a two-year period."
,3,0,HT,"In 1994, her cover version of Chaka Khan's hit ""Ain't Nobody"" reached number one on the U.S. Billboard Dance Chart."
,0,3,HT,Graham was born in Birmingham to Jamaican immigrants.
,1,3,HT,"In 1983 after recording a session for a jazz funk band called 'Medium Heat Wave', Graham was spotted by a talent scout and signed to EMI Records."
,2,3,HT,"Two solo singles were released in the following year, ""Heaven Knows"" (the title of her first album) and ""Once More with the Feeling""."
,3,3,HT,"The duet with David Grant, a cover version of the Detroit Spinners track ""Could It Be I'm Falling in Love"", was released in early 1985 reaching No. 5 in March of that year."
,4,3,HT,"Graham's fourth solo single ""Round and Around"" saw her return to the UK top 10 a few months later."
,5,3,HT,"A second duet with David Grant was released to end the year entitled ""Mated""."
,6,3,N,
,7,3,HT,"Graham's single ""Set Me Free"" was released in early 1986 and reached No. 7 in the UK, also seeing the success repeated throughout Europe."
,8,3,HT,"""Breaking Away"" was released in August as the follow up single, reaching No. 14 in the UK charts."
,9,3,N,
,10,3,HT,"Later in 1986 her hit ""Step Right Up"" was remixed and released also making the UK top 20."
,11,3,N,
,12,3,HT,"After hearing Graham's voice, McDonald was quoted as saying ""Jaki is one of the best singers Britain has ever produced""."
,13,3,HT,McDonald later wrote for Graham's albums and has featured her as a special guest on his UK tours.
,14,3,HT,In 1989 she released her third and final album recorded on the EMI label called From Now On.
,15,3,N,
,0,5,HT,"In 1991, Graham joined with Paul Hardcastle in the group Kiss The Sky."
,1,5,N,
,2,5,N,
,3,5,N,
,4,5,N,
,5,5,N,
,0,6,HT,"In October 2009, Graham performed at the Birmingham Town Hall with the BBC Big Band to perform specially arranged versions of Gershwin classics."
,1,6,HT,"Both the concert and the transmission that followed later on BBC Radio 2, received high critical acclaim and within a few weeks of the transmission Graham was invited back, this time to perform Duke Ellington classics in March 2010."
,2,6,N,
,3,6,N,
,4,6,HM,"During 2010, Graham accompanied Michael McDonald and Al Green on their UK 'Legends' Arena Tour which included Birmingham LG, Manchester MEN and London's O2 Arena, as McDonald's special guest."
4.0,5,6,HM,"During 2010, Graham accompanied Michael McDonald and Al Green on their UK 'Legends' Arena Tour which included Birmingham LG, Manchester MEN and London's O2 Arena, as McDonald's special guest. Later in 2010, Demon Music released Absolute Essential – The Very Best of Jaki Graham."
,6,6,N,
,7,6,HT,"During 2011, Graham was invited to join Sir Cliff Richard on his successful 'Soulicious' Arena Tour in October."
,8,6,N,
,9,6,N,
,10,6,HT,"In early 2012, she entered a small recording studio in Leeds, and along with her band, would record her new album entitled For Sentimental Reasons."
10.0,11,6,HM,"In early 2012, she entered a small recording studio in Leeds, and along with her band, would record her new album entitled For Sentimental Reasons. Graham returned to the recording studio in Leeds to add some additional backing vocals and the album was complete."
,12,6,N,
,13,6,HT,"In the same year, Jaki collaborated with UK music producer Paul Rudd (DJ) to re-release a new version of 'Set Me Free 2012'."
,14,6,N,
,15,6,HT,"In 2016, Graham presented a radio programme, 'Soul on Sunday', on BBC Radio London."
,16,6,HT,"In 2018, Graham released a new studio album, When A Woman Loves, on her own label, JNT Music Ltd."
,0,8,HT,Graham has been married to Tony Ormsby since 1976.
,1,8,N,
,0,10,HT,"In early October 2012, Graham was honoured with a 'Birmingham's 'Walk of Star' on Broad Street."
,1,10,N,
,0,11,HT,"In 2015, Graham was awarded an honorary degree from the University of Wolverhampton in recognition of her services to the music industry."
