before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Colleen Green (born 23 October 1984) is an American indie pop musician from Los Angeles, California."
,1,0,HT,She is currently signed to Hardly Art records.
,0,2,HT,"Green released her first album, Milo Goes to Compton, in 2011, through Art Fag; it was originally released as a cassette tape."
,1,2,HT,"Her sophomore release, Sock It To Me, came out in 2013, now through Hardly Art."
,2,2,HT,"Green's third album, I Want to Grow Up, her first release to be recorded with a band in a studio, was released on February 24, 2015 to widespread critical acclaim."
,3,2,N,
,4,2,HT,"In 2021 she announces ""Cool"", her fourth album via Hardly Art."
,5,2,HT,In September 2015 Green was voted Best Solo Artist by the readers of LA Weekly.
,6,2,N,
,7,2,N,
,8,2,HT,"She has played concerts in Mexico, Brazil, Chile, Japan, Canada, The United States, Australia, as well as several countries in Europe, such as England, France, Germany, Scotland and Belgium."
,9,2,N,
