before,after,paragraphIndex,annotation,sentences
,0,0,HT,Johannes Erasmus Iversen (1713 – 28 February 1755) was a Danish Baroque composer.
,1,0,N,
,0,2,N,
,1,2,HT,"From 1740, he regularly arranged public concerts together with other performers."
,2,2,HT,"This led to the creation of the Musical Society in 1744, which Iversen soon came to lead."
,3,2,N,
,0,3,HT,"The Society was closed down in 1749, but soon after Iversen created a new Collegium Musicum."
,1,3,N,
,2,3,HT,"When Iversen was appointed precentor in Vor Frue Kirke, the cathedral of Copenhagen, the concerts by the new society diminished."
,3,3,N,
,0,5,N,
,1,5,N,
,2,5,N,
,3,5,HT,"Among these were a cantata from 1752 in memory of Queen Louise, who was married to King Frederick V and died in 1751."
,4,5,HT,"Another cantata was composed in honor of the new queen Juliana Maria, who married Frederick V in 1752."
,5,5,N,
