before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Russell Malcolm ""Russ"" Solomon ( (1925-09-22) (2018-03-04)September 22, 1925 – March 4, 2018)"
,0,4,HT,"Russell Solomon was born in  Sacramento, California and grew up there during the Great Depression."
,1,4,N,
,2,4,N,
,3,4,HT,"He said in a January 2011 interview for the Sacramento Bee, that he ""couldn't get up in the morning"" so he'd get there about an hour before lunch and go home soon afterward."
,4,4,N,
,5,4,N,
,6,4,N,
,7,4,HT,"In 1941, when only sixteen, he sold used juke box records out of his father's drug store."
,8,4,HT,"When war broke out later that year, his business career was interrupted by military service."
,9,4,N,
,0,6,HT,"In 1945, Solomon married his first wife, Doris, and their first son, Michael, was born three years later."
,1,6,HT,"They also have a second son, David, born in 1962."
,2,6,HT,"Solomon and Doris separated in 1973, but remained on good terms."
,3,6,HT,"In 2010, he married Patti Drosins after a long friendship"
,0,8,HT,"In 1952, Solomon took his merchandising business from a few racks in the drug store owned by his father, Clayton, to a full-fledged sales company in a building across the street."
,1,8,N,
,2,8,HT,"By 1960, his record company creditors had moved in and forced him to close."
,3,8,N,
,4,8,HT,"A month later, he was back in business with a new store at 2514 Watt Avenue Arden Arcade, Ca."
,5,8,HT,"a suburb of Sacramento, December 15, 1961, that formed the foundation for his international business."
,0,10,HT,"Eight years later, Solomon signed a lease for a 5,000-square-foot (460 m2) storefront in San Francisco."
,1,10,HT,"Encouraged by the immediate profitability of the second store, Russell Solomon expanded to Los Angeles in 1970 and added 26 more locations in the next ten years, including the Sapporo, Japan store in April 1980."
,2,10,N,
,3,10,N,
,4,10,N,
,5,10,N,
,6,10,N,
,7,10,N,
,0,12,N,
,1,12,HT,He went back to his first store location in Sacramento and planned a new store opening under the name R5 Records.
,2,12,N,
,3,12,N,
,4,12,N,
,5,12,N,
,6,12,N,
,7,12,HT,"The new store never really got off the ground and after less than three years Solomon sold it to Dimple Records, a local Sacramento chain."
,8,12,N,
,9,12,N,
,10,12,N,
,11,12,HT,"Solomon died of an apparent heart attack on March 4, 2018, according to the Sacramento Bee while drinking whiskey and watching the Academy Awards, after having just commented negatively on someone at the ceremonies' fashion choice."
