before,after,paragraphIndex,annotation,sentences
,0,0,HT,"John D. Loudermilk Jr. (March 31, 1934 – September 21, 2016) was an American singer and songwriter."
,1,0,HT,"Although he had his own recording career during the 1950s and 1960s, he was primarily known as a songwriter."
,0,1,HM,"His best-known songs include ""Indian Reservation"", a 1968 hit for UK singer Don Fardon, and a  U.S. No. 1 hit in 1971 for Paul Revere & the Raiders."
,1,1,N,
,2,1,N,
,3,1,HT,That song was also a U.S. No. 1 country hit for Eddy Arnold in the following year.
,0,3,HT,"John D. Loudermilk was born in Durham, North Carolina, to Pauline and John D. Loudermilk Sr., an illiterate carpenter."
,1,3,N,
,2,3,N,
,3,3,N,
,4,3,HT,"Loudermilk was a graduate of Campbell College (now Campbell University), a private North Carolina Baptist Convention-owned college in Buies Creek, North Carolina."
,0,4,N,
,1,4,HT,"The owners of local television station WTVD, where he worked as a graphic artist, allowed him to play the song on-air, resulting in country musician George Hamilton IV putting it on record in 1956."
,2,4,N,
,3,4,N,
,4,4,HT,"Loudermilk recorded some of his songs, including ""Sittin' in the Balcony"", under the stage name ""Johnny Dee"" (reaching No. 38 on the pop charts in 1957)."
,5,4,N,
,0,5,HT,"In 1958, Loudermilk signed with Columbia Records and recorded five unsuccessful singles to 1959, including the original version of ""Tobacco Road""."
,1,5,HT,"In 1961, he signed with RCA Victor, where he had a number of hits:"
,0,6,N,
,0,7,N,
,0,8,N,
,0,9,HT,"""Road Hog"" (US No. 65) in 1962It was as a songwriter that Loudermilk made his mark."
,1,9,HT,"In 1963 he wrote another all-time hit for George Hamilton IV, ""Abilene""."
,2,9,HM,"Working out of country music capital Nashville, Tennessee, Loudermilk became one of the most productive songwriters of the 1960s and 1970s, penning country and pop music hits for the Everly Brothers, Johnny Tillotson, Chet Atkins, the Nashville Teens, Paul Revere & the Raiders, Johnny Cash, Marianne Faithfull, Stonewall Jackson, Sue Thompson and others."
,3,9,HT,"For example, he wrote ""The Pale Faced Indian"", later known as ""Indian Reservation"", a hit in the 1970s, and ""Tobacco Road"", a hit in the 1960s and 1970s for, among others, the Nashville Teens, Blues Magoos, Eric Burdon & War, and David Lee Roth."
,4,9,HM,"""Midnight Bus"" was recorded by several singers, and he commented that the best was by Betty McQuade in Melbourne, Australia."
,5,9,N,
,6,9,HT,"He died on September 21, 2016, at his home in Christiana, Tennessee."
,7,9,N,
,8,9,N,
,9,9,N,
,0,10,N,
,1,10,N,
,2,10,N,
,0,11,N,
,1,11,N,
,2,11,N,
,3,11,N,
,4,11,N,
,0,13,N,
,0,14,HT,"""Angela Jones"" (a hit in the US for Johnny Ferguson and in the UK for Michael Cox)"
,0,15,N,
,0,16,HT,"""Bad News"" (covered by Johnny Cash, Johnny Winter, Whitey Morgan and the 78's, and George Thorogood)"
,0,17,N,
,0,18,HT,"""Blue Train"" (George Hamilton IV – 1972)"
,0,19,N,
,0,20,N,
,0,24,N,
,0,25,N,
,1,25,HT,"(Hide The Daughter)"" (a single for ""Little"" Jimmy Dickens, 1959)"
,0,26,HT,"""He's Just a Scientist"" (a notable recording by John D. Loudermilk himself, also recorded by Connie Francis in 1961, but unreleased until 1987)"
,0,27,HT,"""I Hear It Now"" (a notable recording by John D. Loudermilk himself)"
,0,28,N,
,0,29,N,
,0,30,N,
,0,31,N,
,0,32,N,
,0,33,HM,"""Road Hog"" (1962, A Portuguese version called ""O Calhambeque"" released in 1963 by Brazilian singer Roberto Carlos is a very big hit in Brazil, well known to the public till today; same story in France with Joe Dassin's version ""Bip bip"" in 1964)"
,0,34,HT,"""Sad Movies (Make Me Cry)"" (a hit for Sue Thompson)(covered by Boney M; there's a Portuguese version, ""Filme Triste"", released in 1962 by Brazilian vocal group Trio Esperança)"
,0,35,N,
,0,36,HT,"""Sun Glasses"", (recorded in 1965 by Skeeter Davis, and in 1967 by Sandy Posey, became a hit in UK in 1984 for Tracey Ullman)"
,0,37,N,
,0,39,HT,"""Then You Can Tell Me Goodbye"" (a hit for The Casinos (1967), Eddy Arnold (1968), Glen Campbell (1976), Toby Beau (1979), Neal McCoy (1996)) also covered by more than a dozen others including Bettye Swann & Johnny Nash"
,0,41,N,
,0,42,HT,"""Tobacco Road"" (a hit for The Nashville Teens (1964); also recorded by Lou Rawls (1963, 1966), the Blues Magoos (1966), Jefferson Airplane (1966), Rare Earth (1969), Edgar Winter's White Trash (1970), David Lee Roth (1985) and many more)"
,0,43,HT,"""Top 40, News, Weather and Sports"" recorded 1961 by Mark Dinning"
,0,44,N,
,0,45,N,
,0,46,N,
,0,47,N,
,0,48,N,
,0,49,N,
,0,50,N,
