before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Ethan Snoreck, better known by his stage name Whethan (formerly Wheathin), is an American DJ and music producer from Chicago."
,1,0,HT,"He gained recognition after his remix of the track ""XE3"" by Mssingno, which as of December 2018 has garnered over 13 million plays on SoundCloud."
,0,2,HT,"Whethan attended Carl Sandburg High School from his freshman year until his first semester of senior year, and at his senior homecoming for his entire school previewing his unreleased work to his classmates."
,1,2,HT,"In May 2017, Whethan took a short break from touring with The Chainsmokers in order to attend his graduation."
,0,3,N,
,1,3,N,
,2,3,HT,"That account was previously known as Wheathin which came from his real name ""Ethan"" and few of his friends happened to say it regularly which made the name stay until he was forced to change his name to Whethan in 2016."
,3,3,N,
,4,3,N,
,5,3,N,
,6,3,N,
,7,3,N,
,0,5,N,
,1,5,N,
,0,6,N,
,1,6,N,
,2,6,N,
,3,6,N,
,4,6,N,
,5,6,HT,Whethan performed at SXSW music festival in March.
,6,6,N,
,7,6,HT,"Whethan toured with trap artists Flosstradamus in November alongside fellow DJs Slushii, Towkio, and Gent & Jawns."
,8,6,HT,"In 2018, Whethan collaborated with pop singer Dua Lipa on the song ""High"", which was featured in the film Fifty Shades Freed."
,9,6,HT,"In March of the same year, he released the single ""Be Like You"" featuring Broods."
,10,6,HT,"In 2020, he was set to perform at the Ultra Music Festival in Miami, but the festival was cancelled due to the COVID-19 pandemic."
,11,6,HT,"In 2022, he co-wrote the single HIGH with The Chainsmokers for their return after a two year break."
