before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Anza Ohyama (Japanese: 大山 アンザ, Hepburn: Ōyama Anza, born May 4, 1976), also known as simply Anza (stylized as ANZA), is a Japanese singer and theater actress best known as vocalist of the heavy metal band Head Phones President and for playing Sailor Moon in thirteen separate musical productions."
,0,3,HT,"Anza was born in Cape Town, South Africa, to a White South African mother and a Japanese father."
,1,3,HT,"When they moved to Nagasaki, Japan in her childhood, Anza was not fluent in the Japanese language and was bullied because of her foreign appearance."
,2,3,N,
,0,5,HT,Anza began modeling in junior high school and was invited to shoot a commercial in Nagoya.
,1,5,N,
,2,5,HT,She made her music debut in 1992 as a member of the pop idol group Sakurakko Club and released a number of singles with them.
,3,5,N,
,4,5,N,
,0,6,HT,"With Anza joining the Sailor Moon musicals in 1993, she appeared regularly on the CD releases for the musicals, both in solo and group songs."
,1,6,N,
,0,7,HT,"In 1994, Moon Lips, a group of actresses from the musicals including Anza, provided vocals for the Sailor Moon anime's theme song ""Moonlight Densetsu""."
,1,7,N,
,0,8,HT,"Shortly following her graduation from the Sailor Moon musicals in 1998, she released a solo single entitled ""Dream"" under the Sony Music Entertainment Japan record label."
,1,8,N,
,2,8,HT,"In April 1999, she released ""Tobira wo Akete"" (under Victor Entertainment), a single which was used as a theme song for the anime Cardcaptor Sakura."
,3,8,HT,"In September 1999, Anza provided vocals for ""Ai wo Shizumeteru"", the ending theme song to the PlayStation game Psychic Force 2."
,4,8,N,
,0,9,HT,"In 1999, Anza went in a completely different direction with her music."
,1,9,HT,"She formed Head Phones President with brothers Hiro and Mar, who previously helped her on her solo work."
,2,9,N,
,3,9,N,
,4,9,N,
,5,9,HT,"A lot of the lyrics come from Anza; the song ""Alienblood"" represents her own troubles growing up in Japan as mixed race."
,6,9,N,
,7,9,N,
,0,10,N,
,1,10,N,
,2,10,HT,"In late 2008, she joined the rock band Vitamin-Q along with Masami Tsuchiya, Kazuhiko Katō, Gota Yashiki and Rei Ohara."
,3,10,HT,"However, after Kato's suicide on October 17, 2009, the group ceased activity."
,0,11,HT,"In 2011, Anza started a webshop in collaboration with Riho, ""Raz -Rabbit"" is a shop of clothes and accessories."
,1,11,N,
,2,11,N,
,0,12,HT,"On December 24, 2011, Anza performed on ""Live & Cafe Bar Rocky"", in Tokyo, the solo show ""Anza Xmas Live""."
,1,12,N,
,2,12,HT,"In addition to the songs from the previous show, she sang Christmas songs dressed in Santa Claus costume."
,0,13,HT,"In late 2012, Anza was featured on the song ""Unmei no Megami"" from the group Dragon Guardian, at the album The Best of Dragon Guardian Saga."
,0,14,HT,"Since 2013, Anza has performed as a DJ sporadically, alone or with her bandmate Narumi."
,0,15,HT,"On May 24, 2014, Anza celebrated her 22 years of career in the show ""Anza Solo Live"" with participation of musicians Kato Tomoko, HIRO and Sakaguchi Masaru, in addition to special guests Okuyama Momoko, Iwana Misako (formerly Kotani Misako), Oda Manabu, Haruka (Rouse Garden) and Fujiwara Yuki."
,1,15,N,
,0,16,HT,"The music of Head Phones President was the genesis of the rock musical Stand in the World written and directed by Shohei Hayashi, which ran at the Tokyo Arts Center from June 11–13, 2016."
,1,16,N,
,2,16,N,
,0,17,HT,"On December 2, 2016, Anza performed the show ""Anza Solo Live"" on ""New eight"", in Kamata, Tokyo."
,1,17,N,
,2,17,HT,"On May 4, 2017, Anza performed the show ""ANZA Birthday Live"" in the same place, with the same guests, with additional participation of Oda Manabu."
,0,18,N,
,0,19,N,
,1,19,HT,"Anza solo 20th anniversary, RAZ 7th anniversary SPECIAL LIVE ""ANZA WORLD"" was on July 13, 2018 at Sengawa Fix Hall with guests Iwana Misako and NANA(REASTERISK); musicians TOMO and HIRO; Apparel RAZ; dj NARUMI and models Chiro, AREA, iPo, Nagano Erina, Misato Koromo, Otaki Tetsutaro and Ayami Rika."
,0,21,N,
,1,21,N,
,2,21,N,
,3,21,HT,She held the role for five years performing in thirteen separate productions between 1993 and 1998.
,4,21,HT,"Nearing the end of her stretch as Sailor Moon, she also performed in a musical called 2050-nen no Aoi Shima between 1997 and 1998."
,5,21,N,
,6,21,HT,"In 2000, she broke off from the musical scene in a Japanese stage production of Mr. Holland's Opus."
,7,21,HT,"Similarly, in 2002, she was in a Japanese stage production of When Harry Met Sally...."
,0,22,HT,"In 2003, Anza returned to doing musicals by taking on the role of Eponine in several Toho productions of Les Misérables through till 2006."
,1,22,HT,"In 2004, Anza appeared as Ellen in one production of Miss Saigon (also produced by Toho) as well as a Japanese adaptation of Anton Chekhov's Three Sisters in the role of Irina."
,0,47,HT,"""Unmei no megami"" (運命の女神, Goddess of Destiny, December 12, 2012) - Dragon Guardian, at album The Best of Dragon Guardian Saga"""
,0,50,HT,1993 - Summer Special Musical Bishoujo Senshi Sailor Moon - Gaiden Dark Kingdom Fukkatsu Hen
,0,51,HT,1994 - Winter Special Musical Bishoujo Senshi Sailor Moon - Gaiden Dark Kingdom Fukkatsu Hen-(Kaiteiban)
,0,53,HT,1994 - Summer Special Musical Bishoujo Senshi Sailor Moon S - Usagi: Ai no Senshi e no Michi
,0,54,HT,1995 - Winter Special Musical Bishoujo Senshi Sailor Moon S - Henshin – Super Senshi e
,1,54,N,
,0,55,HT,1995 - Spring Spring Special Musical Bishoujo Senshi Sailor Moon S - Henshin -
,1,55,N,
,0,56,HT,1995 - Summer Special Musical Bishoujo Senshi Sailor Moon SuperS -
,1,56,N,
,0,57,HT,1996 - Spring Special Musical Bishoujo Senshi Sailor Moon SuperS - (Kaiteiban) Yume Senshi - Ai - Eien ni...
,1,57,N,
,0,58,HT,1996 - Bishoujo Senshi Sailor Moon SuperS - Special Musical Show
,0,59,HT,1996 - Summer Special Musical Bishoujo Senshi Sailor Moon - Sailor Stars
,0,60,HT,1997 - Winter Special Musical Bishoujo Senshi Sailor Moon - Sailor Stars (Kaiteiban)
,0,61,HT,1997 - Summer Special Musical Bishoujo Senshi - Eien Densetsu
,0,62,HT,1998 - Winter Special Musical Bishoujo Senshi - Eien Densetsu (Kaiteiban) - The Final First StageAs herself/guest1998 - Golden Week Fan Kansha Event
,0,66,N,
,0,67,N,
,1,67,HT,Kouen Kinen - 777th Performance of Sera MyuOther musicals1997–1998 - Chiruchiru in 2050 no Aoi Tori
,0,68,HT,2000 - Rowena Morgan in Mr. Holland's Opus
,0,69,HT,2002 - Emily Diner in When Harry Met Sally...
,0,74,HT,"2007 - Sint-Margherita in Ai, Toki wo Koete Sekigahara Ibun"
,0,75,HT,2008 - Julia in Rag and Jewelry.
,0,77,HT,2008 - Tsukino Yayoi in Ninshin Sasete
,0,78,HT,2008 - Julia (Sawamoto Yuriko) in Boro to Houseki
,0,79,HT,2008 - Honma Ayako in Kiss Yori mo Setsunaku
,0,82,HT,2016 - Hikaru in STAND IN THE WORLD - THE ROCK MUSICAL SHOW
