before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Theo Parrish (born 1972) is an American DJ and record producer based in Detroit, Michigan, and known for his genre-spanning DJ sets and unconventional house productions."
,1,0,N,
,0,2,HT,"Theo Parrish was born in Washington, D.C. in 1972."
,1,2,HT,"He grew up in Chicago, Illinois, listening to Miles Davis, Nina Simone, and George Gershwin."
,2,2,N,
,3,2,N,
,4,2,HT,"In 1994, he received his Bachelor of Fine Arts degree."
,5,2,HT,"After graduating, Parrish moved to Detroit and became involved in the city's music scene, eventually releasing the track ""Lake Shore Drive"" as a B-side to a Moodymann 12"" in 1995."
,6,2,HT,His first solo release was the Baby Steps EP on Elevate in 1996.
,7,2,HT,"Parrish launched the label Sound Signature in 1997, and followed with his debut LP First Floor in 1998 on Peacefrog Records."
,8,2,N,
,0,4,N,
,1,4,N,
,2,4,N,
,0,8,HT,"Parallel Dimensions (Sound Signature, 2000)"
,0,9,HT,"Sound Sculptures Volume 1 (Sound Signature, 2007)"
,0,10,HT,"Et Tu Brute (Submerge Recordings, 2007) (with Duminie Deporres)"
,0,12,HT,"American Intelligence (Sound Signature, 2014)"
,0,13,HT,"Wuddaji (Sound Signature, 2020)Compilation albums"
,0,14,HT,"Sound Signature Sounds (Sound Signature, 2000)"
