before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Jamelia Niela Davis (born 11 January 1981) is an English singer, songwriter and television presenter."
,1,0,N,
,2,0,N,
,3,0,HT,"Jamelia's professional music career began in 1999, when she released her debut single, ""So High"", followed by a more successful single, ""I Do""."
,4,0,HT,"She then released her debut full-length studio album, Drama, in June 2000."
,5,0,HT,"Jamelia went on to release further successful singles, including ""Superstar"" which charted at number three on the UK Singles Chart and number one in Australia, where it became platinum certified."
,6,0,HT,"She went on to further release another two studio albums, Thank You (2003) and Walk with Me (2006), before leaving Parlophone following a dispute with executives over the release of ""No More"", the third offering from Walk with Me."
,0,1,HT,Jamelia's ten-year-successful career span has led her to becoming a judge on shows such as Move Like Michael Jackson in 2009.
,1,1,N,
,2,1,HT,In 2010 she signed a new record deal with All Around the World Productions.
,3,1,HT,She was a panellist on the ITV magazine show Loose Women from 2013 until 2016.
,0,3,HT,"Jamelia was born in Handsworth, Birmingham, to single mother Paulette Davis."
,1,3,HT,Both her parents are Jamaican; her father is from Spanish Town and her mother is from Westmoreland.
,2,3,HT,"She grew up in nearby Hockley and attended a local primary school, Brookfields Primary School and then later attended the CTC Kingshurst Academy, formerly known as the City Technology College."
,0,6,N,
,1,6,HT,"In late 1999, Jamelia recorded the single So High, a collaboration with fellow R&B vocalist Rosita Lynch."
,2,6,HT,"The single failed to chart in both the UK and mainland Europe, and did not appear on any of Jamelia's subsequent albums."
,3,6,N,
,0,7,HT,"Taking some time to record her debut studio album, Drama (2000), Jamelia returned to the music scene in 1999 with the single ""I Do"", which became her first commercially successful single in the UK and mainland Europe, making the UK Top 40 and holding Top 20 positions in France and Sweden."
,1,7,N,
,2,7,HT,"Jamelia's third single, ""Money"" (featuring rapper Beenie Man and co-written by UK The X Factor finalist Daniel De Bourg), was released in February 2000."
,3,7,HT,"The single was the singer's breakthrough in the UK, peaking at number five and spending nine weeks in the UK Top 75; it later won a MOBO Award for Best Video in 2000."
,4,7,N,
,5,7,N,
,6,7,HT,Recognition for the singer's early success came in late 2000 and 2001 at the BRIT Awards.
,7,7,N,
,0,9,HT,"Jamelia recorded her second studio album, Thank You, in 2002 and early 2003 following the birth of her daughter Teja in 2001."
,1,9,N,
,2,9,HT,"The second single, the much poppier ""Superstar"", became Jamelia's highest peaking at the time when it peaked at number three, and earned the spot of the 26th best-selling of 2003 in the UK."
,3,9,N,
,4,9,N,
,5,9,N,
,0,10,N,
,1,10,HT,"Known to be Jamelia's favourite of her releases, the song became her highest charting single to date in the UK, where it peaked at number two and received the 2004 MOBO Award for Best Single and a BRIT Award nomination in the same category."
,2,10,N,
,3,10,N,
,4,10,N,
,5,10,N,
,6,10,N,
,0,11,HT,"In mid-2004, Jamelia collaborated with Italian singer Tiziano Ferro on ""Universal Prayer"" for the 2004 Olympic Games soundtrack."
,1,11,HT,It became her first Number 1 single in Italy and Spain and was added to non-UK editions of Thank You.
,2,11,HT,"In late 2004, Jamelia was asked to contribute to the Band Aid 20 charity single ""Do They Know It's Christmas?"", on which she sang with Will Young."
,3,11,N,
,4,11,HT,"Around the same time, Jamelia released the lead single from the soundtrack of the film Bridget Jones: The Edge of Reason, a cover of Sam Brown's 1988 single ""Stop!""; it was released as double A-side in the UK with the aforementioned ""DJ"", and peaked at number nine."
,0,12,HT,"On 9 November 2006, Jamelia joined Feeder on stage for the encore of Feeder's WAR Child gig at 'The Coronet' in London."
,1,12,N,
,0,14,HT,"Following the birth of her second daughter, Tiani, in 2005, Jamelia began recording her third album, Walk with Me."
,1,14,N,
,2,14,N,
,3,14,N,
,0,15,N,
,1,15,HT,"The second single, ""Beware of the Dog"", features a sample from Depeche Mode's 1989 song ""Personal Jesus"" and was heavily praised as being Jamelia's best single to date, with BBC Radio 1's ""Chart Blog"" stating that it ""might just be one of the best pop songs ever made"" and ""the best pop song of the year"", receiving a five-star rating."
,2,15,N,
,3,15,N,
,4,15,N,
,0,16,N,
,1,16,N,
,2,16,N,
,0,17,HT,"In an interview with Digital Spy in December 2009, Jamelia said that she wasn't surprised that the album did not sell well."
,1,17,N,
,2,17,N,
,3,17,N,
,4,17,N,
,5,17,N,
,6,17,N,
,7,17,HT,"In an interview with entertainment website Digital Spy in December 2009, Jamelia commented on being a rumoured replacement for Keisha Buchanan, in the girl-group Sugababes and spoke about work with her ongoing album, which was going ""absolutely amazing""."
,8,17,HT,"She stated that she was working with producers who have previously worked with Lady Gaga and Beyoncé, and that the album returned her sound to 2004's Thank You."
,9,17,N,
,10,17,HT,"On 26 July 2010, Jamelia signed a record deal with an unknown label live on video streaming website Ustream.tv."
,11,17,N,
,0,19,HT,"In 2013 and 2014, Jamelia appeared on two series of The Voice of Ireland as a coach."
,1,19,HT,"In February 2013, Jamelia appeared in an episode of the BBC drama series Death in Paradise, portraying a singer."
,2,19,HT,"In 2014, Jamelia modelled a new swimwear range for Boux Avenue."
,0,20,HT,"In August 2013, Jamelia was part of a house band on every episode of the BBC One panel show I Love My Country."
,1,20,HT,"On 27 November 2013, Jamelia joined the panel of the ITV chat show Loose Women."
,2,20,HT,"As of 16 August 2016, she had made 162 appearances."
,3,20,HT,"However, she was axed from the show following new contracts being drawn up on 17 August 2016, and did not return for series 21."
,4,20,HT,"In May 2014, she appeared in a TV advertisement for Boux Avenue and sang a cover version of ""I Only Want to Be with You"", with the chorus changed to ""I only want to be with Boux""."
,5,20,HT,"In 2015, Jamelia took part in Bear Grylls: Mission Survive on ITV."
,6,20,HT,"In 2015, Jamelia participated on thirteenth series of Strictly Come Dancing."
,7,20,N,
,8,20,HT,"The pair survived four dance-offs, but lost their fifth dance off in week 9, being voted out by 3 out of 4 judges against Peter Andre and Janette Manrara."
,0,21,HT,"In 2016, she returned to acting to appear in an episode of the BBC soap opera Doctors as Helena Wales."
,1,21,N,
,2,21,HT,"In February 2020, Jamelia appeared on the BBC Two game show Richard Osman's House of Games, as one of the contestants, alongside Gareth Malone, Paul Martin and Susan Calman."
,0,23,HT,"In spring 2004, Jamelia was signed by the agency ICM."
,1,23,HT,A week later she was signed as the face and legs of Pretty Polly in a high-profile advertising campaign and shortly afterwards was featured in a poster campaign for Reebok.
,2,23,N,
,0,25,N,
,1,25,N,
,2,25,HT,"On 4 March 2007, Jamelia appeared on an episode of Top Gear, where Richard Hammond drove her to Earl's Court Exhibition Centre for a Brit Awards show in his homemade stretch limousine."
,3,25,N,
,4,25,HT,"On 31 July 2007, Jamelia, Erin O'Connor and Helena Christensen, had teamed up with hairdressing/hair product company Toni & Guy to promote Model."
,5,25,N,
,6,25,N,
,0,26,HM,"On 18 September 2007, Jamelia co-hosted the MOBO Awards with Shaggy and on 20 September, she was on the catwalk in Naomi Campbell's Fashion for Relief event at the Natural History Museum in London."
,1,26,HT,Jamelia appeared on ITV's Saturday Night Divas to mark the end of Breast Cancer Awareness Month.
,2,26,N,
,3,26,N,
,4,26,HT,"On 1 December 2007, Jamelia was invited to perform on stage for Nelson Mandela's World Aids Day concert."
,5,26,N,
,6,26,N,
,0,27,HT,"In January 2008, Jamelia signed a book publishing deal with Orion."
,1,27,N,
,2,27,HT,"In February 2008, Jamelia announced in a podcast on her personal website that she had ""completed her first official acting role""."
,3,27,N,
,4,27,N,
,5,27,HT,for BBC Three travelling to India and Russia with Tatiana Karelina and guest presented a week of episodes of Big Brother's Big Mouth for E4.
,0,28,HT,"On 7 September 2008, Jamelia guest presented an episode of Something for the Weekend with Tim Lovejoy."
,1,28,N,
,2,28,HT,Jamelia is supporting the initiative which will see children and young people in England pledging to have a school meal and make a donation to provide some of the world's poorest children with a nutritious meal.
,3,28,N,
,4,28,N,
,5,28,HT,"Jamelia presents The National Lottery some Wednesday evenings, which she has been doing since April 2008."
,6,28,HT,"Jamelia featured in a Channel 4 documentary series, produced by Nutopia, in 2010, called The House That Made Me, which took her back to her childhood home, and reintroduced her to the people she had known in her youth."
,0,29,HM,"Jamelia has walked the catwalk every year since 2007 for her UK model counterpart, Naomi Campbell, and her Fashion for Relief show."
,1,29,HT,"Jamelia is also active in working with ActionAid, Princes Trust and the Food Aid branch of the UN, the World Food programme which has seen her visit Kenya, Uganda and India."
1.0,2,29,HM,"Jamelia is also active in working with ActionAid, Princes Trust and the Food Aid branch of the UN, the World Food programme which has seen her visit Kenya, Uganda and India. In 2008, Jamelia earned the role of appearing alongside Helena Christensen and Erin O'Conor, fronting her own ethnic haircare range 'Model Me', in conjunction with 'Toni and Guy', and was stocked nationwide in Boots stores. 2009 saw Jamelia take on various TV roles including authoring her own documentary for BBC Three on ethical hair extensions, which saw her travel to Russia and India."
,3,29,N,
,4,29,HT,Jamelia has met Nelson Mandela and performed for him for both his 46664 concert in Johannesburg and his 90th birthday celebrations in Hyde Park.
,5,29,HT,"In 2012, she took part in the Preston Passion to mark Preston's 2012 Guild."
