before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Louis Charles Augustin Georges Trenet (French pronunciation: ​[lwi ʃaʁl oɡystɛ̃ ʒɔʁʒ tʁene]; 18 May 1913 – 19 February 2001) was a French singer-songwriter, who composed both the music and the lyrics to nearly a thousand songs."
,1,0,N,
,2,0,N,
,0,2,N,
,1,2,N,
,2,2,N,
,3,2,N,
,4,2,N,
,5,2,HT,Many of his hits from the 1930s and 1940s effectively combine the melodic and verbal nuances of French song with American swing rhythms.
,0,3,HT,"His song ""La Mer"", which according to legend he composed with Léo Chauliac on a train in 1943, was recorded in 1946."
,1,3,HT,"Trenet explained in an interview that he was told that ""La Mer"" was not swing enough to be a hit, and for this reason it sat in a drawer for three years before being recorded."
,2,3,N,
,3,3,HT,"The tune, given unrelated English words and the title ""Beyond the Sea"" (or sometimes ""Sailing""), was a hit for Bobby Darin in the early 1960s, and George Benson in the mid-1980s."
,4,3,N,
,0,4,N,
,1,4,HT,"""I Wish You Love"" was first recorded by Keely Smith in 1957, and since then by artists ranging from Frank Sinatra to Sam Cooke to Dusty Springfield."
,2,4,HT,"Another of Trenet's songs, ""Formidable"", was written as impressions of a trip to the U.S. Other Trenet songs were recorded by French singers such as Maurice Chevalier, Jean Sablon and Fréhel."
,0,6,HT,"Trenet was born in Avenue Charles Trenet, Narbonne, Occitanie, France, the son of Françoise Louise Constance (Caussat) and Lucien Etienne Paul Trenet."
,1,6,HT,"When he was seven years old, his parents divorced and he was sent to boarding school in Béziers, but he returned home just a few months later, suffering from typhoid fever."
,2,6,N,
,0,7,HT,"In 1922, Trenet moved to Perpignan, this time as a day pupil."
,1,7,N,
,2,7,N,
,3,7,HT,"Many of his songs had references to his surroundings such as places near Narbonne, the Pyrenees and the Mediterranean coast."
,0,8,HT,He passed his baccalauréat with high marks in 1927.
,1,8,HT,"After leaving school he left for Berlin, where he studied art, and later he also briefly studied at art schools in France."
,2,8,HT,"When Trenet first arrived in Paris in the 1930s, he worked in a movie studio as a props handler and assistant, and later joined up with the artists in the Montparnasse neighbourhood."
,3,8,HT,His admiration of the surrealist poet and Catholic mystic Max Jacob (1876–1944) and his love of jazz were two factors that influenced Trenet's songs.
,0,10,HT,"From 1933 to 1936, he worked with the Swiss pianist Johnny Hess as a duo known as Charles and Johnny."
,1,10,N,
,2,10,N,
,3,10,HT,"The Charles and Johnny records feature Hess on piano, with the two frequently singing in two-part harmonies with quickly alternating solo spots for the two."
,4,10,HT,"Around 1935, the duo appeared regularly on the radio on a broadcast called Quart d'heure des enfants terribles."
,0,11,HT,The duo continued until 1936 when Trenet was called up for national service.
,1,11,N,
,2,11,HT,"He began his solo career in 1937, recording for Columbia, his first disc being ""Je chante/Fleur bleue""."
,3,11,N,
,0,13,N,
,1,13,HT,"He was in barracks at Salon-de-Provence until he was demobilized in June 1940, when he moved back to Paris."
,2,13,N,
,3,13,N,
,4,13,N,
,0,14,N,
,1,14,HT,"He agreed, when asked by the Germans, to go and sing for the French prisoners-of-war in Germany."
,2,14,HT,"The Épuration légale (""legal purge""), the wave of official trials that followed the Liberation of France and the fall of the Vichy Regime, examined whether Trenet was guilty of collaboration but the inquiry resulted in a mere reprimand without any further consequences."
,0,16,HT,"After the end of hostilities, he moved to the United States where he lived for a few years and where he quickly became a success."
,1,16,HT,"After a few concerts at the Bagdad in New York City, Trenet became a big hit and was approached by Hollywood."
,2,16,N,
,0,17,HT,"On 14 September 1951, Trenet returned to Paris and made a comeback at the Théâtre de l'Étoile."
,1,17,N,
,2,17,HT,"In 1954 he performed at the ""Olympia"" music-hall in Paris for the first time."
,3,17,HT,"The following year he wrote the famous ""Route nationale 7"", a tribute to the introduction of paid holidays."
,0,18,HT,"In 1958, Trenet was the headlining act at the Bobino and the Alhambra."
,1,18,HT,"In 1960, he returned to the Théâtre de l'Étoile, appearing on stage for the very first time without the famous trilby hat which had for so long been part of his act."
,0,19,HT,"In 1963, Trenet spent 28 days in prison in Aix-en-Provence."
,1,19,N,
,2,19,N,
,3,19,N,
,4,19,N,
,0,20,HT,"In his authorized biography of Maurice Chevalier, author David Bret claims that Chevalier and Mistinguett were the ones who first ""shopped"" Trenet to the police for consorting with underage boys, around 1940."
,1,20,N,
,0,22,HT,"In 1970, Trenet flew to Japan to represent France at the Universal Exhibition in Osaka."
,1,22,HT,"The following year he left Columbia, his longtime record label, and recorded Fidèle and Il y avait des arbres."
,2,22,N,
,0,23,HT,"In 1973, Trenet, who had just celebrated his 60th birthday, recorded a new album, Chansons en liberté."
,1,23,N,
,2,23,N,
,0,24,HT,"Trenet made a surprise announcement in 1975, declaring that he was retiring from the music world."
,1,24,N,
,2,24,HT,"Following the death of his mother in 1979, he shut himself away from the world for the next two years."
,0,26,HT,"Nevertheless, in 1981, Trenet made a comeback with a new album devoted to sentimental memories of his childhood."
