before,after,paragraphIndex,annotation,sentences
,0,0,HT,Clinton Darryl Mansell (; born 7 January 1963)
,1,0,HT,"is an English musician, singer, and composer, born in Coventry."
,2,0,N,
,3,0,HT,Mansell moved to the United States after the dissolution of the group and started working with filmmaker Darren Aronofsky.
,4,0,N,
,5,0,HT,"Mansell resides in Los Angeles, composing and occasionally touring live versions of his work."
,6,0,HT,"A pioneer of sampling in his own work, Mansell's work is now a favourite with sampling musicians."
,0,3,HT,"Mansell was raised in Coventry, then in Warwickshire."
,1,3,HT,"For a decade from their foundation in 1986, Mansell was a member of Pop Will Eat Itself, as a lead vocalist, multi-instrumentalist, producer and writer or co-writer of many of the band's songs."
,2,3,N,
,3,3,HM,"In the United States, PWEI were signed in 1994 to Nothing Records the label owned by Trent Reznor of Nine Inch Nails."
,4,3,HM,"Mansell and Reznor, a long time fan of PWEI, became friends after Mansell moved to New York, and Mansell subsequently performed backing vocals on Nine Inch Nails' 1999 album The Fragile."
,0,5,HT,"Mansell started composing film soundtracks when director Darren Aronofsky hired him to score his debut film, Pi, in 1996."
,1,5,N,
,2,5,N,
,3,5,N,
,0,7,N,
,1,7,N,
,2,7,N,
,0,10,HT,"In February 2019, Mansell signed a publishing deal with Decca Publishing, a division in Decca Music."
,1,10,N,
,0,12,N,
,0,15,N,
,1,15,N,
,0,17,N,
,0,20,N,
,0,21,N,
,0,24,N,
,1,24,N,
,0,29,N,
,0,34,N,
