before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Reverend J.M. Gates (born James M. Gates July 14, 1884 – August 18, 1945) was an American preacher who recorded sermons and gospel songs extensively between the mid-1920s and 1940s."
,1,0,N,
,2,0,N,
,0,2,HT,"Gates was born in the rural community of Hogansville, Georgia, 50 miles southwest of Atlanta."
,1,2,HT,"In 1913, Gates and his wife Nellie relocated to a neighborhood in Atlanta, Summerhill, a popular location for the city's migrant workers and immigrants."
,2,2,HT,"He joined Mount Calvary Baptist Church and, when the preacher resigned to pastor another church in Detroit, Gates became ordained minister of the congregation in 1916."
,3,2,N,
,4,2,N,
,5,2,HT,"On April 24, 1926, under Brockman's supervision, Gates recorded five sermons for Columbia Records with the benefits of Western Electric's state-of-the-art electric recording system, and preaching in front of his participating congregation in Mount Calvary Baptist Church."
,6,2,HT,"The Reverend's first record, a cover of the 19th century folk composition ""Death's Black Train Is Coming"", was released in July to tremendous commercial success, selling over 35,000 copies by October."
,7,2,N,
,8,2,N,
,9,2,N,
,10,2,HT,"Recognizing the potential for another hit, Columbia released the Reverend's second record, ""I'm Gonna Die with the Staff in My Hand"" in October 1926, which reached over 50,000 copies sold."
,11,2,HT,"The Reverend went on to record over 200 sermons, monologues, and songs from 1926 to 1941 for several record labels, including Victor, Bluebird, and Paramount."
,12,2,HT,He was responsible for a quarter of the total amount of all recorded sermons released before 1943.
,13,2,N,
,0,3,HT,Gates died of a cerebral hemorrhage in August 1945.
,1,3,HM,"His funeral drew the largest crowd of any memorial service in Atlanta before Martin Luther King Jr.'s, in 1968."
,2,3,N,
,3,3,HT,"""Are You Bound for Heaven or Hell"" is featured on Bob Dylan's Theme Time Radio Hour, Episode 19."
