before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Irving Milfred Mole, known professionally as Miff Mole (March 11, 1898 – April 29, 1961) was an American jazz trombonist and band leader."
,1,0,N,
,2,0,HT,"""His major recordings included ""Slippin' Around"", ""Red Hot Mama"" in 1924 with Sophie Tucker on vocals, ""Miff's Blues"", ""There'll Come a Time (Wait and See)"", on the film soundtrack to the 2008 movie The Curious Case of Benjamin Button"
,0,2,HT,"Miff Mole was born in Roosevelt, Long Island, New York."
,1,2,N,
,2,2,HM,"He played in Gus Sharp's orchestra for two years and in the 1920s became a significant figure on the New York scene: he was a member of the Original Memphis Five (1922), played with Ross Gorman, Roger Wolfe Kahn, Sam Lanin, Ray Miller and many others."
,3,2,N,
,4,2,HT,"In 1926–29, he and trumpeter Red Nichols led a band called Miff Mole and His Little Molers."
,5,2,HT,They recorded frequently until 1930.
,6,2,HT,"Mole and his band backed Sophie Tucker, who was known as ""The Last of the Red Hot Mammas"" and who was one of the most popular singers of the 1910s and 1920s."
,7,2,HT,"They accompanied her on her 1927 Okeh recordings of ""After You've Gone"", ""Fifty Million Frenchmen Can't Be Wrong"", ""I Ain't Got Nobody"", and ""One Sweet Letter from You""."
,8,2,N,
,0,3,HT,"From 1925 to 1929, Mole was identified with bands led by cornetist Red Nichols: The Red Heads, The Hottentots, The Charleston Chasers, The Six Hottentots, The Cotton Pickers, Red and Miff's Stompers, and especially Red Nichols and His Five Pennies."
,1,3,N,
,2,3,N,
,3,3,N,
,0,4,HM,"When Jack Teagarden arrived in New York in 1928, he replaced Mole as the role model for trombonists, with a more legato, blues-oriented approach."
,1,4,HT,"Having started working for radio in 1927 (at WOR), Mole changed his focus to working with NBC (1929–1938)."
,2,4,HT,"In 1938–1940, he was a member of Paul Whiteman's orchestra, but his style by then had changed under the influence of Teagarden."
,3,4,HT,"In 1942–1943, Mole played in Benny Goodman's orchestra, and between 1942–1947 he led dixieland bands."
,4,4,HT,He worked in Chicago in 1947–1954.
,5,4,HT,"Due to bad health, Mole played sporadically during his last years."
,6,4,HT,"He died in New York City on April 29, 1961."
,7,4,N,
,8,4,HT,"He was interred in the family plot in Greenfield Cemetery, Hempstead, Long Island, New York."
,0,5,N,
,1,5,N,
,2,5,HT,"His 1928 recording of ""Shim-Me-Sha-Wabble"" with the Little Molers (Okeh), was used in the soundtrack to the Russell Crowe movie Cinderella Man (2005)."
,0,6,HT,"In 2008, his composition ""There'll Come a Time (Wait and See)"", written with Wingy Manone, was on the soundtrack to the Academy Award-nominated movie The Curious Case of Benjamin Button."
,0,8,N,
