before,after,paragraphIndex,annotation,sentences
,0,0,HT,"George Peter John Criscuola (born December 20, 1945), better known by his stage name Peter Criss, is an American retired musician and actor, best known as a co-founder, original drummer, and vocalist of the hard rock band Kiss."
,1,0,N,
,2,0,N,
,3,0,HT,"In 2014, he was inducted into the Rock and Roll Hall of Fame as a member of Kiss."
,0,2,HT,"Criss was born in Brooklyn, New York, United States, the oldest of five children of Loretta and Joseph Criscuola."
,1,2,HT,"His father's family came from Scafati, Salerno, Italy."
,2,2,HT,"Criss grew up in the Williamsburg section of Brooklyn and was a childhood friend of Jerry Nolan, who would later find success as the drummer of the New York Dolls."
,3,2,N,
,4,2,HT,"While playing with bandleader Joey Greco, Criss ended up studying under his idol, Gene Krupa, at the Metropole Club in New York."
,0,4,HT,Criss was involved with several bands throughout the mid-to-late 1960s.
,1,4,HT,"It was during this time that Criss joined Chelsea, who had a two-album deal with Decca Records; the group released a self-titled album in 1970."
,2,4,HT,They never recorded a second album and in August 1971 became Lips (a trio consisting of Criss and his Chelsea bandmates Michael Benvenga and Stan Penridge).
,3,4,HT,"By the spring of 1972, Lips was just the duo of Criss and Penridge."
,4,4,HT,"In 1973, Pete Shepley and Mike Brand recorded an unreleased album which included post-Chelsea Michael Benvenga, and pre-Kiss Peter Criss and Gene Simmons as session musicians."
,5,4,N,
,0,6,HT,"After the demise of his band Lips, Criss placed an advertisement in the East Coast edition of Rolling Stone Magazine, which read:"
,0,7,N,
,1,7,N,
,2,7,N,
,3,7,N,
,4,7,N,
,0,8,N,
,1,8,HT,"Ace Frehley was added to the lineup in December 1972, and the band was named Kiss later that month."
,2,8,N,
,0,10,HT,"Simmons later in the chapter describes going to a small Italian Club in Brooklyn to meet the drummer: ""The drummer started to sing, and this Wilson Pickett-style voice came out of him."
,1,10,N,
,2,10,N,
,3,10,N,
,4,10,N,
,0,11,HT,"Criss co-wrote the ballad ""Beth"", a Top 10 hit for Kiss on the U.S. Billboard Hot 100 chart, peaking at #7 in 1976."
,1,11,N,
,2,11,N,
,3,11,HT,Criss came up with the melody for the song while on a train to New York City from New Jersey where the band practiced.
,4,11,N,
,5,11,N,
,0,13,N,
,1,13,HT,"Anton Fig, who also played on Ace Frehley's 1978 solo album, was hired as session drummer for  Dynasty and Unmasked."
,2,13,N,
,0,14,N,
,1,14,HT,"Ace Frehley in his 2011 book, No Regrets, also stated that Criss was fired during a band meeting in which Frehley, Simmons, Stanley and manager Bill Aucoin voted Criss out of the band."
,2,14,HT,"A spoken word CD released in 1999 titled 13 Classic Kiss Stories, features Bill Aucoin (Kiss's first manager) where he also discusses Criss being ""let go""."
,3,14,N,
