before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Brendan Reed is an American multi-instrumentalist, composer, artist, and film-maker from Williamsburg, Virginia known for his short films, recordings, compositions, and performances with numerous bands from Montreal, Quebec and Williamsburg, Virginia."
,0,2,N,
,1,2,N,
,2,2,N,
,3,2,N,
,4,2,N,
,5,2,HT,"The Spartans(1997–1999) consisted of Reed on drums and vocals, Lauginiger on bass guitar and vocals, and Quinn Taylor on guitar and vocals."
,6,2,N,
,7,2,N,
,8,2,N,
,9,2,HT,"Brendan Reed was an early member of Arcade Fire, joining the band in 2001."
,10,2,HT,"He contributed to the eponymous EP, but quit the band in 2003 onstage, during an encore, following an argument with Win Butler."
,11,2,HT,"In 2002 Reed founded Les Angles Morts with Myles Broscoe, Owain Lawson, and Kyle Fostner, an instrumental group that composed and performed scores for short videos created by the band members."
,12,2,N,
,13,2,N,
,14,2,N,
,15,2,HT,In 2002 Reed founded Let Lowns with guitarist Victoria Morrison.
,16,2,N,
,17,2,N,
,18,2,HT,"In 2007 Reed played bass guitar, guitar, and drums in Think About Life."
,19,2,N,
,0,8,N,
,0,9,N,
,0,12,N,
,0,15,N,
,0,16,N,
,1,16,N,
,0,18,N,
