before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Kirkland ""Kirk"" Lightsey (born February 15, 1937, Detroit, Michigan) is an American jazz pianist."
,0,2,N,
,1,2,HT,"After service in the Army, Lightsey worked in Detroit and California in the 1960s as an accompanist to singers."
,2,2,N,
,3,2,HT,From 1979 to 1983 he toured with Dexter Gordon and was a member of The Leaders in the late 1980s.
,4,2,HT,"During the 1980s he led several sessions of his own, including duets with pianist Harold Danko."
,5,2,HT,"In the 1980s and since he has worked with Jimmy Raney, Clifford Jordan, Woody Shaw, David Murray, Joe Lee Wilson, Louis Stewart, Adam Taubitz, Harold Land and Gregory Porter."
,0,3,N,
,1,3,N,
,0,6,HT,"Habiba (Gallo, 1974) with Rudolph Johnson"
,0,9,HT,"Everything Happens to Me (Timeless, 1983) with Chet Baker"
,0,10,HT,"Shorter by Two (Sunnyside, 1983) with Harold Danko"
,0,15,HT,"Kirk 'n Marcus (Criss Cross, 1986) with Marcus Belgrave"
,0,17,HT,"Goodbye Mr. Evans (Evidence, 1994)"
,0,20,HT,"Everybody’s Song But Our Own (33 Records, 2008) with Louise Gibbs"
,0,22,HT,"Le Corbu (Unit Records, 2015) with Tibor Elekes, Don Moye"
,0,23,HT,"Some Place Called Where (Losen Records, 2017) with Marilena Paradisi"
