before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Jeffrey Miree (born July 7, 1962), also known as MC Jazzy Jeff, is an American rapper and member of the Funky 4 + 1 who was active from 1979 to 2002."
,1,0,N,
,2,0,HT,Miree began his career in 1976 with hip hop group Funky 4 + 1.
,3,0,N,
,4,0,HT,"After splitting up in 1983, MC Jazzy Jeff signed a solo deal with Jive Records and recorded the album On Fire (1985)."
,5,0,N,
,6,0,N,
,7,0,HT,"That same year Jive Records signed Jeffrey Townes and Will Smith, better known then as DJ Jazzy Jeff & the Fresh Prince."
,8,0,HT,"A year later, I'm the DJ, He's the Rapper – DJ Jazzy Jeff & the Fresh Prince's debut album – was on sale."
,9,0,HT,"In 1994, MC Jazzy Jeff sued Jive Records and he won a lawsuit over the rights over the name Jazzy Jeff."
