before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Drew Hester (born August 26, 1969) is a drummer, percussionist, and record producer, winning two Grammy Awards with Foo Fighters."
,1,0,HM,"He has played drums with Joe Walsh (1999—2016) on drums, Stevie Nicks (2017–present) on drums, Beck (2014) on drums/percussion, Jewel (2006—2007) on drums, Foo Fighters (2005—2014) on percussion, Chicago (2009—2012) on drums and percussion, Lisa Marie Presley (2002—2006) on drums, Common Sense (1992—2005) on drums, Taylor Hawkins and the Coattail Riders on drums and percussion, and with many others."
,0,1,N,
,1,1,HT,"Hester also produced the 2006 self-titled album of Taylor Hawkins and the Coattail Riders, and was also given credit for mixing the album."
,2,1,HT,"Hester also performs on the songs ""It's Ok Now"", ""End Of The Line"", ""You Drive Me Insane"" (percussion), ""Better You Than Me"" (handclaps and percussion), ""Walking Away"" (piano) and ""Running In Place"" (drums)."
,0,3,N,
,0,4,HM,"In January 2009, Hester joined Chicago on drums while Tris Imboden was undergoing medical treatment."
,1,4,HT,"Hester played drums on the 2009 Chicago & Earth, Wind and Fire tour."
,2,4,HT,"After Tris returned to active duty, Hester remained part of the band on percussion."
,3,4,HT,"In 2012, he departed to rejoin Joe Walsh and ex-Santana player Walfredo Reyes Jr. assumed that role."
,0,5,N,
