before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Ramón ""Mongo"" Santamaría Rodríguez (April 7, 1917 – February 1, 2003) was a Cuban percussionist and bandleader who spent most of his career in the United States."
,1,0,HT,"Primarily a conga drummer, Santamaría was a leading figure in the pachanga and boogaloo dance crazes of the 1960s."
,2,0,HT,"His biggest hit was his rendition of Herbie Hancock's ""Watermelon Man"", which was inducted into the Grammy Hall of Fame in 1998."
,3,0,HT,"From the 1970s, he recorded mainly salsa and Latin jazz, before retiring in the late 1990s."
,0,1,HT,Mongo learned to play the congas as an amateur rumba musician in the streets of Havana.
,1,1,N,
,2,1,HM,"In 1950, he moved to New York City, where he became Tito Puente's conguero and in 1957 he joined Cal Tjader's band."
,3,1,N,
,4,1,HT,"By the end of the decade, he had his first pachanga hit, ""Para ti""."
,5,1,N,
,6,1,N,
,7,1,HT,"In his later years, Santamaría recorded mostly Latin jazz for Concord Jazz and Chesky Records."
,0,4,HT,Santamaría learned rumba as a kid in the streets of Havana's Jesús María neighborhood.
,1,4,HT,"He reminisced: ""In the neighborhood where I came from we had all kinds of music, mostly from Africa."
,2,4,N,
,3,4,N,
,4,4,HT,"The drum was our tool and we used it for everything"" (1979: 19)."
,5,4,N,
,6,4,N,
,7,4,HT,"His approach was utilitarian, not theoretical"" (2001: 29)."
,8,4,N,
,9,4,N,
,10,4,HT,"I would play everything because I learned a lot from Chicho—because he could play everything"" (2001: 137)."
,11,4,N,
,12,4,N,
,13,4,N,
,14,4,HM,"The 10 inch 33 1/3 rpm phonorecord Afro-Cuban Drums by Santamaría  was recorded in SMC's New York City studios on November 3, 1952."
,15,4,HT,Santamaría's next recordings with folkloric rumba were on  Changó (re-issued as Drums and Chants) recorded in New York (1954).
,16,4,N,
,0,5,N,
,1,5,HT,"I just play"" (2001: 29)."
,2,5,HT,"The following example is an excerpt from a quinto performance by Santamaría on his composition ""Mi guaguancó"" (1959)."
,3,5,N,
,0,7,HT,Santamaría began playing bongos with Septeto Beloña in 1937.
,1,7,HT,In the 1940s he worked in the house band of the prestigious Tropicana nightclub.
,2,7,HT,"When Chicho could not go on the tour in Mexico in the late 1940s, he recommended Santamaría for the job."
2.0,3,7,HM,"When Chicho could not go on the tour in Mexico in the late 1940s, he recommended Santamaría for the job. Mexico opened Santamaría up to the wider world beyond his island home."
3.0,4,7,HM,"Mexico opened Santamaría up to the wider world beyond his island home. After returning from Mexico in 1950, Santamaría moved to New York City, where he became Tito Puente's conga player."
,5,7,HT,In 1957 Mongo Santamaría joined Cal Tjader's Latin jazz combo.
,0,8,HT,"In 1959 Santamaría recorded ""Afro Blue,"" the first jazz standard built upon a typical African 3:2 cross-rhythm, or hemiola."
,1,8,N,
,2,8,N,
,3,8,N,
,0,9,HM,"In 1960 Santamaría went to Havana, Cuba with Willie Bobo to record two albums ""Mongo In Havana"" and ""Bembe y Nuestro Hombre En La Habana."""
,1,9,HT,"After recording, he returned to New York City to form the charanga orquestra La Sabrosa."
,2,9,HT,In late 1962 Chick Corea had given notice and Santamaría needed a pianist to fill in for the upcoming weekend gigs.
,3,9,N,
,4,9,HT,"Hancock recalls what happened the night that Santamaría discovered ""Watermelon Man"", the only tune of Santamaría's to reach the top of the pop charts:"
,0,10,N,
,1,10,N,
,2,10,N,
,3,10,N,
,4,10,N,
,5,10,N,
,6,10,N,
,0,11,N,
,1,11,N,
,2,11,N,
,3,11,N,
,4,11,N,
,5,11,N,
,6,11,N,
,7,11,N,
,8,11,N,
,9,11,N,
,10,11,N,
,0,12,HT,"The sudden success of the song (which Mongo Santamaria recorded on December 17, 1962) propelled Santamaría into his niche of blending Afro-Cuban and African American music."
,1,12,N,
,0,14,HT,Santamaria was inducted into the International Latin Music Hall of Fame and the Billboard Latin Music Hall o Fame the following year.
,0,16,HT,"On February 1, 2003 Santamaria died in Miami, Florida, after suffering a stroke, at the age of 85."
,1,16,HT,"He is buried in Woodlawn Park Cemetery and Mausoleum (now Caballero Rivero Woodlawn Park North Cemetery and Mausoleum) in Miami, Florida."
,0,18,N,
,1,18,N,
,2,18,N,
,3,18,N,
,0,21,HT,"Afro-Cuban Drums  (SMC Pro-Arte, 1952)"
,0,22,HT,"Drums and Chants (Changó)  (Vaya, 1954)"
,0,24,HT,Yambu: Mongo Santamaria y Sus Ritmos Afro Cubano (1958)
,0,28,N,
,0,49,HT,Ubané (1974) with Justo Betancourt on vocals
,0,74,HT,1987 Perfect BlendWith Tito Puente
,0,77,HT,1956 Puente in Percussion
,0,78,N,
,0,84,HT,1994 El TimbralWith Cal Tjader
,0,85,HT,1958 Cal Tjader's Latin Concert
,0,89,HT,1962 Latino con Cal Tjader
,0,90,N,
,0,92,HT,"1954 Afro,  Dizzy Gillespie (Norgran)"
,0,93,HT,"1958 Plenty of Horn, Paul Horn (Dot)"
,0,94,HT,"1960 Latinsville!, Victor Feldman (Contemporary)"
,0,95,HT,"1972 Wild Flower, Hubert Laws (Atlantic)"
,0,96,HT,"1978 Touchdown, Bob James"
,0,98,N,
,1,98,N,
,0,99,HT,"1993 Blues + Jazz, Ray Charles"
,0,100,HT,"1996 Conga Blue, Poncho Sanchez"
,0,101,HT,"1996 Steve Turre, Steve Turre"
