before,after,paragraphIndex,annotation,sentences
,0,0,HT,Kayode Maria Söderberg Shekoni (born 17 April 1964) is a Swedish-Nigerian singer and actress.
,1,0,N,
,0,2,HT,Kayo started out as a singer in the 1980s with Swedish synth-pop band Freestyle.
,1,2,HT,Kayo left the group with the release of the fourth single Vill ha dej.
,2,2,N,
,3,2,HT,She is a classically trained ballet dancer and performed professionally for many years.
,4,2,HT,In 1990 she became part of the Nordik beat scene and released a self-titled club-soul influenced album on The SweMix Label.
,5,2,N,
,6,2,N,
,7,2,N,
,8,2,N,
,0,3,N,
,1,3,N,
,2,3,N,
,0,4,HT,"In 2006, Kayo sang at Melodifestivalen as a solo artist and did not reach the finals."
,1,4,N,
,2,4,N,
,3,4,N,
,0,6,N,
,1,6,HT,"She has been very active on the theatre stages with B.U.S. directed by Josette Bushell-Mingo, “Raisin in the Sun” with the National Theatre (and touring with the play in Sweden snd Finland, and taking the production to South Africa and the US), Norrbottens Teatern’s production of “Cabaret”, ""The Witches of  Eastwick"" (the latter with West End star Peter Jöback), ""Taube Today"" at Västmanlands Teater and Uppsala Stadsteater."
,2,6,N,
,0,12,HT,Le Click (Featuring Kayo) (Only released in USA and Germany) 1997
,0,13,HT,Never Let It Go (with Afro-dite) 2002
,0,17,HT,Hot Stuff (with Stanton Klub) 1988
,0,18,HT,Hon Sa (with Anders Glenmark) 1990
,0,19,N,
,0,20,HT,Säg Vad Du Vill/Tid För Mig (with Jean-Paul Wall) 1990
,0,32,HT,Om Du Vill Ha Mig Som Jag Är 1993
,0,34,HT,These Honest Hands (with Out There) 1996
,0,44,HT,Never Let It Go (with Afro-Dite) 2002
,0,45,HT,Rivers of Joy/Shining Star (with Afro-Dite) 2002
,0,47,HT,Turn It Up (with Afro-Dite) 2002
,0,48,HT,Aqua Playa (med Afro-Dite) 2003
,0,50,HT,Innan Natten Är Över 2006
