before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Sabrina Annlynn Carpenter (born May 11, 1999) is an American singer and actress."
,1,0,N,
,2,0,HT,She had her breakthrough starring as Maya Hart in the Disney Channel series Girl Meets World (2014–2017).
,0,1,HT,"Carpenter has starred in the feature films Horns (2013), The Hate U Give (2018), Adventures in Babysitting (2016) and as Sammy Brown in the teen drama Clouds (2020)."
,1,1,HT,"She has starred in the Netflix films, Tall Girl (2019) and Work It (2020)."
,2,1,HT,"As a voice actress, she had a recurring role as Princess Vivian in Sofia the First (2013–2018), and as Melissa Chase on Milo Murphy's Law (2016–2019)."
,0,4,HM,"Carpenter was born on May 11, 1999, in Lehigh Valley, Pennsylvania, to David and Elizabeth Carpenter, and was raised alongside her three older sisters; Sarah, Shannon, and half-sister Cayla."
,1,4,N,
,2,4,N,
,3,4,N,
,4,4,N,
,0,7,HT,"Carpenter booked her first acting role in 2011, a guest role on the NBC drama series Law & Order: Special Victims Unit."
,1,7,N,
,2,7,N,
,3,7,N,
,4,7,HT,"Less than two years later, Carpenter booked a series recurring role on Fox's The Goodwin Games as Young Chloe, a series regular role on Disney Channel pilot Gulliver Quinn, and the ABC pilot The Unprofessional."
,5,7,HT,She portrayed young Merrin in the 2013 film Horns.
,6,7,N,
,7,7,N,
,8,7,HT,"In January 2013, Carpenter was cast as Maya Hart in the Disney Channel series Girl Meets World, opposite Rowan Blanchard."
,9,7,N,
,10,7,N,
,0,9,N,
,1,9,N,
,2,9,N,
,3,9,N,
,4,9,HT,"On July 20, 2014, Carpenter contributed lead vocals to Disney Channel Circle of Stars' cover version of ""Do You Want to Build a Snowman?""In January 2015, it was announced that Carpenter, along with Sofia Carson, would star in a Disney Channel Original Movie, then titled Further Adventures in Babysitting, based on the 1987 movie Adventures in Babysitting."
,5,9,N,
,6,9,N,
,7,9,N,
,8,9,HT,"In 2015 she won a Radio Disney Music Award in the category ""Best Crush Song"" for her song ""Can't Blame a Girl For Trying""."
,9,9,N,
,10,9,N,
,11,9,N,
,12,9,N,
,13,9,N,
,14,9,N,
,15,9,HT,"She collaborated with The Vamps and Mike Perry for the single ""Hands"", which was released on May 19, 2017."
,16,9,N,
,17,9,HT,"On October 13, 2017, Lost Kings released a single called ""First Love"" featuring Sabrina Carpenter."
,18,9,HT,"Her single ""Why"", produced by Jonas Jeberg, was released on July 7, 2017."
,19,9,HT,"In 2017, Carpenter sang ""You're a Mean One, Mr. Grinch"" on Lindsey Stirling's holiday album Warmer in the Winter."
,20,9,N,
,0,11,HT,"On March 16, 2018, Carpenter released the single ""Alien"", featuring Jonas Blue."
,1,11,N,
,2,11,N,
,3,11,HT,"In 2017, Carpenter was cast in the film The Hate U Give, based on the novel by Angie Thomas."
,4,11,N,
,5,11,HT,"In 2018, she was cast as a series regular in the NBC comedy pilot So Close and in the drama film The Short History of the Long Road."
,6,11,HT,"In May 2018, Carpenter was included in Nylon Magazine's ""25 Gen Z'ers Changing The World""."
,7,11,HT,"In May 2018, Carpenter began teasing the lead single from her upcoming third album."
,8,11,HT,"She released the single, titled ""Almost Love"", on June 6, 2018."
,9,11,HT,"A few days before the release of the single, Carpenter released a trailer for her third album, announcing that the album was titled Singular and had a planned release date of late 2018."
,10,11,HT,"When performing ""Almost Love"" on The Late Late Show with James Corden in October 2018, Carpenter ended the performance by spray painting ""11/9"" on the wall, indicating the release date to be November 9, 2018."
,11,11,HT,"On October 22, 2018, she formally announced the album's release date and that it would be released in two ""acts"", with Act I on November 9, and Act II ""coming soon""."
,12,11,HT,"She performed the album's second single, ""Sue Me"", on Live with Kelly and Ryan and The Today Show on November 9, 2018, the same day of Act I's release."
,13,11,HT,"On March 2, 2019, Carpenter embarked on the Singular Tour starting in Orlando, Florida, where she performed two new songs from Singular: Act II, ""Pushing 20"" and ""Exhale""."
,14,11,N,
,15,11,HT,"She is featured on Alan Walker's single ""On My Way"", released March 21, 2019."
,16,11,N,
,17,11,HT,"On June 4, 2019, Carpenter revealed that Singular: Act II would be released on July 19, 2019."
,18,11,HT,"She released the single ""In My Bed"" on June 7, 2019."
,19,11,HT,"On July 5, 2019, Carpenter performed on Good Morning America's Summer Concert Series where she debuted the performances of ""On My Way"" and ""In My Bed""."
,20,11,HT,"She also performed ""Sue Me"", ""Why"", and the promotional single ""Paris"" from Act I. In January 2019, Carpenter was cast as Harper in the Netflix film Tall Girl."
,21,11,HT,"In July 2019, Carpenter joined the film adaptation of Marina Gessner's The Distance From Me to You."
,22,11,N,
,23,11,HT,She was cast in the teen drama film Clouds in September 2019.
,24,11,HT,"In June 2019, Marie Claire reported that Carpenter had begun work on a fifth studio album."
,25,11,HT,"On February 14, 2020, Carpenter released the single ""Honeymoon Fades"" for Valentine's Day."
,26,11,HT,"Carpenter made her Broadway debut as Cady Heron in Mean Girls on March 10, 2020, and was set to have a limited run that ended on June 7."
,27,11,HT,"However, due to the COVID-19 pandemic, all Broadway theatres closed on March 12 and will not reopen until September 2021, thus cutting her limited run short."
,28,11,N,
,29,11,HT,"In April 2020, Carpenter appeared in a charity version of ""If the World Was Ending"" by JP Saxe and Julia Michaels, which supported Doctors Without Borders in the COVID-19 pandemic."
,30,11,HT,"On July 24, 2020, Carpenter released the single ""Let Me Move You"" from the Netflix film Work It, which she also starred in and executive produced."
,31,11,HT,"In September 2020, she was featured on a remix of ""Wow"" with Swedish singer Zara Larsson."
,32,11,HT,"In December 2020, she was named to Forbes' 30 Under 30 list in the hollywood and entertainment category."
,0,13,HT,"In January 2021, Carpenter released the single ""Skin"" on January 22, 2021, which debuted at number 48 and became Carpenter's first Billboard Hot 100 entry."
,1,13,N,
,2,13,N,
,3,13,HT,"In February 2022, Carpenter released ""Fast Times""."
,0,15,N,
,1,15,N,
,2,15,N,
,3,15,N,
,4,15,N,
,5,15,N,
,0,29,HT,Ariana Grande – Dangerous Woman Tour (2017)
