before,after,paragraphIndex,annotation,sentences
,0,0,HT,Marty Cook (born May 1947) is an American jazz trombonist.
,0,2,HT,"Cook was born in New York and raised in Ohio, where he began playing trombone at age seven."
0.0,1,2,HM,"Cook was born in New York and raised in Ohio, where he began playing trombone at age seven. He played in New York in the late 1960s, recording with Marzette Watts in 1968."
,2,2,HM,"He played in a rock band in California from 1971 to 1972 and then returned to New York, playing with Sam Rivers and Ted Daniel."
,3,2,HM,He played in Europe in 1973-74 with Gunter Hampel and Jeanne Lee.
,4,2,HT,"In 1979, he moved to Munich, touring with his ensemble the New York Sound Explosion."
,5,2,N,
,6,2,HT,"In the 1980s and 1990s he played with Embryo, Allan Praskin, Günther Klatt (1984), Harry Sokal, and Chris Beier."
,7,2,HT,"In the late 1990s he founded the ensemble Conspiracy, alongside Rudi Mahall, Aki Takase, Betsch, and Ed Schuller."
,0,8,N,
,1,8,N,
,0,9,N,
,1,9,N,
