before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Eric Carlson (born May 22, 1958, in Seattle, Washington) is a founding member and lead guitarist of American heavy metal band The Mentors."
,1,0,HM,"Under the stage name Sickie Wifebeater, Carlson started The Mentors in Seattle in 1976 with bass guitarist Steve Broy (Dr. Heathen Scum) and singer/drummer Eldon Hoke (El Duce) who attended Roosevelt High School together."
,0,2,N,
,1,2,N,
,2,2,HT,"When performing, Wifebeater wears a black executioner’s hood, according to a Guitar World ""Behind the Mask: A Brief History of Guitarists with an Identity Crisis"", Guitar World, September 5, 2008</ref>"
,0,5,N,
,0,8,HT,Early 1980s silver Boogiebodies Stratocaster
,0,10,N,
,1,10,HT,AmplifiersSickie Wifebeater uses a 1978 or 1979 Marshall MKII 100 Watt Lead with checkerboard speaker cabinets.
,2,10,HT,"Originally, he used the fullstack as pictured on the Get Up and Die album cover but in later years he mainly ran it as a halfstack."
,3,10,N,
,0,26,N,
,0,33,N,
,1,33,N,
,2,33,N,
,3,33,N,
