before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Stanley Getz (February 2, 1927 – June 6, 1991) was an American jazz saxophonist, professionally known as Stan Getz."
,1,0,N,
,2,0,HT,"Coming to prominence in the late 1940s with Woody Herman's big band, Getz is described by critic Scott Yanow as ""one of the all-time great tenor saxophonists""."
,3,0,N,
,4,0,HT,"Influenced by João Gilberto and Antônio Carlos Jobim, he popularized bossa nova in the United States with the hit single ""The Girl from Ipanema"" (1964)."
,0,2,HT,"Stan Getz was born on February 2, 1927, at St. Vincent's Hospital in Philadelphia, Pennsylvania, United States."
,1,2,HT,"Getz's father Al was born in Mile End, London, in 1904, while his mother Goldie (née Yampolsky) was born in Philadelphia in 1907."
,2,2,HM,"His paternal grandparents Harris and Beckie Gayetski were originally from the Kiev area of the Russian Empire (now Ukraine) but had migrated to escape the anti-Jewish pogroms in the Russian Empire to Whitechapel, in the East End of London."
,3,2,HT,While in England they owned the Harris Tailor Shop at 52 Oxford Street for more than 13 years.
,4,2,HM,"In 1913, Harris and Beckie emigrated to the United States with their three sons Al, Phil, and Ben, following their son Louis Gayetski who had emigrated to the US the year before."
,0,3,HT,"The Getz family first settled in Philadelphia, but during the Great Depression the family moved to New York City, seeking better employment opportunities."
,1,3,N,
,2,3,N,
,3,3,HT,"Even though his father also got him a clarinet, Getz instantly fell in love with the saxophone and began practicing eight hours a day."
,0,4,HT,Getz attended James Monroe High School in the Bronx.
,1,4,HT,"In 1941, he was accepted into the All City High School Orchestra of New York City."
,2,4,N,
,3,4,N,
,4,4,N,
,0,7,HT,"In 1943, at the age of 16, he joined Jack Teagarden's band and, because of his youth, he became Teagarden's ward."
,1,7,N,
,2,7,HT,A period based in Los Angeles with Stan Kenton was brief.
,3,7,N,
,4,7,HT,"After performing with Jimmy Dorsey, and Benny Goodman, Getz was a soloist with Woody Herman from 1947 to 1949 in ""The Second Herd"", and he first gained wide attention as one of the band's saxophonists, who were known collectively as ""The Four Brothers""; the others being Serge Chaloff, Zoot Sims and Herbie Steward."
,5,7,HT,"With Herman, he had a hit with ""Early Autumn"" in 1948."
,6,7,N,
,7,7,HT,"Horace Silver's trio was heard by Getz as the guest soloist at Hartford, Connecticut's Club Sundown in 1950 and he hired them for touring gigs, gaining Silver his earliest national exposure."
,8,7,N,
,9,7,N,
,10,7,N,
,11,7,N,
,12,7,HT,"His profile was enhanced by his featured performance on Johnny Smith's version of the song ""Moonlight in Vermont"", recorded in 1952, which became a hit single and stayed on the charts for months."
,13,7,N,
,14,7,N,
,0,8,HT,"A 1953 line-up of the Dizzy Gillespie/Stan Getz Sextet featured Gillespie, Getz, Oscar Peterson, Herb Ellis, Ray Brown and Max Roach."
,1,8,HT,"He moved to Copenhagen, Denmark in 1958."
,2,8,HT,"Here he performed with pianist Jan Johansson and bassist Oscar Pettiford, among others, at the Club Montmartre."
,0,9,N,
,1,9,N,
,2,9,N,
,0,10,HM,"Returning to the U.S. from Europe in 1961, Getz recorded the album Focus, with arrangements by Eddie Sauter who created a strings backing for the saxophonist."
,1,10,N,
,2,10,N,
,3,10,HM,"Teaming with guitarist Charlie Byrd, who had just returned from a U.S. State Department tour of Brazil, Getz recorded Jazz Samba in 1962."
,4,10,HT,"Getz won the Grammy for Best Jazz Performance of 1963 for ""Desafinado"", from Jazz Samba."
,5,10,N,
,6,10,HT,"His second bossa nova album, also recorded in 1962, was Big Band Bossa Nova with composer and arranger Gary McFarland."
,7,10,N,
,8,10,HT,"It also sold more than a million copies by 1964, giving Getz his second gold disc."
,9,10,HT,"He then recorded the album Getz/Gilberto, in 1963, with Antônio Carlos Jobim, João Gilberto and his wife, Astrud Gilberto."
,10,10,N,
,11,10,N,
,12,10,N,
,13,10,HT,"While still working with the Gilbertos, he recorded the jazz album Nobody Else But Me (1964), with a new quartet including vibraphonist Gary Burton, but Verve Records, wishing to continue building the Getz brand with bossa nova, refused to release it."
,14,10,HT,"It came out 30 years later, after Getz had died."
,0,12,HT,"In 1972, Getz recorded the jazz fusion album Captain Marvel with Chick Corea, Stanley Clarke and Tony Williams, and in this period experimented with an Echoplex on his saxophone."
,1,12,N,
,0,13,HT,"In the mid-1980s, Getz worked regularly in the San Francisco Bay area and taught at Stanford University as an artist-in-residence at the Stanford Jazz Workshop until 1988."
,1,13,HT,"In 1986, he was inducted into the Down Beat Jazz Hall of Fame."
,2,13,HT,"During 1988, Getz worked with Huey Lewis and the News on their Small World album."
,3,13,N,
,0,14,N,
