before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Larry Jon Wilson (October 7, 1940 – June 21, 2010) was an American country singer, guitarist and musician."
,1,0,N,
,0,2,HT,"Born in Swainsboro, Georgia, Wilson picked up the guitar and taught himself how to play."
,1,2,HT,"In 1975, he released his debut album New Beginnings."
,2,2,N,
,0,3,N,
,1,3,HT,Wilson left the music industry in 1980.
,2,3,HT,"He returned in the late 1980s when other songwriters encouraged him to attend the Frank Brown International Songwriter's Festival in Perdido Key, Florida."
,3,3,HT,"He began touring again in 1989, and by 2003 still accepted occasional engagements."
,4,3,N,
,5,3,HT,"Wilson appears in the documentary film Heartworn Highways recorded 1975–1976, where he is filmed recording the song ""Ohoopee River Bottomland""."
,0,4,HT,"In 2008, Sony BMG released a new Wilson album, after a thirty-year hiatus from recording."
,1,4,HT,"In 2009, Drag City re-released the album in the US."
,0,5,HT,"Wilson died following a stroke in June 2010, at the age of 69."
