before,after,paragraphIndex,annotation,sentences
,0,0,N,
,1,0,HT,"Originally from  Evanston, Illinois, Bogie became a staple in the Brooklyn music scene."
,0,2,N,
,1,2,HT,"While in high school, he co-founded the group Transmission with Zachary Mastoon (aka Caural) in 1991."
,2,2,HM,"Later, Bogie would re-form Transmission with Colin Stetson, Eric Perney and Andrew Kitchen while at The U of M. After graduating in 1997, Bogie moved to San Francisco to pursue musical endeavors."
,0,4,HM,"In 2000, Bogie moved to New York City, where he met Jordan McLean and reunited with friend and mentor Michael Herbst of Antibalas, who recruited him to join the large jazz ensemble Fire of Space, led by McLean."
,1,4,N,
,2,4,N,
,3,4,N,
,4,4,N,
,5,4,HT,"""Another Bogie composition for Antibalas, ""Beaten Metal"", was named as one of the top 100 songs of 2007 by Pitchfork Media, ahead of modern-day staples by MGMT and Broken Social Scene."
,6,4,N,
,7,4,N,
,8,4,HT,"Bogie frequently conducted Antibalas between 2004 and 2012, when he formally left the group."
,0,6,N,
,1,6,N,
,2,6,N,
,3,6,N,
,0,7,N,
,1,7,N,
,0,8,N,
,1,8,HT,"In 2006, Bogie contributed bass harmonica, tenor sax, contra-bass clarinet to the critically acclaimed TV on the Radio album Return to Cookie Mountain, which Pitchfork Media named the #2 best album of 2006."
,2,8,HT,"In 2008, Bogie was recruited to contribute tenor and baritone saxophone and collaborate on horn arrangements for TV on the Radio's Dear Science."
,3,8,HT,"Following the release of the acclaimed record, Bogie toured extensively with TVOTR across Europe and North America making television appearances including The Tonight Show with Jay Leno, Late Show with David Letterman, Saturday Night Live and The Colbert Report."
,0,9,N,
,1,9,N,
,2,9,N,
,3,9,N,
,4,9,N,
,0,11,N,
,1,11,N,
,0,12,HT,"The group's first release was Fall Down Seven Times Stand Up Eight, which featured contributions from O'Malley, Biondo, Ferreira,  Brian Chase on Drums, Jeremiah Lockwood on Guitar, Jordan McLean and Eli Asher on Trumpet, Gabe Roth, Chris Vatolaro, and longtime collaborator Zak Mastoon."
,1,12,N,
,2,12,N,
,0,13,N,
,1,13,N,
,0,14,HT,"The group's second release ""The Physical EP"" focused more towards lyrical songwriting and was primarily recorded at Dave Sitek's Brooklyn studio ""Stay Gold"" by Daniel Huron."
,1,14,N,
,2,14,N,
,3,14,N,
,0,15,HT,"The group's third release Hands (2013) focused on collaborative song writing, and was collectively composed through the use of clapping patterns to generate material."
,1,15,N,
,2,15,N,
,3,15,N,
,4,15,N,
,5,15,N,
,6,15,N,
,0,16,N,
,0,19,N,
,1,19,N,
,0,21,N,
,1,21,N,
,0,23,N,
,1,23,HT,"Yeah Yeahs, Rana, Dub is a Weapon, Congo Ashanti Roy, Kologbo, Tunde WIlliams, Ticklah, Paul Cox, Renata, Colin Stetson, Foals, Matt Bauder, Matthew Lux, Toby Summerfield, Great Lakes Myth Society, minusbaby, Crush, Kill, Destroy, Fire of Space, The Eternal Buzz Brass Band, Geoff Mann, Recloose, Evan Hause, Reverend Vince Anderson, Chin Chin, The Sharp Things, The Fu Arkist-Ra, Dick Griffin (of Sun Ra's Arkestra), Vincent Chancey, Steve Swell, Joe McGinty, Tom Abs, Shoko Nagai, Jeremy Wilms, Larry MacDonald, Butch Morris, Bill Brovold and Larval, Caural, Victor Rice, Dragons of Zynth, Loser's Lounge, State Radio, Gomez, Brightblack Morning Light, Holly Miranda, Noba, Miles Anthony Benjamin Robinson, Centralia, Wild Yaks, Oren BlowedowMichael Leonhart and The Get Hustle."
,2,23,HT,"He has also arranged strings for Spencer Day, James Harries and Ben Jonas."
