before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Catherine Louise Sagal (born January 19, 1954) is an American actress and singer-songwriter."
,1,0,HT,"She is known for playing Peggy Bundy on Married... with Children (1987–1997), Leela on Futurama (1999–2003, 2008–2013), Cate Hennessy on 8 Simple Rules (2002–2005), Gemma Teller Morrow on the FX series Sons of Anarchy (2008–2014), for which she won the Golden Globe Award for Best Actress – Television Series Drama in 2011, Dr. Jones on Shameless (2018–2019), and Louise Goldufski-Conner on The Conners (2018–present)."
,0,2,HT,"Sagal was born on January 19, 1954, in Los Angeles, California, to a show business family with five children."
,1,2,HT,"Her mother, Sara Zwilling, was a singer (stage name Sara Macon), producer, and television writer who died of heart disease in 1975, and Sagal's father, Boris Sagal, worked as a television director."
,2,2,N,
,3,2,N,
,4,2,HT,"In 1977, Sagal's father married dancer/actress Marge Champion, a few years before his accidental death on the set of the miniseries World War III in 1981."
,5,2,N,
,6,2,HT,"Sagal and her siblings grew up in Brentwood, Los Angeles."
,7,2,N,
,8,2,HT,"In 2016, both Katey and Norman acknowledged that she was not only his goddaughter, but that he also introduced her parents to each other."
,9,2,N,
,10,2,N,
,11,2,N,
,0,4,N,
,1,4,HT,"In 1973, she worked as a backing vocalist for various singers, including Bob Dylan, Etta James, and Tanya Tucker."
,2,4,HT,"In 1976, while a member of The Group with No Name, she contributed to the album Moon over Brooklyn (on which she was credited as ""Katie Sagal"")."
,3,4,HT,"She was a member of Bette Midler's backup group The Harlettes in 1978, and again from 1982 to 1983."
,4,4,HT,"During the filming of 1983's Valley Girl, Sagal was scheduled to sing at The Central."
,5,4,N,
,0,5,HT,"She performed backing vocals on the self-titled Gene Simmons solo album, the Molly Hatchet album Take No Prisoners, and on Olivia Newton-John's 1985 single ""Soul Kiss."""
,1,5,N,
,2,5,HT,"Sagal also provided the vocals for ""Loose Cannons,"" the theme song for the 1990 movie of the same name featuring Gene Hackman and Dan Aykroyd."
,0,6,HT,"On April 19, 1994, Sagal released her first solo album, Well...."
,1,6,HT,"On June 1, 2004, she released her second album, Room."
,2,6,N,
,0,8,N,
,1,8,HT,Sagal's first major role was as a newspaper columnist in the series Mary (1985–86) starring Mary Tyler Moore.
,2,8,HT,"This led to her being cast as Peggy Bundy on the sitcom Married... with Children (1987–1997); she portrayed the lower-class, sex-starved, lazy and free-spending wife of shoe salesman Al Bundy."
,3,8,N,
,4,8,N,
,5,8,N,
,6,8,N,
,7,8,HT,"In 1998, Matt Groening chose her to provide the character voice of the purple-haired mutant spaceship captain, Leela, in his science-fiction animated comedy Futurama."
,8,8,N,
,9,8,N,
,10,8,HT,"She reprised her role as Leela in these films, and in the sixth season that began airing June 24, 2010."
,11,8,N,
,12,8,HT,"Sagal guest-starred as Edna Hyde, Steven Hyde's mother, in three episodes of That '70s Show."
,13,8,HT,She starred in the short-lived NBC sitcom Tucker in 2000.
,14,8,N,
,15,8,N,
,16,8,HT,"Ritter had completed only three episodes of the second season before his death, and the show was cancelled in 2005 after its third season."
,17,8,HT,"In 2005 and 2006, Sagal made two appearances on Lost as Helen Norwood."
,18,8,HT,"In 2007, she had a role in the season finale of The Winner as Glen Abbot's former teacher, with whom Glen has his first sexual experience."
,19,8,HT,"From 2008 to 2014, Sagal starred as Gemma Teller Morrow on the TV show Sons of Anarchy, whose creator, Kurt Sutter, she had married in 2004, four years before the series premiered."
,20,8,HT,"In January 2009, Sagal reunited with David Faustino (who had played her son Bud Bundy in Married... with Children) for an episode of Faustino's show Star-ving."
,21,8,HT,"In 2010, she appeared twice more on Lost."
,22,8,HT,"In 2009, she starred in the film House Broken with Danny DeVito."
,23,8,HT,"In 2010, she returned to the stage in Randy Newman's musical Harps & Angels."
,24,8,HT,"In 2013, Sagal had a cameo on Glee as Nancy Abrams, Artie Abrams' mother."
,25,8,HT,"She co-starred in Pitch Perfect 2, released in 2015, as the mother of Hailee Steinfeld's character."
,26,8,N,
,27,8,HT,"On September 9, 2014, Sagal received a star on the Hollywood Walk of Fame; most of the Married ... with Children cast – including Ed O'Neill, Christina Applegate, and David Faustino – were present to celebrate the actor's recognition."
,28,8,HT,"On September 20, 2016, Sagal appeared on The Big Bang Theory as Susan, the mother of Penny (Kaley Cuoco)."
,29,8,HT,She had previously played the mother of Cuoco's character on 8 Simple Rules.
,0,9,HT,Sagal was also a series regular on the CBS sitcom Superior Donuts from 2017 to 2018.
,1,9,N,
,0,10,HT,"Most recently she has appeared in a recurring role as Dan Conner's love interest, Louise Goldufski, in The Conners and a cameo appearance in the Netflix series Dead to Me in season 2, episodes 9 and 10 as Judy Hale's (Linda Cardellini) estranged, emotionally abusive, incarcerated mother Eleanor Hale."
,0,11,HT,"In 2021, Sagal played the lead role of Annie ""Rebel"" Bello in the ABC drama series Rebel, which was written by Krista Vernoff."
,1,11,N,
,0,13,N,
,0,15,HT,"Sagal was married to musician Freddie Beckmeier, from 1978 to 1981 and Jack White, from 1993 to 2000."
,1,15,HM,"She married writer-producer Kurt Sutter in a private ceremony on October 2, 2004, at their home in the Los Angeles neighborhood of Los Feliz."
,2,15,HT,"They have a daughter, Esmé Louise, born in 2007 through a gestational carrier."
,3,15,HT,"In 1991, while working on Married... with Children, Sagal learned that she was pregnant."
,4,15,N,
,5,15,HT,"In October 1991, however, she had to have an emergency caesarean section in her seventh month of pregnancy, ending in the stillbirth of a daughter."
,6,15,N,
,7,15,HT,"Sagal and White eventually had two children—a daughter, Sarah Grace, in 1994, and a son, Jackson James, in 1996."
,8,15,N,
,9,15,HT,"In scenes where Peg was shown, Sagal had her midsection obscured, such as in a taxi or at a craps table in Las Vegas and was often seen or heard talking to family members over the phone."
,10,15,N,
,11,15,HT,"She recorded this song on her debut album, Well..., which was released in April 1994."
,12,15,HT,She was the subject of an episode of the television genealogy series Who Do You Think You Are? in 2016.
,13,15,HT,"On October 14, 2021, Sagal was hit by a car while crossing a street in Los Angeles."
,14,15,HT,She was transported by ambulance to a local hospital where she was released the next day.
