before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Rosalie Allen (born Julie Marlene Bedra; June 27, 1924 – September 23, 2003) was an American country singer, songwriter, guitarist, columnist and television and radio host who was noted for her yodeling."
,1,0,N,
,0,2,HT,"Rosalie Allen was born in Old Forge, Lackawanna County, Pennsylvania (some sources give her given birth name as Julia, or Juliana rather than Julie)"
,0,3,HT,Allen grew up the daughter of a Polish immigrant miner in a family of 12 children in Pennsylvania.
,1,3,N,
,2,3,HT,"Inspired by the singing cowboys of the 1930s, Allen taught herself to sing and play her brother's guitar."
,3,3,HT,"In 1939, she earned the title ""Queen of Yodeling"" after winning a yodeling contest, and continued to use this moniker throughout her career."
,4,3,HT,"The contest's prize was to sing on WBRE in Wilkes-Barre, Pennsylvania, a performance which was her radio debut."
,0,5,HT,"Following her first appearance on WBRE, Allen went to WORK in York, Pennsylvania, and was a vocalist on Shorty Fincher's radio show Prairie Pals."
,1,5,HM,In 1943 she moved to New York City and performed on Denver Darling's Swing Billies pseudo-western radio show.
,2,5,HT,"In 1944 she became a regular on Zebe Carver's Hill Country Jamboree show, which led to an offer of her own show the same year."
,3,5,HT,"The half-hour program, Prairie Stars on WOV in New York, aired six nights a week and was so popular that Country Music magazine named her the most famous country music personality in Manhattan."
,4,5,HT,She also performed nightly live shows at the Village Barn and hosted an Armed Forces Radio Network show from 1949 to 1956.
,5,5,HT,"She stayed with the WOV show until 1956, when the rising popularity of rock music contributed to a downturn in that of country music."
,6,5,HT,"In the 1940s, she also ran a country western record shop called Rosalie Allen's Hillbilly Music Center on West 54th Street in New York City, one of the first record stores in the United States to exclusively sell country music."
,7,5,HT,"In 1945, Allen signed a five-year contract with Spin Records."
,8,5,HT,"Her first hit came in 1946 with RCA Victor with a yodeling update of Patsy Montana's ""I Want to Be a Cowboy's Sweetheart"", followed by the successful release of ""Guitar Polka""."
,9,5,HT,"Allen later paired up with yodeler Elton Britt; their first single, ""Beyond the Sunset,"" hit number seven in 1950."
,10,5,N,
,11,5,HT,"In 1949, she appeared in the New York City-based music program series Village Barn."
,12,5,HT,"From 1949 to 1953 she also hosted her own television show, the first country music show in New York City."
,13,5,HT,"During the late 1940s and 1950s she was a regular contributor to country music publications National Jamboree, Country Sound Roundup and Hoedown."
,14,5,HT,She released a number of albums including Rodeo in 1959.
,15,5,HT,"Her final album was The Queen Of The Yodelers, released in 1983."
,0,7,HT,Allen retired to Alabama to start a family in the 1950s.
,1,7,N,
,2,7,N,
,3,7,HT,"After a brief illness with congestive heart failure, Allen died on September 23, 2003 in Van Nuys, California."
,0,9,HT,"In 1999, Allen's work in radio was recognized and she was the first woman inducted into the Country Music D J Hall of Fame."
