before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Steven William Victor (born September 6, 1980) is a Haitian-American record executive, artist manager, music publisher, and A&R representative."
,1,0,N,
,2,0,N,
,3,0,N,
,4,0,N,
,5,0,HT,He currently reports directly to Universal Music Group chairman and chief executive officer Sir Lucian Grainge.
,0,2,HT,"Steven William Victor was born on September 6, 1980 in the Brooklyn borough of New York City, where he was also raised."
,1,2,N,
,2,2,HT,"He attended Morehouse College in Atlanta from 1998 to 2002, where he graduated with a bachelor's degree in English and Psychology."
,0,4,HT,"Victor began his career in 2003 with an internship at Interscope Records, to which he was later promoted to publicity assistant in 2004, working in public relations for six years."
,1,4,N,
,2,4,N,
,3,4,HT,"In late 2015, Pusha T became president of GOOD Music, with Victor becoming COO of GOOD."
,4,4,HT,"In late 2016, he was appointed SVP of A&R at Universal Music Group, while simultaneously holding his position at GOOD."
,5,4,N,
,6,4,HT,He also founded his record label and music publishing company Victor Victor Worldwide as a joint venture with Universal in late 2016.
,7,4,HT,"In October 2017, he was named EVP & Head of A&R at Def Jam, reporting to then-CEO Paul Rosenberg and replacing his position as SVP of A&R at Universal."
,8,4,HT,"In August 2019, he left Def Jam and transitioned back to his previous position at Universal, focusing on his label's joint venture with them."
,0,6,N,
,1,6,N,
,2,6,N,
,3,6,N,
,4,6,N,
,5,6,N,
,6,6,N,
,7,6,N,
,8,6,HT,"In June 2020, the label launched a philanthropic division titled the ""Victor Victor Foundation"", with Victor pledging to donate $1 million to it."
,9,6,HT,"Victor himself also donated $25,000 to the ""Fund for Public Schools"", a nonprofit organization in New York City."
