before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Ivor Neville Kamen (15 April 1962 – 5 May 2021), better known as Nick Kamen, was an English singer-songwriter, musician and model."
,1,0,N,
,0,2,N,
,1,2,N,
,0,4,HT,"In 1982, Kamen appeared in the video for The Damned Don't Cry by British synthpop band Visage."
,1,4,HT,He first came to the public's attention in 1984 when Ray Petri featured him on the front cover of The Face.
,2,4,N,
,0,5,HT,"He is best known in the UK for his appearance in the 1985 Levi's  ""Launderette"" commercial, where he strips down to wash his blue jeans in a 1950s style public launderette while he waits, clad only in his Sunspel boxer shorts."
,1,5,N,
,2,5,N,
,3,5,HT,Kamen's musical success was mainly in Europe.
,4,5,HT,"His first single was the 1986 UK Number 5 hit ""Each Time You Break My Heart” from his eponymous début album."
,5,5,N,
,6,5,N,
,7,5,HT,"Kamen also had a Number 16 follow-up in the UK with his second single, ""Loving You Is Sweeter Than Ever"" (a cover of the Four Tops' 1966 hit), although his later singles were less commercially successful in the UK but more so in the rest of Europe, particularly Italy, France, Germany, and Spain."
,8,5,HT,"His second album Us (1988) was produced by another Madonna frequent collaborator, Patrick Leonard."
,9,5,N,
,10,5,N,
10.0,11,5,HM,"The song became a massive hit in Italy in the summer of 1988, spending a total of nine weeks at Number 1. Later in 1988 a WEA Italiana compilation Loving You, containing mainly extended versions of previous singles, reached number 7 on the Italian album charts."
,12,5,HT,"In 1989, Kamen performed the song ""Turn It Up"" on the soundtrack to Walt Disney's film, Honey, I Shrunk the Kids."
,0,6,HT,"Kamen's third album Move Until We Fly was released in 1990 and contained another big European hit, the single ""I Promised Myself""."
,1,6,N,
,2,6,N,
,0,7,HT,"His 1988 European single ""Bring Me Your Love"" has a Cantonese cover version sung by 張立基 (Norman Cheung) which titled ""今夜你是否 – 人 (Are You Alone?)"" reached Number 1 on the airplay chart in Hong Kong in 1989."
,1,7,HT,"Kamen appeared on UK television, singing on Top of the Pops (27 November 1986 and"
,2,7,N,
,3,7,N,
,4,7,N,
,0,8,HT,"In 1992, Kamen released his final album, titled Whatever, Whenever."
,0,11,N,
,1,11,N,
,2,11,N,
,3,11,N,
,4,11,HT,"Later in May 2021, Kamen's brother, musician Chester Kamen, released the track ""Stories"" performed by his band The Twins: ""Dedicated to the memory of my two beloved little brothers, Nick and Barry""."
