before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Deana Kay Carter (born January 4, 1966) is an American country music singer-songwriter who broke through in 1996 with the release of her debut album Did I Shave My Legs for This?, which was certified"
,1,0,N,
,2,0,N,
,3,0,N,
,4,0,N,
,0,2,HT,"Carter was born in Nashville, Tennessee, the daughter of singer Fred Carter, Jr."
,1,2,N,
,2,2,N,
,3,2,N,
,4,2,N,
,5,2,N,
,6,2,N,
,7,2,HT,Carter dated music video director Chris Hicky and had a son during their relationship; Gray Hayes Hicky was born in September 2004.
,8,2,HT,"On October 3, 2009, Carter married boyfriend Brandon Malone in Malibu."
,9,2,HT,"In November 2012, Carter filed for legal separation from Malone, citing irreconcilable differences."
,10,2,HM,"On July 6, 2018, Carter married Jim McPhail in a ceremony at the Pearl Hotel in Rosemary Beach, Fla."
,11,2,N,
,12,2,N,
,0,4,HT,"Her first big break came when one of her demo tapes caught the attention of  Willie Nelson, who invited her to take part in the 1994 Farm Aid VII concert as the show's only female soloist."
,1,4,N,
,0,5,HT,"In early 1995 she released her debut album, Did I Shave My Legs for This?, in the UK on Patriot Records."
,1,5,N,
,2,5,HT,"In 1996, Carter released her debut country single, ""Strawberry Wine,"" which reached No. 1 on the U.S. Billboard Hot Country Singles & Tracks."
,3,5,N,
,4,5,N,
,0,6,HT,"Carter was featured on the soundtrack to the 1997 animated movie Anastasia for her version of ""Once Upon a December."""
,1,6,N,
,0,8,HT,"In September 1998, Carter released her sixth single, ""Absence of the Heart,"" as the lead-off single to her second album, Everything's Gonna Be Alright, which was released on October 20, 1998."
,1,8,N,
,2,8,N,
,0,11,HM,"After releasing her third studio album, Father Christmas, on Rounder Records in November 2001, and a divorce from husband Chris DiCroce, she relocated to Los Angeles."
,0,12,HT,"In 2002, Carter signed with Arista Nashville and released her first single in three years."
,1,12,HT,"""There's No Limit,"" which became her sixth Top 20 hit with a peak of No. 14 in early 2003, served as the lead-off single to her fourth studio album, I'm Just a Girl, which was released on March 18, 2003."
,2,12,N,
,3,12,N,
,0,13,N,
,1,13,N,
,2,13,N,
,0,14,HT,"In 2004, Carter signed with independent record label Vanguard Records."
,1,14,HT,"She released the song ""(Bleep) Texas"" in March 2005, but it failed to chart and was shortly replaced with ""One Day at a Time,"" which served as the lead single to her fifth studio album, The Story of My Life."
,2,14,N,
,3,14,N,
,4,14,N,
,0,16,HT,"Carter's sixth studio album, The Chain, was released on October 9, 2007."
,1,16,N,
,2,16,N,
,3,16,N,
,0,17,HT,Carter was ranked No. 81 on the 100 Greatest Women (of Country Music) by Country Universe in 2008.
,0,19,N,
,0,20,HT,"In an interview with Jay Cooper of Slither Productions, Carter reported that she had been writing music for her next album, with hopes of releasing the record sometime in 2010."
,1,20,HT,It was announced in March 2010 that Deana Carter had signed a record deal with Warner Bros. Nashville/Chappel Music.
,0,21,HT,"In 2010, Kenny Chesney covered ""You and Tequila,"" a song co-written by Carter with Matraca Berg for the album I'm Just a Girl, and included it on his album Hemingway's Whiskey."
,1,21,HT,Chesney's version was later released as the album's fourth single in May 2011 and features guest vocals from Grace Potter.
,2,21,HT,"It peaked at number 3 in September 2011, and was nominated for Song of the Year at the 2011 CMA Awards."
,0,22,HT,"Deana Carter's third studio and holiday album, Father Christmas, was re-released on December 13, 2011, via Adamant Records, ten years after its initial release."
,0,23,HT,"In 2013, Carter formed her own record label, Little Nugget Records."
,1,23,HT,"Southern Way of Life, Carter's seventh studio album, released on December 2, 2013."
,2,23,HT,"In 2013, Carter re-released Father Christmas with her own record label, Little Nugget Records."
,0,31,N,
,1,31,N,
