before,after,paragraphIndex,annotation,sentences
,0,0,HT,Steve Chadie (born 2 May 1968) is an audio engineer who has worked extensively with Willie Nelson.
,1,0,HT,"His recordings with Nelson include vocals and guitar on “Last Man Standing”, “My Way” (for which he received a Grammy for Best Traditional Pop Vocal Album), “God’s Problem Child”, “Willie Nelson and The Boys”, and “Summertime-Willie Nelson sings Gershwin”."
,2,0,HT,"Other credits with Willie include tracking engineer on ""Heroes”,  ""Let's Face The Music And Dance”, “Django And Jimmie” (Willie's collaboration with Merle Haggard in 2015) and mixing on ""December Day"", a collection of work he recorded with Willie and his sister Bobbie in between touring on impromptu sessions that date as far back as 2004."
,3,0,N,
,4,0,N,
,5,0,N,
,0,2,HT,"Steve was born in Princeton, New Jersey and moved to Texas with his family in 1978."
,1,2,HT,He studied music at University of North Texas for 3 years and finished a Bachelor of Music with a Major in Sound Recording Technology at Texas State University.
,2,2,HT,"He began his career as an intern at Willie Nelson's Pedernales recording studio in 1995, quickly working his way up to Assistant Engineer for Larry Greenhill."
,3,2,N,
,0,3,N,
,1,3,N,
,0,4,N,
,1,4,HT,"He still records Willie Nelson at the facility, however, including vocals and guitar on “Last Man Standing”, “My Way” (for which he received a Grammy for Best Traditional Pop Vocal Album), “God’s Problem Child”, “Willie Nelson and The Boys”, and “Summertime -Willie Nelson sings Gershwin”."
,0,6,HT,"In addition to his long tenure with Willie Nelson, Steve has worked with many notable artists, including Kacey Musgraves on A Very Kacey Christmas, Lukas Nelson & Promise of the Real, Meat Puppets, Kris Kristofferson, Wilco and Sheryl Crow."
,0,8,N,
,1,8,N,
,2,8,N,
,3,8,N,
