before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Ann Lewis (アン・ルイス, An Ruisu, born June 5, 1956 in Kobe, Hyōgo Prefecture, Japan) is a Japanese musician, popular in the 1970s and 1980s."
,0,2,N,
,1,2,N,
,2,2,N,
,3,2,N,
,4,2,N,
4.0,5,2,HM,"She released a few self-covers albums in the 2000s. She has been active as a creative director, consultant and designer."
,6,2,N,
,7,2,N,
,0,4,HT,Lewis was married to Japanese singer Masahiro Kuwana from 1980 to 1984.
,1,4,HT,"They have a son together, Myuji, who was born in 1981."
,2,4,N,
,0,7,N,
,0,10,N,
,0,18,HT,"""Linda"" (1980.8.5) Oricon Weekly Singles Chart Position: 33"
,0,23,N,
,0,41,N,
,0,43,HT,Ann Lewis Sings Ventures Hit (1972)
,0,45,N,
,0,75,HT,Ann Lewis Best Selection (2005)
